Measurement report of dcv_sheet_total,,,,,,
Generated by DesCoVer 2.6.0,,,,,,
Date,2016-10-10 10:43:21 -0500,Author,b48923,,,
,,,,,,
,,,,,,
Testbench: LIB: esd_sm8mvLib - CELL: wunchbell_patrice - VIEW: schematic_total - Mon Oct 10 10:43:26 CDT 2016,,,,,,
,,,,,,
,,,,,,
Setup: Parameters or device casing alteration,,,,,,
Err:510,,,,,,
risetime=1n start=45u ,,,,,,
,,,,,,
,,,,,,
amplitude,length,time,vin,v2p5,vclamp9,v1p0
-100,0.0000005,1.27951E-009,0.0122949,-0.000675406,-0.531625,0.000423902
-100,0.0000005,1.37584E-009,0.013568,-0.000599577,-0.531291,0.0004387
-100,0.0000005,1.4747E-009,0.0149105,-0.000438499,-0.53097,0.00044693
-100,0.0000005,1.57938E-009,0.0163431,-0.000238758,-0.530667,0.000448181
-100,0.0000005,1.69819E-009,0.0179433,-4.36937E-005,-0.530372,0.000443986
-100,0.0000005,1.81595E-009,0.0194701,7.78193E-005,-0.530124,0.00043924
-100,0.0000005,1.94648E-009,0.0210764,0.000127331,-0.529881,0.000439515
-100,0.0000005,2.08308E-009,0.0226709,0.000119149,-0.529636,0.000449211
-100,0.0000005,2.23119E-009,0.02434,9.34104E-005,-0.52936,0.000469072
-100,0.0000005,2.37969E-009,0.0260007,8.09148E-005,-0.529065,0.000492978
-100,0.0000005,2.52228E-009,0.0276182,8.04299E-005,-0.528769,0.000514182
-100,0.0000005,2.67975E-009,0.0294459,7.03273E-005,-0.528442,0.000531704
-100,0.0000005,2.89816E-009,0.0320381,1.93055E-005,-0.528006,0.000547965
-100,0.0000005,3.16194E-009,0.0352127,-5.62424E-005,-0.52751,0.000563131
-100,0.0000005,3.40102E-009,0.038102,-7.29638E-005,-0.527083,0.000578413
-100,0.0000005,3.68142E-009,0.0414881,-2.00983E-005,-0.52661,0.000595712
-100,0.0000005,3.92216E-009,0.0443815,3.06823E-005,-0.526232,0.000608482
-100,0.0000005,4.22031E-009,0.0479348,3.74167E-005,-0.525794,0.000623431
-100,0.0000005,4.56256E-009,0.0519929,5.69855E-006,-0.525308,0.000643198
-100,0.0000005,4.8635E-009,0.0555755,-6.11162E-006,-0.524887,0.000660419
-100,0.0000005,5.21125E-009,0.0597435,1.17954E-006,-0.52442,0.000676532
-100,0.0000005,5.63032E-009,0.0647714,3.47076E-006,-0.523894,0.000692836
-100,0.0000005,0.000000006,0.0697714,4.11684E-006,-0.523397,0.000710251
-100,0.0000005,6.57641E-009,0.0760835,0.000011441,-0.522794,0.000731602
-100,0.0000005,7.22367E-009,0.0838312,6.42856E-006,-0.522092,0.000754873
-100,0.0000005,8.05684E-009,0.09381,4.40344E-006,-0.521234,0.00078359
-100,0.0000005,9.16146E-009,0.107043,1.40387E-005,-0.520154,0.000819688
-100,0.0000005,1.02644E-008,0.120258,7.38412E-006,-0.519118,0.000854187
-100,0.0000005,0.000000012,0.141199,1.47472E-005,-0.517511,0.000908476
-100,0.0000005,1.45042E-008,0.171096,1.48527E-005,-0.515228,0.000985235
-100,0.0000005,0.000000017,0.201221,0.000018676,-0.512874,0.00106501
-100,0.0000005,2.01726E-008,0.239113,2.29572E-005,-0.509791,0.00116723
-100,0.0000005,0.000000024,0.285032,0.000025671,-0.505831,0.00129657
-100,0.0000005,2.86911E-008,0.341378,3.32664E-005,-0.500623,0.0014607
-100,0.0000005,3.48505E-008,0.415338,3.72704E-005,-0.493185,0.00168565
-100,0.0000005,4.21292E-008,0.502753,4.81069E-005,-0.483527,0.00196124
-100,0.0000005,5.32416E-008,0.636214,5.61321E-005,-0.467098,0.00239617
-100,0.0000005,6.47689E-008,0.774665,7.06797E-005,-0.44817,0.00284973
-100,0.0000005,7.80949E-008,0.93468,8.09424E-005,-0.424237,0.00337106
-100,0.0000005,0.00000009,1.07821,9.36357E-005,-0.401079,0.0038309
-100,0.0000005,1.02638E-007,1.22936,0.000103319,-0.375238,0.00430239
-100,0.0000005,1.16457E-007,1.39527,0.000115848,-0.345623,0.00478811
-100,0.0000005,1.30251E-007,1.56087,0.000126656,-0.315306,0.00522648
-100,0.0000005,1.4582E-007,1.74776,0.000138939,-0.28058,0.00566233
-100,0.0000005,0.000000162,1.94161,0.000151469,-0.244347,0.00604973
-100,0.0000005,1.79312E-007,2.14975,0.00016371,-0.205629,0.00638914
-100,0.0000005,2.01692E-007,2.41834,0.000180181,-0.15649,0.00671635
-100,0.0000005,2.23778E-007,2.68338,0.000194335,-0.109268,0.00692174
-100,0.0000005,2.48196E-007,2.97641,0.000211253,-0.0590894,0.00701271
-100,0.0000005,2.77761E-007,3.33118,0.00022872,-0.00133306,0.00698732
-100,0.0000005,3.0312E-007,3.63548,0.000245238,0.0454962,0.00687444
-100,0.0000005,3.39793E-007,4.07555,0.000265213,0.107663,0.00650466
-100,0.0000005,3.46551E-007,4.15665,0.000270651,0.118282,0.00639732
-100,0.0000005,3.4993E-007,4.1972,0.000270243,0.123459,0.0063352
-100,0.0000005,3.56689E-007,4.2783,0.000276867,0.133502,0.00619206
-100,0.0000005,3.6394E-007,4.36533,0.000277776,0.143818,0.00600855
-100,0.0000005,3.73873E-007,4.48451,0.000286436,0.15714,0.00570265
-100,0.0000005,3.86118E-007,4.63145,0.000289715,0.172459,0.00524797
-100,0.0000005,3.90201E-007,4.68044,0.000295221,0.177323,0.00507778
-100,0.0000005,3.98367E-007,4.77841,0.000296258,0.187301,0.00475026
-100,0.0000005,4.08214E-007,4.89649,0.000304723,0.202177,0.00446885
-100,0.0000005,4.14576E-007,4.97269,0.000305048,0.216445,0.00447072
-100,0.0000005,4.21432E-007,5.0547,0.000311722,0.241344,0.00478544
-100,0.0000005,4.29572E-007,5.15189,0.000313451,0.292671,0.00571904
-100,0.0000005,4.36708E-007,5.23692,0.000320019,0.36525,0.00696425
-100,0.0000005,4.45668E-007,5.3436,0.00032267,0.503067,0.00867475
-100,0.0000005,4.5339E-007,5.43558,0.000328972,0.668544,0.0100373
-100,0.0000005,4.59681E-007,5.5106,0.000330702,0.836014,0.0111909
-100,0.0000005,4.67794E-007,5.6075,0.000336921,1.09068,0.0128473
-100,0.0000005,4.69718E-007,5.63052,0.00033712,1.15687,0.0132609
-100,0.0000005,4.73568E-007,5.67657,0.000339686,1.29433,0.0140869
-100,0.0000005,4.74419E-007,5.68676,0.000340645,1.32557,0.0142698
-100,0.0000005,4.74844E-007,5.69186,0.000340971,1.34131,0.0143599
-100,0.0000005,4.75696E-007,5.70205,0.000340139,1.37304,0.0145412
-100,0.0000005,0.000000476,5.70552,0.000340655,1.3839,0.0146029
-100,0.0000005,4.76564E-007,5.71245,0.00034265,1.40571,0.0147268
-100,0.0000005,4.77722E-007,5.72632,0.000341243,1.44967,0.0149721
-100,0.0000005,4.79655E-007,5.74948,0.000344037,1.52394,0.0153766
-100,0.0000005,4.8041E-007,5.75851,0.00034409,1.55319,0.0155321
-100,0.0000005,4.81918E-007,5.77659,0.000344122,1.61203,0.0158396
-100,0.0000005,4.84475E-007,5.80722,0.000347193,1.7126,0.0163473
-100,0.0000005,4.86891E-007,5.83617,0.000347085,1.80838,0.0168092
-100,0.0000005,4.87408E-007,5.84237,0.000349303,1.829,0.016905
-100,0.0000005,4.88443E-007,5.85478,0.000348571,1.87039,0.0170938
-100,0.0000005,4.89709E-007,5.86996,0.000349736,1.92128,0.0173213
-100,0.0000005,4.90802E-007,5.88307,0.000351644,1.96541,0.0175118
-100,0.0000005,4.91724E-007,5.89413,0.000349849,2.00286,0.0176728
-100,0.0000005,4.92853E-007,5.90768,0.000353322,2.04898,0.0178696
-100,0.0000005,4.93887E-007,5.92009,0.000351948,2.0914,0.0180481
-100,0.0000005,4.95253E-007,5.93647,0.000353853,2.14765,0.0182785
-100,0.0000005,4.97214E-007,5.96,0.000355169,2.22878,0.0185993
-100,0.0000005,5.00146E-007,5.99519,0.000356617,2.35067,0.0190552
-100,0.0000005,0.000000504,6.04142,0.000359848,2.51093,0.0195983
-100,0.0000005,5.05303E-007,6.05708,0.000363488,2.56525,0.0197837
-100,0.0000005,5.0791E-007,6.08836,0.000359328,2.67384,0.0201155
-100,0.0000005,5.11282E-007,6.12885,0.000369825,2.81413,0.0205332
-100,0.0000005,0.000000515,6.17365,0.000363746,2.96883,0.0209365
-100,0.0000005,5.2062E-007,6.24092,0.000378763,3.19944,0.021488
-100,0.0000005,0.000000528,6.32944,0.000375039,3.49844,0.0220576
-100,0.0000005,5.37898E-007,6.44823,0.000396732,3.8895,0.0226213
-100,0.0000005,5.52144E-007,6.61907,0.000402942,4.42646,0.0230089
-100,0.0000005,5.56578E-007,6.67223,0.000420713,4.58661,0.0230552
-100,0.0000005,5.58795E-007,6.69881,0.000411385,4.66525,0.0230471
-100,0.0000005,5.63229E-007,6.75196,0.000430923,4.81955,0.0230319
-100,0.0000005,5.65254E-007,6.77623,0.00042087,4.8886,0.022997
-100,0.0000005,5.69303E-007,6.82477,0.000440218,5.02418,0.0229371
-100,0.0000005,5.71328E-007,6.84904,0.000431136,5.09069,0.0228819
-100,0.0000005,5.75377E-007,6.89759,0.000449285,5.22126,0.0227824
-100,0.0000005,5.82499E-007,6.98297,0.000450927,5.44298,0.0225257
-100,0.0000005,5.844E-007,7.00575,0.000463789,5.50078,0.0224721
-100,0.0000005,5.88201E-007,7.05132,0.000463222,5.61497,0.0223151
-100,0.0000005,5.9382E-007,7.11868,0.000480476,5.78086,0.0221088
-100,0.0000005,5.99529E-007,7.18713,0.000486419,5.94641,0.0218626
-100,0.0000005,6.08367E-007,7.29309,0.000509243,6.19834,0.0215133
-100,0.0000005,6.11124E-007,7.32614,0.000512652,6.27605,0.0213869
-100,0.0000005,6.16637E-007,7.39225,0.000525077,6.43048,0.021173
-100,0.0000005,6.24239E-007,7.48342,0.000542307,6.64127,0.0208383
-100,0.0000005,6.32376E-007,7.581,0.000559764,6.8645,0.0204986
-100,0.0000005,6.34848E-007,7.61066,0.000567613,6.93189,0.020378
-100,0.0000005,6.39792E-007,7.66997,0.000575498,7.06612,0.020174
-100,0.0000005,6.46362E-007,7.7488,0.000594878,7.24297,0.0198676
-100,0.0000005,6.48435E-007,7.77368,0.000594507,7.2983,0.0197837
-100,0.0000005,6.52581E-007,7.82344,0.000610296,7.40801,0.0195777
-100,0.0000005,6.59445E-007,7.90584,0.000619707,7.58584,0.0192394
-100,0.0000005,6.678E-007,8.00624,0.000645748,7.78977,0.0186789
-100,0.0000005,6.7691E-007,8.11589,0.000659789,7.98065,0.017778
-100,0.0000005,6.83569E-007,8.19601,0.00068198,8.0953,0.016955
-100,0.0000005,6.90415E-007,8.27829,0.00069075,8.19783,0.0161256
-100,0.0000005,6.92557E-007,8.30402,0.00070195,8.22784,0.0158657
-100,0.0000005,6.96841E-007,8.35546,0.000706067,8.28627,0.0153901
-100,0.0000005,7.03398E-007,8.43415,0.000725579,8.37247,0.0146821
-100,0.0000005,7.05486E-007,8.45918,0.000726364,8.39902,0.0144683
-100,0.0000005,7.07677E-007,8.48533,0.000732121,8.4255,0.0142014
-100,0.0000005,7.10319E-007,8.51658,0.000737734,8.45295,0.0138019
-100,0.0000005,7.12256E-007,8.53914,0.000737602,8.46735,0.0133756
-100,0.0000005,0.000000714,8.5594,0.000745888,8.47328,0.0128508
-100,0.0000005,7.15611E-007,8.57682,0.000738415,8.46958,0.0121819
-100,0.0000005,0.000000717,8.59133,0.000748596,8.45608,0.0113887
-100,0.0000005,7.1822E-007,8.6038,0.00073628,8.43125,0.0103585
-100,0.0000005,7.19317E-007,8.61411,0.000745212,8.3944,0.00909516
-100,0.0000005,7.20419E-007,8.62375,0.000738725,8.33663,0.00729694
-100,0.0000005,7.2114E-007,8.62982,0.000764609,8.28522,0.00584969
-100,0.0000005,7.21701E-007,8.6347,0.000777623,8.23854,0.00468174
-100,0.0000005,7.22303E-007,8.64038,0.000781311,8.1853,0.00353052
-100,0.0000005,7.22866E-007,8.64614,0.000771379,8.13609,0.00259744
-100,0.0000005,7.23756E-007,8.65587,0.000781763,8.06558,0.00145464
-100,0.0000005,7.24515E-007,8.66454,0.000778247,8.0156,0.000773948
-100,0.0000005,7.25284E-007,8.67355,0.000775727,7.97546,0.000320389
-100,0.0000005,7.26083E-007,8.68304,0.00078102,7.94422,4.87807E-005
-100,0.0000005,7.27115E-007,8.69539,0.000778405,7.91743,-6.06947E-005
-100,0.0000005,7.28451E-007,8.71154,0.000779849,7.90043,0.000071762
-100,0.0000005,7.3057E-007,8.73728,0.000783908,7.90068,0.000625266
-100,0.0000005,0.000000733,8.76632,0.000784167,7.92312,0.00137037
-100,0.0000005,7.3592E-007,8.80215,0.000793125,7.95974,0.00205072
-100,0.0000005,7.39095E-007,8.84016,0.000795016,7.99214,0.00227942
-100,0.0000005,7.43155E-007,8.88835,0.00080893,8.01435,0.00199728
-100,0.0000005,0.000000744,8.89798,0.000805902,8.01642,0.00188688
-100,0.0000005,7.45595E-007,8.91726,0.000813794,8.01955,0.00166767
-100,0.0000005,7.46409E-007,8.9269,0.000812622,8.02078,0.00155587
-100,0.0000005,0.000000748,8.9462,0.000817479,8.02317,0.00135045
-100,0.0000005,7.48849E-007,8.95586,0.000818739,8.02439,0.00124988
-100,0.0000005,7.50476E-007,8.97519,0.000822073,8.02719,0.00107374
-100,0.0000005,7.5129E-007,8.98487,0.000824491,8.02897,0.00100241
-100,0.0000005,7.52917E-007,9.00433,0.000829488,8.03489,0.000954709
-100,0.0000005,7.53538E-007,9.01179,0.000824478,8.03805,0.000951712
-100,0.0000005,7.54779E-007,9.02665,0.000833157,8.04503,0.000945621
-100,0.0000005,7.56539E-007,9.04763,0.000832487,8.05446,0.000870193
-100,0.0000005,7.59636E-007,9.08437,0.000840462,8.06504,0.000531173
-100,0.0000005,7.62715E-007,9.1208,0.000848257,8.0686,4.97215E-005
-100,0.0000005,7.65818E-007,9.15762,0.000851383,8.06999,-0.000408979
-100,0.0000005,0.00000077,9.20734,0.00086511,8.07342,-0.000930782
-100,0.0000005,7.75458E-007,9.27217,0.000869528,8.07901,-0.00156653
-100,0.0000005,7.81461E-007,9.34354,0.000889714,8.08381,-0.0022799
-100,0.0000005,7.93466E-007,9.48647,0.000906092,8.0918,-0.00362148
-100,0.0000005,8.07281E-007,9.65114,0.000945031,8.09964,-0.00505549
-100,0.0000005,8.26378E-007,9.87897,0.000982812,8.10711,-0.006901
-100,0.0000005,8.53575E-007,10.2035,0.00108496,8.11188,-0.00933975
-100,0.0000005,8.78878E-007,10.5052,0.00120613,8.10882,-0.0114564
-100,0.0000005,9.1064E-007,10.8828,0.00148568,8.1019,-0.0137052
-100,0.0000005,0.000000937,11.1947,0.00182975,8.09533,-0.0152756
-100,0.0000005,9.67895E-007,11.5583,0.00245758,8.08853,-0.0168304
-100,0.0000005,0.000001,11.9339,0.00338357,8.08264,-0.018144
-100,0.0000005,1.00355E-006,11.9352,0.00339037,8.0729,-0.0183626
-100,0.0000005,1.0052E-006,11.9354,0.00349316,8.06894,-0.0183828
-100,0.0000005,1.00851E-006,11.9357,0.00357728,8.06484,-0.0182295
-100,0.0000005,1.00945E-006,11.9358,0.00360505,8.06433,-0.0181718
-100,0.0000005,1.01133E-006,11.936,0.00370407,8.06323,-0.0180462
-100,0.0000005,0.000001014,11.9362,0.00374724,8.0612,-0.0179034
-100,0.0000005,1.0167E-006,11.9363,0.00389187,8.05844,-0.0177605
-100,0.0000005,1.01788E-006,11.9364,0.00388471,8.05724,-0.0177009
-100,0.0000005,1.02025E-006,11.9365,0.00400577,8.055,-0.0175746
-100,0.0000005,0.000001025,11.9367,0.00413869,8.05129,-0.0173182
-100,0.0000005,1.03108E-006,11.937,0.00437787,8.04704,-0.017008
-100,0.0000005,1.04035E-006,11.9371,0.00468427,8.04121,-0.0165597
-100,0.0000005,1.04375E-006,11.9372,0.00482178,8.03932,-0.0164024
-100,0.0000005,1.05055E-006,11.9372,0.00505813,8.03595,-0.0160904
-100,0.0000005,1.05346E-006,11.9372,0.00516493,8.03462,-0.0159641
-100,0.0000005,1.05928E-006,11.9372,0.00538445,8.03218,-0.015709
-100,0.0000005,1.06881E-006,11.9371,0.00572583,8.0287,-0.0153138
-100,0.0000005,1.08015E-006,11.9369,0.00616527,8.02526,-0.0148613
-100,0.0000005,1.09872E-006,11.9365,0.00686003,8.02099,-0.0141777
-100,0.0000005,1.12314E-006,11.9357,0.0078372,8.01713,-0.0133474
-100,0.0000005,1.13236E-006,11.9353,0.00819152,8.01611,-0.0130524
-100,0.0000005,1.15082E-006,11.9344,0.00896895,8.01444,-0.0124685
-100,0.0000005,1.15678E-006,11.9341,0.00919294,8.01401,-0.0122837
-100,0.0000005,1.16869E-006,11.9335,0.00972252,8.01329,-0.0118978
-100,0.0000005,1.19253E-006,11.9321,0.010725,8.0122,-0.011086
-100,0.0000005,1.21965E-006,11.9304,0.011969,8.0114,-0.0100483
-100,0.0000005,1.26964E-006,11.9272,0.0142999,8.01054,-0.00781867
-100,0.0000005,1.28267E-006,11.9263,0.0149717,8.01038,-0.00717643
-100,0.0000005,1.30873E-006,11.9245,0.0162555,8.01002,-0.00584799
-100,0.0000005,1.31357E-006,11.9242,0.0165386,8.00995,-0.00558891
-100,0.0000005,1.32325E-006,11.9235,0.0170058,8.0098,-0.0050733
-100,0.0000005,1.33768E-006,11.9225,0.0178041,8.00947,-0.0042057
-100,0.0000005,1.34372E-006,11.9221,0.0180882,8.00937,-0.00377654
-100,0.0000005,1.3558E-006,11.9213,0.0187806,8.00904,-0.00261313
-100,0.0000005,1.37023E-006,11.9203,0.0195324,8.00878,-0.000601436
-100,0.0000005,1.38381E-006,11.9193,0.0203315,8.0088,0.00179889
-100,0.0000005,1.39912E-006,11.9182,0.0211603,8.00856,0.00518198
-100,0.0000005,1.42257E-006,11.9166,0.0225635,8.00817,0.0125091
-100,0.0000005,1.46257E-006,11.9137,0.0249309,8.00705,0.0331198
-100,0.0000005,1.51033E-006,11.9103,0.0279897,8.00515,0.0745102
-100,0.0000005,1.53036E-006,11.9089,0.0292591,8.00424,0.0979694
-100,0.0000005,1.57042E-006,11.906,0.0320046,8.00212,0.155784
-100,0.0000005,1.58129E-006,11.9052,0.0327149,8.00149,0.173894
-100,0.0000005,0.000001603,11.9036,0.0342853,8.00007,0.214159
-100,0.0000005,1.61154E-006,11.903,0.0348508,7.99956,0.231853
-100,0.0000005,1.62614E-006,11.9019,0.0359452,7.9984,0.265576
-100,0.0000005,1.64031E-006,11.9009,0.0369397,7.99713,0.304447
-100,0.0000005,1.65311E-006,11.9,0.037928,7.99593,0.345618
-100,0.0000005,0.000001656,11.8998,0.0381022,7.99563,0.355448
-100,0.0000005,1.66171E-006,11.8994,0.0385684,7.99506,0.375466
-100,0.0000005,0.000001668,11.8989,0.0390051,7.99444,0.397553
-100,0.0000005,1.67793E-006,11.8982,0.0397916,7.99334,0.430038
-100,0.0000005,1.68523E-006,11.8976,0.0403172,7.99252,0.449978
-100,0.0000005,1.68874E-006,11.8974,0.0406144,7.99211,0.457684
-100,0.0000005,1.69574E-006,11.8969,0.0411298,7.99131,0.471358
-100,0.0000005,1.70423E-006,11.8963,0.0418111,7.99039,0.48683
-100,0.0000005,1.70731E-006,11.896,0.0420328,7.99006,0.492487
-100,0.0000005,1.71347E-006,11.8956,0.0425284,7.98938,0.503715
-100,0.0000005,1.72492E-006,11.8948,0.0434199,7.98813,0.524794
-100,0.0000005,1.74189E-006,11.8936,0.044784,7.98643,0.55638
-100,0.0000005,1.75946E-006,11.8923,0.0461974,7.98483,0.589098
-100,0.0000005,0.000001764,11.892,0.0465723,7.98442,0.597048
-100,0.0000005,0.000001773,11.8913,0.0473115,7.98355,0.612349
-100,0.0000005,1.77551E-006,11.8911,0.047517,7.98338,0.616487
-100,0.0000005,1.78052E-006,11.8908,0.0479381,7.98317,0.624616
-100,0.0000005,1.78541E-006,11.8904,0.048334,7.98295,0.632273
-100,0.0000005,1.79123E-006,11.89,0.048831,7.9827,0.6403
-100,0.0000005,1.79252E-006,11.8899,0.0489242,7.98267,0.641826
-100,0.0000005,1.7951E-006,11.8898,0.0491579,7.98262,0.644494
-100,0.0000005,1.80026E-006,11.8894,0.0495734,7.98256,0.648376
-100,0.0000005,1.80806E-006,11.8888,0.0502508,7.98247,0.652604
-100,0.0000005,1.81749E-006,11.8882,0.0510345,7.98227,0.658115
-100,0.0000005,1.82905E-006,11.8874,0.0520423,7.98206,0.666086
-100,0.0000005,1.8453E-006,11.8863,0.0534267,7.98186,0.677707
-100,0.0000005,1.84921E-006,11.8861,0.0537846,7.98182,0.680518
-100,0.0000005,0.000001857,11.8857,0.0544492,7.98175,0.685999
-100,0.0000005,1.8602E-006,11.8856,0.054741,7.98175,0.688231
-100,0.0000005,1.8665E-006,11.8853,0.055277,7.98174,0.692638
-100,0.0000005,1.86849E-006,11.8852,0.055466,7.98173,0.69397
-100,0.0000005,1.87246E-006,11.885,0.055801,7.98171,0.696559
-100,0.0000005,1.8804E-006,11.8848,0.0565122,7.98171,0.701547
-100,0.0000005,1.89629E-006,11.8844,0.0579012,7.9817,0.710835
-100,0.0000005,1.9273E-006,11.8841,0.060657,7.98169,0.726908
-100,0.0000005,1.96222E-006,11.8842,0.0637324,7.98153,0.742428
-100,0.0000005,1.97259E-006,11.8843,0.0646584,7.98138,0.746625
-100,0.0000005,1.99332E-006,11.8846,0.0664688,7.98093,0.754696
-100,0.0000005,1.99907E-006,11.8847,0.0669823,7.98082,0.756891
-100,0.0000005,2.01055E-006,11.885,0.0679741,7.98055,0.761271
-100,0.0000005,2.03237E-006,11.8857,0.0698714,7.97999,0.769725
-100,0.0000005,2.06466E-006,11.8878,0.0725978,7.97918,0.782744
-100,0.0000005,2.07568E-006,11.8888,0.073521,7.97892,0.78736
-100,0.0000005,2.09771E-006,11.8915,0.0752948,7.97842,0.796823
-100,0.0000005,2.11749E-006,11.8945,0.0768492,7.97801,0.805558
-100,0.0000005,2.14013E-006,11.8981,0.0785372,7.9775,0.815744
-100,0.0000005,2.14577E-006,11.899,0.0789541,7.97739,0.818309
-100,0.0000005,0.000002157,11.9009,0.0797478,7.97713,0.823445
-100,0.0000005,2.16039E-006,11.9014,0.0799883,7.97707,0.824981
-100,0.0000005,2.16709E-006,11.9026,0.0804424,7.97693,0.828043
-100,0.0000005,2.17733E-006,11.9045,0.0811315,7.97676,0.832735
-100,0.0000005,2.18566E-006,11.9062,0.0816684,7.97662,0.83654
-100,0.0000005,2.19874E-006,11.9091,0.0824885,7.97646,0.842516
-100,0.0000005,2.2249E-006,11.9169,0.0839583,7.9763,0.854348
-100,0.0000005,2.23138E-006,11.9193,0.0842893,7.9763,0.857253
-100,0.0000005,2.24433E-006,11.9244,0.0849073,7.97626,0.863003
-100,0.0000005,2.25661E-006,11.9285,0.085476,7.97602,0.868393
-100,0.0000005,2.26933E-006,11.9315,0.0859816,7.97572,0.873896
-100,0.0000005,2.27241E-006,11.9322,0.0860919,7.97569,0.875226
-100,0.0000005,2.27858E-006,11.9332,0.0863406,7.97549,0.87786
-100,0.0000005,2.28059E-006,11.9327,0.0865572,7.97505,0.878715
-100,0.0000005,2.28354E-006,11.9291,0.08711,7.97351,0.879949
-100,0.0000005,0.000002286,11.9237,0.0873635,7.97185,0.880984
-100,0.0000005,2.28653E-006,11.9224,0.0874679,7.97154,0.881182
-100,0.0000005,2.28751E-006,11.9198,0.0875506,7.97095,0.881582
-100,0.0000005,2.28947E-006,11.914,0.0877569,7.97,0.882377
-100,0.0000005,2.29187E-006,11.9062,0.0879866,7.96903,0.883352
-100,0.0000005,2.29478E-006,11.896,0.0882487,7.96799,0.884535
-100,0.0000005,0.000002298,11.8842,0.0885513,7.96683,0.885831
-100,0.0000005,2.29893E-006,11.8805,0.0886332,7.96648,0.886227
-100,0.0000005,2.30088E-006,11.873,0.0888427,7.96576,0.88702
-100,0.0000005,2.30185E-006,11.8691,0.0889284,7.9654,0.887416
-100,0.0000005,2.30379E-006,11.8614,0.0891584,7.96471,0.888209
-100,0.0000005,2.30768E-006,11.8456,0.0896092,7.96337,0.889792
-100,0.0000005,2.31348E-006,11.8214,0.0904362,7.96151,0.892146
-100,0.0000005,2.31638E-006,11.809,0.0908747,7.96061,0.893316
-100,0.0000005,2.32218E-006,11.7836,0.091914,7.9589,0.895646
-100,0.0000005,2.33378E-006,11.7307,0.094382,7.95578,0.900246
-100,0.0000005,2.33805E-006,11.7107,0.0954644,7.95478,0.901919
-100,0.0000005,2.34659E-006,11.6697,0.0978376,7.95289,0.905227
-100,0.0000005,2.36367E-006,11.5847,0.103694,7.94968,0.911703
