Measurement report of dcv_sheet_cz_vpre,,,
Generated by DesCoVer 2.6.0,,,
Date,2016-10-07 03:33:38 -0500,Author,b48923
,,,
,,,
Testbench: LIB: esd_sm8mvLib - CELL: wunchbell_patrice - VIEW: schematic2 - Fri Oct 07 03:33:42 CDT 2016,,,
,,,
,,,
Setup: Parameters or device casing alteration,,,
Err:510,,,
risetime=100p start=5u ,,,
,,,
,,,
Setup: Parameters or device casing alteration,,,
Err:510,,,
threshold=0 delay=5u ,,,
,,,
,,,
amplitude,length,input_voltage,width(s)
-10,0.000000788,1.97684,NaN
-10,0.000001,1.97684,NaN
-12,0.000000001,-0.0231554,0.000000001
-12,1.26896E-009,-0.0231554,1.28851E-009
-12,1.61026E-009,-0.0231554,1.62895E-009
-12,0.000000002,-0.0231554,2.06125E-009
-12,2.59294E-009,-0.0231554,2.61023E-009
-12,3.29034E-009,-0.0231554,3.30714E-009
-12,4.17532E-009,-0.0231554,4.19179E-009
-12,5.29832E-009,-0.0231554,5.31482E-009
-12,6.72336E-009,-0.0231554,6.74E-009
-12,8.53168E-009,-0.0231554,8.54854E-009
-12,1.08264E-008,-0.0231554,1.08435E-008
-12,1.37382E-008,-0.0231554,1.37557E-008
-12,1.74333E-008,-0.0231554,1.7451E-008
-12,2.21222E-008,-0.0231554,2.21401E-008
-12,2.80722E-008,-0.0231554,2.80902E-008
-12,3.56225E-008,-0.0231554,3.56402E-008
-12,4.52035E-008,-0.0231554,4.52206E-008
-12,5.73615E-008,-0.0231554,5.73781E-008
-12,7.27895E-008,-0.0231554,7.28056E-008
-12,9.23671E-008,-0.0231554,9.23827E-008
-12,1.1721E-007,-0.0231554,1.17226E-007
-12,1.48735E-007,-0.0231554,1.4875E-007
-12,1.88739E-007,-0.0231554,1.88754E-007
-12,2.39503E-007,-0.0231554,2.39517E-007
-12,3.0392E-007,-0.0231554,3.03934E-007
-12,3.85662E-007,-0.0231554,3.85676E-007
-12,4.8939E-007,-0.0231554,4.89404E-007
-12,0.000000621,-0.0231554,0.000000621
-12,0.000000788,-0.0231554,7.88059E-007
-12,0.000001,-0.0231554,0.000001
-14,0.000000001,-2.02316,1.05222E-009
-14,1.26896E-009,-2.02316,1.32038E-009
-14,1.61026E-009,-2.02316,1.66123E-009
-14,0.000000002,-2.02316,2.09423E-009
-14,2.59294E-009,-2.02316,2.64395E-009
-14,3.29034E-009,-2.02316,3.34174E-009
-14,4.17532E-009,-2.02316,4.22702E-009
-14,5.29832E-009,-2.02316,5.35013E-009
-14,6.72336E-009,-2.02316,6.77529E-009
-14,8.53168E-009,-2.02316,8.58387E-009
-14,1.08264E-008,-2.02316,1.0879E-008
-14,1.37382E-008,-2.02316,1.3791E-008
-14,1.74333E-008,-2.02316,1.74861E-008
-14,2.21222E-008,-2.02316,2.2175E-008
-14,2.80722E-008,-2.02316,2.81254E-008
-14,3.56225E-008,-2.02316,3.5676E-008
-14,4.52035E-008,-2.02316,4.52573E-008
-14,5.73615E-008,-2.02316,6.52188E-008
-14,7.27895E-008,-2.02316,8.50529E-008
-14,9.23671E-008,-2.02316,1.1361E-007
-14,1.1721E-007,-2.02316,5.96715E-007
-14,1.48735E-007,-2.02316,6.68112E-007
-14,1.88739E-007,-2.02316,0.000000737
-14,2.39503E-007,-2.02316,8.13808E-007
-14,3.0392E-007,-2.02316,8.98891E-007
-14,3.85662E-007,-2.02316,9.99607E-007
-14,4.8939E-007,-2.02316,1.12279E-006
-14,0.000000621,-2.02316,1.27527E-006
-14,0.000000788,-2.02316,1.46268E-006
-14,0.000001,-2.02316,1.69756E-006
-16,0.000000001,-4.02316,1.06991E-009
-16,1.26896E-009,-4.02316,1.33882E-009
-16,1.61026E-009,-4.02316,1.68035E-009
-16,0.000000002,-4.02316,2.11368E-009
-16,2.59294E-009,-4.02316,2.66344E-009
-16,3.29034E-009,-4.02316,3.36092E-009
-16,4.17532E-009,-4.02316,4.24601E-009
-16,5.29832E-009,-4.02316,5.36955E-009
-16,6.72336E-009,-4.02316,6.79456E-009
-16,8.53168E-009,-4.02316,8.60313E-009
-16,1.08264E-008,-4.02316,1.08988E-008
-16,1.37382E-008,-4.02316,1.38109E-008
-16,1.74333E-008,-4.02316,1.75054E-008
-16,2.21222E-008,-4.02316,2.21946E-008
-16,2.80722E-008,-4.02316,2.8145E-008
-16,3.56225E-008,-4.02316,3.56961E-008
-16,4.52035E-008,-4.02316,4.52771E-008
-16,5.73615E-008,-4.02316,8.69484E-008
-16,7.27895E-008,-4.02316,1.29857E-007
-16,9.23671E-008,-4.02316,6.08895E-007
-16,1.1721E-007,-4.02316,6.70222E-007
-16,1.48735E-007,-4.02316,7.34233E-007
-16,1.88739E-007,-4.02316,8.07615E-007
-16,2.39503E-007,-4.02316,8.9155E-007
-16,3.0392E-007,-4.02316,9.86058E-007
-16,3.85662E-007,-4.02316,1.09021E-006
-16,4.8939E-007,-4.02316,1.19915E-006
-16,0.000000621,-4.02316,1.3252E-006
-16,0.000000788,-4.02316,1.49784E-006
-16,0.000001,-4.02316,1.73274E-006
-18,0.000000001,-6.02316,1.084E-009
-18,1.26896E-009,-6.02316,1.35316E-009
-18,1.61026E-009,-6.02316,1.69462E-009
-18,0.000000002,-6.02316,2.12841E-009
-18,2.59294E-009,-6.02316,2.67774E-009
-18,3.29034E-009,-6.02316,3.37528E-009
-18,4.17532E-009,-6.02316,4.26036E-009
-18,5.29832E-009,-6.02316,5.38335E-009
-18,6.72336E-009,-6.02316,6.80881E-009
-18,8.53168E-009,-6.02316,8.61731E-009
-18,1.08264E-008,-6.02316,1.09123E-008
-18,1.37382E-008,-6.02316,1.38244E-008
-18,1.74333E-008,-6.02316,1.75197E-008
-18,2.21222E-008,-6.02316,2.22089E-008
-18,2.80722E-008,-6.02316,2.81592E-008
-18,3.56225E-008,-6.02316,3.57098E-008
-18,4.52035E-008,-6.02316,7.27023E-008
-18,5.73615E-008,-6.02316,1.21897E-007
-18,7.27895E-008,-6.02316,5.81247E-007
-18,9.23671E-008,-6.02316,6.47778E-007
-18,1.1721E-007,-6.02316,0.000000711
-18,1.48735E-007,-6.02316,7.77594E-007
-18,1.88739E-007,-6.02316,8.39609E-007
-18,2.39503E-007,-6.02316,8.92791E-007
-18,3.0392E-007,-6.02316,9.44232E-007
-18,3.85662E-007,-6.02316,1.0301E-006
-18,4.8939E-007,-6.02316,1.15907E-006
-18,0.000000621,-6.02316,1.33063E-006
-18,0.000000788,-6.02316,1.54213E-006
-18,0.000001,-6.02316,1.80025E-006
-20,0.000000001,-8.02316,1.09471E-009
-20,1.26896E-009,-8.02316,1.36378E-009
-20,1.61026E-009,-8.02316,1.70586E-009
-20,0.000000002,-8.02316,2.13808E-009
-20,2.59294E-009,-8.02316,2.68874E-009
-20,3.29034E-009,-8.02316,3.38687E-009
-20,4.17532E-009,-8.02316,4.2719E-009
-20,5.29832E-009,-8.02316,5.39445E-009
-20,6.72336E-009,-8.02316,6.82027E-009
-20,8.53168E-009,-8.02316,8.62853E-009
-20,1.08264E-008,-8.02316,1.09234E-008
-20,1.37382E-008,-8.02316,1.38354E-008
-20,1.74333E-008,-8.02316,1.75307E-008
-20,2.21222E-008,-8.02316,2.22201E-008
-20,2.80722E-008,-8.02316,2.81702E-008
-20,3.56225E-008,-8.02316,3.57209E-008
-20,4.52035E-008,-8.02316,0.000000092
-20,5.73615E-008,-8.02316,5.30433E-007
-20,7.27895E-008,-8.02316,6.0639E-007
-20,9.23671E-008,-8.02316,6.6484E-007
-20,1.1721E-007,-8.02316,7.15886E-007
-20,1.48735E-007,-8.02316,7.62173E-007
-20,1.88739E-007,-8.02316,0.00000079
-20,2.39503E-007,-8.02316,8.38099E-007
-20,3.0392E-007,-8.02316,9.23898E-007
-20,3.85662E-007,-8.02316,1.04672E-006
-20,4.8939E-007,-8.02316,1.19808E-006
-20,0.000000621,-8.02316,1.37961E-006
-20,0.000000788,-8.02316,1.6031E-006
-20,0.000001,-8.02316,1.8804E-006
-22,0.000000001,-10.0232,1.10381E-009
-22,1.26896E-009,-10.0232,1.37251E-009
-22,1.61026E-009,-10.0232,1.71499E-009
-22,0.000000002,-10.0232,2.14817E-009
-22,2.59294E-009,-10.0232,2.69694E-009
-22,3.29034E-009,-10.0232,3.39552E-009
-22,4.17532E-009,-10.0232,4.28047E-009
-22,5.29832E-009,-10.0232,5.40397E-009
-22,6.72336E-009,-10.0232,6.82892E-009
-22,8.53168E-009,-10.0232,8.63755E-009
-22,1.08264E-008,-10.0232,1.09323E-008
-22,1.37382E-008,-10.0232,1.38443E-008
-22,1.74333E-008,-10.0232,1.75397E-008
-22,2.21222E-008,-10.0232,2.22289E-008
-22,2.80722E-008,-10.0232,2.81792E-008
-22,3.56225E-008,-10.0232,6.71145E-008
-22,4.52035E-008,-10.0232,1.39156E-007
-22,5.73615E-008,-10.0232,5.33772E-007
-22,7.27895E-008,-10.0232,5.94338E-007
-22,9.23671E-008,-10.0232,6.41838E-007
-22,1.1721E-007,-10.0232,6.91275E-007
-22,1.48735E-007,-10.0232,7.15478E-007
-22,1.88739E-007,-10.0232,0.000000756
-22,2.39503E-007,-10.0232,8.35716E-007
-22,3.0392E-007,-10.0232,9.47848E-007
-22,3.85662E-007,-10.0232,1.08177E-006
-22,4.8939E-007,-10.0232,1.24232E-006
-22,0.000000621,-10.0232,1.44135E-006
-22,0.000000788,-10.0232,1.68308E-006
-22,0.000001,-10.0232,1.96133E-006
-24,0.000000001,-12.0232,1.111E-009
-24,1.26896E-009,-12.0232,1.3798E-009
-24,1.61026E-009,-12.0232,1.7225E-009
-24,0.000000002,-12.0232,2.15453E-009
-24,2.59294E-009,-12.0232,2.70448E-009
-24,3.29034E-009,-12.0232,3.40184E-009
-24,4.17532E-009,-12.0232,4.2872E-009
-24,5.29832E-009,-12.0232,5.41094E-009
-24,6.72336E-009,-12.0232,6.83644E-009
-24,8.53168E-009,-12.0232,8.64524E-009
-24,1.08264E-008,-12.0232,1.094E-008
-24,1.37382E-008,-12.0232,1.38511E-008
-24,1.74333E-008,-12.0232,1.75462E-008
-24,2.21222E-008,-12.0232,2.22364E-008
-24,2.80722E-008,-12.0232,2.81868E-008
-24,3.56225E-008,-12.0232,7.92912E-008
-24,4.52035E-008,-12.0232,4.38135E-007
-24,5.73615E-008,-12.0232,5.17842E-007
-24,7.27895E-008,-12.0232,0.000000573
-24,9.23671E-008,-12.0232,6.23636E-007
-24,1.1721E-007,-12.0232,6.58512E-007
-24,1.48735E-007,-12.0232,6.89909E-007
-24,1.88739E-007,-12.0232,7.57462E-007
-24,2.39503E-007,-12.0232,8.57405E-007
-24,3.0392E-007,-12.0232,0.000000978
-24,3.85662E-007,-12.0232,0.000001123
-24,4.8939E-007,-12.0232,1.28885E-006
-24,0.000000621,-12.0232,1.49492E-006
-24,0.000000788,-12.0232,1.7342E-006
-24,0.000001,-12.0232,2.02387E-006
-26,0.000000001,-14.0232,1.11784E-009
-26,1.26896E-009,-14.0232,1.38622E-009
-26,1.61026E-009,-14.0232,1.72755E-009
-26,0.000000002,-14.0232,2.16081E-009
-26,2.59294E-009,-14.0232,2.71158E-009
-26,3.29034E-009,-14.0232,3.40824E-009
-26,4.17532E-009,-14.0232,4.29383E-009
-26,5.29832E-009,-14.0232,5.41707E-009
-26,6.72336E-009,-14.0232,6.84212E-009
-26,8.53168E-009,-14.0232,8.651E-009
-26,1.08264E-008,-14.0232,1.09456E-008
-26,1.37382E-008,-14.0232,1.38576E-008
-26,1.74333E-008,-14.0232,1.7553E-008
-26,2.21222E-008,-14.0232,2.2242E-008
-26,2.80722E-008,-14.0232,5.58607E-008
-26,3.56225E-008,-14.0232,1.00121E-007
-26,4.52035E-008,-14.0232,4.35311E-007
-26,5.73615E-008,-14.0232,5.05302E-007
-26,7.27895E-008,-14.0232,0.000000558
-26,9.23671E-008,-14.0232,6.00397E-007
-26,1.1721E-007,-14.0232,6.36332E-007
-26,1.48735E-007,-14.0232,6.88332E-007
-26,1.88739E-007,-14.0232,7.7578E-007
-26,2.39503E-007,-14.0232,0.000000884
-26,3.0392E-007,-14.0232,1.01483E-006
-26,3.85662E-007,-14.0232,1.16869E-006
-26,4.8939E-007,-14.0232,1.33616E-006
-26,0.000000621,-14.0232,1.53874E-006
-26,0.000000788,-14.0232,1.78594E-006
-26,0.000001,-14.0232,2.08545E-006
-28,0.000000001,-16.0232,1.12293E-009
-28,1.26896E-009,-16.0232,1.39152E-009
-28,1.61026E-009,-16.0232,1.73305E-009
-28,0.000000002,-16.0232,2.16666E-009
-28,2.59294E-009,-16.0232,2.71622E-009
-28,3.29034E-009,-16.0232,3.41399E-009
-28,4.17532E-009,-16.0232,4.29923E-009
-28,5.29832E-009,-16.0232,5.42252E-009
-28,6.72336E-009,-16.0232,6.84737E-009
-28,8.53168E-009,-16.0232,8.65615E-009
-28,1.08264E-008,-16.0232,0.000000011
-28,1.37382E-008,-16.0232,1.38636E-008
-28,1.74333E-008,-16.0232,1.75582E-008
-28,2.21222E-008,-16.0232,2.22472E-008
-28,2.80722E-008,-16.0232,6.3438E-008
-28,3.56225E-008,-16.0232,1.6027E-007
