time v(/v0) v(/v1) v(/v2) v(/v3) v(/v4)
9.53895915980852e-08 0.0 0.0730902712442574 0.000158040698792744 8.6390943843371e-21 0.0
9.54691675727753e-08 0.0 0.0738376751815573 0.000171201504623687 1.4866765941799e-20 0.0
9.55487686705282e-08 0.0 0.0745911928740527 0.000185403055148934 2.55249072267552e-20 0.0
9.56283705646741e-08 0.0 0.0753506224602047 0.00020071788830116 4.37152648965754e-20 0.0
9.57079950101675e-08 0.0 0.0761161995309921 0.000217232292611918 7.46942782080414e-20 0.0
9.57876456472628e-08 0.0 0.0768879898721962 0.000235035307539802 1.27331084440714e-19 0.0
9.58673083853455e-08 0.0 0.0776658864721392 0.000254217793604418 2.16535043796787e-19 0.0
9.59469906959845e-08 0.0 0.0784499909696428 0.00027488172455666 3.6735673206688e-19 0.0
9.60266932876693e-08 0.0 0.0792403398397756 0.0002971343915614 6.21745347468025e-19 0.0
9.61063993256616e-08 0.0 0.0800367937018814 0.000321084802413066 1.04965897616765e-18 0.0
9.61861344545164e-08 0.0 0.0808396372593023 0.000346862183251287 1.76794247457185e-18 0.0
9.62658892878603e-08 0.0 0.0816488062064554 0.000374593549688269 2.9705755777342e-18 0.0
9.63456432738036e-08 0.0 0.0824641186647674 0.000404409129667221 4.9785383580055e-18 0.0
9.6425426309222e-08 0.0 0.0832859078572443 0.000436466750578595 8.32407912814937e-18 0.0
9.65052409253908e-08 0.0 0.0841142310967033 0.000470924908960768 1.38850285977048e-17 0.0
9.65850475681212e-08 0.0 0.0849487046783108 0.000507932317509181 2.31001783740921e-17 0.0
9.66648749285864e-08 0.0 0.08578965398428 0.000547678047246502 3.83372977278118e-17 0.0
9.67447117637479e-08 0.0 0.0866369878528855 0.000590344144034437 6.34642720371961e-17 0.0
9.68245767812822e-08 0.0 0.0874909328590059 0.000636140416070182 1.04806510198547e-16 0.0
9.69044468634577e-08 0.0 0.0883512691716103 0.000685265477646274 1.726350005157e-16 0.0
9.69843196607485e-08 0.0 0.0892179956457327 0.00073794110408944 2.83622790097644e-16 0.0
9.70642435034598e-08 0.0 0.0900916662385233 0.000794439226554759 4.64896552538063e-16 0.0
9.71441598287039e-08 0.0 0.0909716689050743 0.000854972193049821 7.59987847772264e-16 0.0
9.72240817769649e-08 0.0 0.0918581708358575 0.000919815440192022 1.23915409001171e-15 0.0
9.73040358830749e-08 0.0 0.0927514934684845 0.000989275033931573 2.01549297072597e-15 0.0
9.73839991839498e-08 0.0 0.0936514076112905 0.00106363263812633 3.26969416104513e-15 0.0
9.74639586666394e-08 0.0 0.0945577896302993 0.00114319199672663 5.29009814901083e-15 0.0
9.75439449485816e-08 0.0 0.0954710113680637 0.00122831950439075 8.53748579542145e-15 0.0
9.76239524919804e-08 0.0 0.0963910372666358 0.0013193671758521 1.37431475070374e-14 0.0
9.77039571229221e-08 0.0 0.0973176131706067 0.00141668243280053 2.20629441372195e-14 0.0
9.77839872485247e-08 0.0 0.0982510922340543 0.00152069653228899 3.53291431619526e-14 0.0
9.78640432864167e-08 0.0 0.0991915068609689 0.00163183265605378 5.6427543147369e-14 0.0
9.79440972215813e-08 0.0 0.1001385518659 0.00175049425693221 8.98792409636093e-14 0.0
9.80241943056094e-08 0.0 0.101092788442047 0.00187721784546995 1.42807550049674e-13 0.0
9.8104308829364e-08 0.0 0.10205393841136 0.00201246079549311 2.26304986487422e-13 0.0
9.81844147546888e-08 0.0 0.103021710791923 0.00215669570957604 3.57615798090897e-13 0.0
9.82645588119805e-08 0.0 0.103996693934291 0.00231055464244474 5.63681506657752e-13 0.0
9.83447400531183e-08 0.0 0.104978905672964 0.0024746212370349 8.86210328150057e-13 0.0
9.84248912139657e-08 0.0 0.105967542527728 0.00264936065329026 1.38915564685241e-12 0.0
9.85050804066782e-08 0.0 0.106963465014845 0.0028355558994433 2.17191447216305e-12 0.0
9.85853027815437e-08 0.0 0.107966641111009 0.00303387649104477 3.38683295294457e-12 0.0
9.86654968377012e-08 0.0 0.108976321234952 0.00324487032559249 5.26558575129003e-12 0.0
9.87457285488883e-08 0.0 0.109993355839765 0.00346944745406731 8.16505444179278e-12 0.0
9.88259787240172e-08 0.0 0.111017527232154 0.00370833900332294 1.26263470628736e-11 0.0
9.89062182811718e-08 0.0 0.112048483361108 0.00396226864840881 1.94682433128152e-11 0.0
9.89864923343422e-08 0.0 0.113086824789351 0.00423223357489778 2.99370822971491e-11 0.0
9.90667891606095e-08 0.0 0.114132424871421 0.00451909990630115 4.59082914832946e-11 0.0
9.91470852750351e-08 0.0 0.115184997945648 0.0048237210816443 7.01956222039724e-11 0.0
9.92274056115739e-08 0.0 0.11624489093538 0.00514717363664265 1.07033348439983e-10 0.0
9.93077291305008e-08 0.0 0.117311846505819 0.00549040127050148 1.62728209016328e-10 0.0
9.93881003269373e-08 0.0 0.118386478808996 0.00585467906925606 2.46739069882707e-10 0.0
9.94684641083406e-08 0.0 0.119468072648474 0.00624088670916384 3.73001219023667e-10 0.0
9.95488334322832e-08 0.0 0.12055681801691 0.00665024867100918 5.62216727712192e-10 0.0
9.9629223801543e-08 0.0 0.121652943985513 0.00708406925997033 8.44981287263063e-10 0.0
9.97096369176965e-08 0.0 0.122756494798799 0.0075436440488194 1.26630066174488e-09 0.0
9.97900437746319e-08 0.0 0.123867089508774 0.00803013491822521 1.89191364253342e-09 0.0
9.98704705490302e-08 0.0 0.124985106107018 0.00854508222954247 2.8183310215732e-09 0.0
9.99352352745151e-08 0.0 0.125890608508699 0.00898128436018055 3.87098115499414e-09 0.0
1e-07 0.0 0.126800762406332 0.00943756219155356 5.30653203757555e-09 0.0
1.00045669486572e-07 0.0 0.127446526723641 0.0097771952966204 6.79331946752354e-09 0.0
1.00112608411948e-07 0.0 0.12839553279114 0.010286695178336 9.37746663563341e-09 0.0
1.00181703874705e-07 0.0 0.129380345967974 0.010837644872566 1.30532686429369e-08 0.0
1.00275638778879e-07 0.0 0.130727736202585 0.0116294305958085 2.04550279691882e-08 0.0
1.00358750853914e-07 0.0 0.131928106425962 0.0123729528020835 3.02866108407007e-08 0.0
1.00446628383147e-07 0.0 0.133205714439318 0.0132053348913174 4.5721944396772e-08 0.0
1.00532975266448e-07 0.0 0.13446950486143 0.014071787163281 6.82628810112307e-08 0.0
1.00619959730775e-07 0.0 0.135751096039434 0.0149957656134293 1.0184295826393e-07 0.0
1.00706760306847e-07 0.0 0.137038465016799 0.0159714637284732 1.51237314364306e-07 0.0
1.00793620806349e-07 0.0 0.138335223149255 0.017004127165286 2.23798079451745e-07 0.0
1.00880513380341e-07 0.0 0.139640981159865 0.0180962263214302 3.29954610365749e-07 0.0
1.00967444559381e-07 0.0 0.140955860070499 0.0192507239242798 4.84677293617702e-07 0.0
1.01054339018127e-07 0.0 0.142278732790509 0.020469522125256 7.09076047376456e-07 0.0
1.01141290518795e-07 0.0 0.143611041206717 0.0217569567149185 1.03358228168769e-06 0.0
1.01228225371076e-07 0.0 0.144951673104954 0.0231150746161289 1.50056522939248e-06 0.0
1.01315173566437e-07 0.0 0.146301100900929 0.0245475261245999 2.17003914455295e-06 0.0
1.01402160876031e-07 0.0 0.147659742208699 0.0260580845481111 3.12620684098019e-06 0.0
1.01489146824971e-07 0.0 0.149026979791132 0.0276494722253499 4.48555555348348e-06 0.0
1.01576146680299e-07 0.0 0.150403064262993 0.029325453705555 6.41029261891642e-06 0.0
1.01663184127883e-07 0.0 0.151788386163234 0.0310901210107405 9.12495120500366e-06 0.0
1.01750230174094e-07 0.0 0.153182498574431 0.0329466069854381 1.29362081850201e-05 0.0
1.01837284456997e-07 0.0 0.154585405320245 0.0348986687274543 1.82638268987061e-05 0.0
1.0192439706681e-07 0.0 0.155997930101497 0.036951365959135 2.56835916070214e-05 0.0
1.0201149693634e-07 0.0 0.157418933343764 0.0391070099268737 3.59632863450336e-05 0.0
1.02098613939082e-07 0.0 0.158848908458449 0.041370335277068 5.01461768384448e-05 0.0
1.02185749421413e-07 0.0 0.160287887663664 0.0437455052332663 6.96267356967676e-05 0.0
1.02272929793902e-07 0.0 0.161736320797604 0.0462374975614606 9.62717830008575e-05 0.0
1.02360112237522e-07 0.0 0.163193507085431 0.0488493837306675 0.000132531070132562 0.0
1.0244732837896e-07 0.0 0.164659983489447 0.0515864499733236 0.000181662000487721 0.0
1.02534555963355e-07 0.0 0.166135384949963 0.0544524138733632 0.000247903495753223 0.0
1.02621799623157e-07 0.0 0.167619795696091 0.0574518568408474 0.000336791029316286 0.0
1.02709079375662e-07 0.0 0.16911356526374 0.0605899979891054 0.000455519435875777 0.0
1.02796372458125e-07 0.0 0.170616311980184 0.0638705811929036 0.000613288513171425 0.0
1.02883657937163e-07 0.0 0.172127676174531 0.0672973025882719 0.000821828781955479 0.0
1.02970987472587e-07 0.0 0.173648557014458 0.0708767693971875 0.00109624869897912 0.0
1.03058329944471e-07 0.0 0.175178419637032 0.0746123477625277 0.00145538480745268 0.0
1.03145662979292e-07 0.0 0.176716870555127 0.0785075783283528 0.00192278914866751 0.0
1.03233060059871e-07 0.0 0.178265209653085 0.082570366450403 0.00252840399378671 0.0
1.0332046793937e-07 0.0 0.17982250138939 0.0868028998442492 0.00330841771882007 0.0
1.03407857623232e-07 0.0 0.18138822393007 0.0912081632621823 0.00430712521996554 0.0
1.03495292489855e-07 0.0 0.182963512023426 0.0957937923035527 0.0055795946862197 0.0
1.0358272580266e-07 0.0 0.184547524665571 0.10056176189528 0.00719075024039617 0.0
1.03670170449382e-07 0.0 0.186140490594663 0.105517017939403 0.00921908019260812 0.0
1.03757639676674e-07 0.0 0.187742649595025 0.110664543563595 0.011757796787552 0.0
1.03845112585112e-07 0.0 0.189353615470085 0.11600720661338 0.0149152103404156 0.0
1.03932620984464e-07 0.0 0.190973971581959 0.121550960122998 0.0188191166229229 0.0
1.04020182380348e-07 0.0 0.192604046260195 0.127300952423918 0.0236165042624502 0.0
1.04107706810539e-07 0.0 0.194242157347281 0.133254903012297 0.0294671219324989 0.0
1.04195305567847e-07 0.0 0.195890382859686 0.139423909206582 0.0365634116873618 0.0
1.04282909708769e-07 0.0 0.197547426222366 0.14580659542199 0.0451048166208037 0.0
1.04370493362729e-07 0.0 0.199212783830741 0.152403992764066 0.0553090012768633 0.0
1.04458129054219e-07 0.0 0.200887826641313 0.159224413465225 0.0674203762344732 0.0
1.04545775355315e-07 0.0 0.202571758623207 0.166267339251284 0.0816801418390334 0.0
1.04633408900337e-07 0.0 0.204264116268051 0.173533072286114 0.0983327496596103 0.0
1.04721095872857e-07 0.0 0.205966168689459 0.181029141389731 0.11763625179296 0.0
1.04808793473329e-07 0.0 0.207677078803189 0.188753695438316 0.139812878000177 0.0
1.04896482529765e-07 0.0 0.20939645630133 0.196706266089276 0.165059075143608 0.0
1.04948241264882e-07 0.0 0.21041536973231 0.201508001353805 0.181465864374593 0.0
1.05e-07 3.30872245021211e-14 0.211437281416013 0.20638986187348 0.199025896786298 0.0
1.0505e-07 0.333333333333391 0.212428707248414 0.211219390945402 0.217646074717437 0.0
1.05075e-07 0.50000000000007 0.21292476891547 0.213643508424556 0.227092985041212 0.0
1.051e-07 0.666666666666661 0.213421527860204 0.216086329588795 0.236813316409703 0.0
1.05100834166667e-07 0.666666666666667 0.213438115455291 0.216168171208875 0.237142513043619 0.0
1.051025025e-07 0.666666666666667 0.213471292197004 0.216331896083434 0.23780151363033 0.0
1.05105839166667e-07 0.666666666666667 0.213537654989256 0.216659595632098 0.239123157679075 0.0
1.051125125e-07 0.666666666666667 0.213670417805012 0.217315993855578 0.241781006103658 0.0
1.05125859166667e-07 0.666666666666667 0.213936092328996 0.218632786167849 0.247154840369323 0.0
1.05151863719018e-07 0.666666666666667 0.214454300696209 0.221213712581993 0.257846835738701 0.0
1.05178622462112e-07 0.666666666666667 0.214988324262117 0.223890586327428 0.269152619772005 0.0
1.052e-07 0.666666666666667 0.215415527745041 0.226044501647232 0.27840392135974 0.0
1.05210823421484e-07 0.666666666666667 0.215632079251826 0.227141972256034 0.283185713067343 0.0
1.05229027251248e-07 0.666666666666667 0.215996479712996 0.228992738196452 0.291296918199227 0.0
1.05247034075333e-07 0.666666666666667 0.21635729878686 0.230833187736586 0.299454685504403 0.0
1.05270398983351e-07 0.666666666666667 0.216826019347508 0.233235662508867 0.310235610341099 0.0
1.05295751633378e-07 0.666666666666667 0.217335301096931 0.235860880399845 0.322178622536707 0.0
1.05321713315591e-07 0.666666666666667 0.217857555723997 0.238568929116398 0.334665507858747 0.0
1.05348493499696e-07 0.666666666666667 0.218397058227636 0.241383273301867 0.347809392367579 0.0
1.05377747304243e-07 0.666666666666667 0.218987300779588 0.244481794711953 0.362460252378245 0.0
1.05406144752468e-07 0.666666666666667 0.219561170605476 0.247513746301466 0.376960605173413 0.0
1.0543579271383e-07 0.666666666666667 0.220161262576564 0.25070451075629 0.392374431481582 0.0
1.05465241661915e-07 0.666666666666667 0.220758287445097 0.253899362231597 0.407943384968483 0.0
1.054951304899e-07 0.666666666666667 0.22136520857592 0.257167838624103 0.42398603765275 0.0
1.05525608485061e-07 0.666666666666667 0.221985107440449 0.260527515397303 0.440569553635672 0.0
1.05556825372958e-07 0.666666666666667 0.222621095366352 0.263996552589396 0.457760658537365 0.0
1.05587975147235e-07 0.666666666666667 0.223256784724018 0.267486160170443 0.475089644250592 0.0
1.05618948025923e-07 0.666666666666667 0.223889921548626 0.27098357764808 0.492458517242586 0.0
1.05650189609257e-07 0.666666666666667 0.22452961827066 0.274539100599802 0.510080009859975 0.0
1.05680528539903e-07 0.666666666666667 0.225151857148942 0.278018437286986 0.52725247305377 0.0
1.05712759716165e-07 0.666666666666667 0.225814010132215 0.281743260550543 0.545516079120228 0.0
1.05743819950595e-07 0.666666666666667 0.226453183389381 0.28536035359314 0.563091347565474 0.0
1.05776072270837e-07 0.666666666666667 0.227118004372319 0.289144732773277 0.581264637765638 0.0
1.05806804838697e-07 0.666666666666667 0.227752555649724 0.292777582786075 0.598461046516506 0.0
1.05839171316602e-07 0.666666666666667 0.228421957204305 0.296631626206296 0.616389587884745 0.0
1.05871263425523e-07 0.666666666666667 0.229086811459451 0.300481186912011 0.633925821734187 0.0
1.05903871957197e-07 0.666666666666667 0.229763512754303 0.304421194723901 0.651438639750677 0.0
1.05935399640172e-07 0.666666666666667 0.23041888323034 0.308257677652593 0.668020070464713 0.0
1.05968693925292e-07 0.666666666666667 0.231112148150475 0.312337743662975 0.685090892849719 0.0
1.06002141691477e-07 0.666666666666667 0.231809819536098 0.316465913266094 0.701718373180435 0.0
1.06034950820788e-07 0.666666666666667 0.232495347299732 0.320543478634817 0.717453155052773 0.0
1.06067503190603e-07 0.666666666666667 0.233176661169946 0.324616436485161 0.732436553903141 0.0
1.06102443938289e-07 0.666666666666667 0.233909237262679 0.329018117087345 0.747749420940373 0.0
1.06136652790346e-07 0.666666666666667 0.234627744509381 0.333357193815941 0.761897833684184 0.0
1.06169913912671e-07 0.666666666666667 0.235327555180715 0.337603752327144 0.774786340540964 0.0
1.0620395584253e-07 0.666666666666667 0.236045026699406 0.341977862710274 0.787024749252228 0.0
1.0623893236615e-07 0.666666666666667 0.236783492873095 0.346500972261226 0.798528590193689 0.0
1.06273112127227e-07 0.666666666666667 0.237506405090524 0.35094890240965 0.808660528191773 0.0
1.06307247705585e-07 0.666666666666667 0.238229632227288 0.355418097363642 0.817627422593501 0.0
1.06344018169311e-07 0.666666666666667 0.23901007919622 0.360261911490841 0.825939439673188 0.0
1.06378712396983e-07 0.666666666666667 0.239747782831621 0.364859884613475 0.832452979824989 0.0
1.06413535085491e-07 0.666666666666667 0.240489509025671 0.369501336846852 0.837651222857769 0.0
1.06449691659502e-07 0.666666666666667 0.241261013711888 0.374348024178873 0.841593641678149 0.0
1.06485432910181e-07 0.666666666666667 0.242025022533435 0.379165899913457 0.844008293896167 0.0
1.06520777541199e-07 0.666666666666667 0.242781886855976 0.383955944028722 0.844931068372073 0.0
1.06557103147108e-07 0.666666666666667 0.243561137318099 0.388904814994091 0.844356270727723 0.0
1.06594258040841e-07 0.666666666666667 0.244359621935581 0.393993068569852 0.842178285736965 0.0
1.06629888845294e-07 0.666666666666667 0.245126722576239 0.398896968922374 0.838598090865104 0.0
1.06666679099997e-07 0.666666666666667 0.245920189979224 0.403984703081522 0.833402475966016 0.0
1.06703431869829e-07 0.666666666666667 0.246714271567998 0.409091070335354 0.826738674163776 0.0
1.06739619643997e-07 0.666666666666667 0.247497532674211 0.414141397140765 0.818798198965945 0.0
1.0677674066551e-07 0.666666666666667 0.248302420509471 0.419344265273828 0.809308010233185 0.0
1.06814106842707e-07 0.666666666666667 0.249114081051302 0.424603406472552 0.798472448460014 0.0
1.06850948039293e-07 0.666666666666667 0.249915766588207 0.429809276949707 0.786634782656972 0.0
1.06888113139717e-07 0.666666666666667 0.250725934907588 0.435080720343149 0.773652474257935 0.0
1.06926599166838e-07 0.666666666666667 0.251566413836084 0.440559455571456 0.759250585898558 0.0
1.06964012556406e-07 0.666666666666667 0.252384943149409 0.445903918416272 0.744466333400271 0.0
1.07001480785226e-07 0.666666666666667 0.253206126899137 0.451273372651692 0.729048973448044 0.0
1.07040666321255e-07 0.666666666666667 0.254066502689756 0.456906141980753 0.712457250638993 0.0
1.07078252204193e-07 0.666666666666667 0.2548932457333 0.46232439227743 0.696277610415089 0.0
1.07116090945584e-07 0.666666666666667 0.255727021264719 0.467793198870397 0.67992002173321 0.0
1.07154807650004e-07 0.666666666666667 0.256581666731482 0.473402336395188 0.663314377016247 0.0
1.07192726838993e-07 0.666666666666667 0.257420198631156 0.478907908946998 0.647379332826665 0.0
1.07230826029804e-07 0.666666666666667 0.258264193859756 0.484450316013626 0.631897086167748 0.0
1.07269673739545e-07 0.666666666666667 0.259126297776998 0.490111355797907 0.616859737288384 0.0
1.07307954193371e-07 0.666666666666667 0.259977318190217 0.495698055899885 0.602975601307526 0.0
1.07346455500036e-07 0.666666666666667 0.260834751868606 0.501323978773098 0.590133186634657 0.0
1.07385706083364e-07 0.666666666666667 0.261710420620687 0.507065192082875 0.578379354869224 0.0
1.07424349775265e-07 0.666666666666667 0.262574073615678 0.512721949190326 0.568288869731135 0.0
1.07463374034566e-07 0.666666666666667 0.263447762659635 0.518437294251522 0.559736639539469 0.0
1.07503099852651e-07 0.666666666666667 0.264338734573866 0.52425682128484 0.552848509289104 0.0
1.07542083280507e-07 0.666666666666667 0.265214598253805 0.529967476312629 0.547971795491633 0.0
1.07581745494259e-07 0.666666666666667 0.266107276404482 0.535775846062422 0.544998844584733 0.0
1.07621869020297e-07 0.666666666666667 0.267011938188505 0.541648346847877 0.544077048548116 0.0
1.07661181947464e-07 0.666666666666667 0.267899881158782 0.547397225742561 0.545220225465687 0.0
1.07701596289457e-07 0.666666666666667 0.26881430425742 0.55330027930465 0.5484835796149 0.0
1.0774197900543e-07 0.666666666666667 0.269729630733295 0.559189961694284 0.553799156919865 0.0
1.07781638037425e-07 0.666666666666667 0.270630124849905 0.564963825840362 0.560925220286878 0.0
1.07822666362248e-07 0.666666666666667 0.271563343716348 0.570924445026006 0.570148312354119 0.0
1.07863197633675e-07 0.666666666666667 0.272486883654684 0.576798397355694 0.580938616924208 0.0
1.07903213946598e-07 0.666666666666667 0.273400271690957 0.582581757681826 0.593029974369392 0.0
1.07944697966499e-07 0.666666666666667 0.274348815248737 0.5885584909498 0.60683022445379 0.0
1.0798532645677e-07 0.666666666666667 0.275279424816561 0.594391502944049 0.621331882064705 0.0
1.08025740666912e-07 0.666666666666667 0.276206719792219 0.600171685742934 0.636441271104569 0.0
1.08067302008755e-07 0.666666666666667 0.277161988182985 0.606090901812422 0.65237677335478 0.0
1.08108045226761e-07 0.666666666666667 0.278100074246224 0.611866921513255 0.668072432088831 0.0
1.08148905247242e-07 0.666666666666667 0.279042457354089 0.617630898687409 0.683560993668797 0.0
1.08190481543483e-07 0.666666666666667 0.280003007962002 0.623464373652449 0.698729287948361 0.0
1.08231383874904e-07 0.666666666666667 0.280949604377944 0.629170126417263 0.712752531614677 0.0
1.08272837546411e-07 0.666666666666667 0.28191059115799 0.634917051110923 0.725745622715128 0.0
1.08314416053096e-07 0.666666666666667 0.282876115742003 0.64064293879272 0.737258124624586 0.0
1.08355552276596e-07 0.666666666666667 0.283832984647697 0.646267943441628 0.746897442042565 0.0
1.08397689237549e-07 0.666666666666667 0.284814791510546 0.651986273153456 0.754740501114288 0.0
1.08439297175448e-07 0.666666666666667 0.285785914732993 0.657587338299675 0.760291532090835 0.0
1.08480771261708e-07 0.666666666666667 0.286755532909748 0.663123155578726 0.763527800531015 0.0
1.08522896057631e-07 0.666666666666667 0.287742012930218 0.668695237726658 0.764392297459863 0.0
1.08564624729214e-07 0.666666666666667 0.28872084927259 0.674162361100501 0.762824838961311 0.0
1.08606502541684e-07 0.666666666666667 0.289704812054132 0.67959411063896 0.758869237322559 0.0
1.08648675934073e-07 0.666666666666667 0.290697362141304 0.685006256686433 0.75257816522218 0.0
1.08690624258157e-07 0.666666666666667 0.291686244307794 0.690329506793641 0.74418670479214 0.0
1.08733169300344e-07 0.666666666666667 0.292690846811529 0.695664947599384 0.733728423877435 0.0
1.08775482170095e-07 0.666666666666667 0.293691612460713 0.70090543674214 0.721660320449065 0.0
1.08817608291415e-07 0.666666666666667 0.294689585081285 0.706055216191916 0.70831773181697 0.0
1.0886060531173e-07 0.666666666666667 0.295709853840928 0.711239486799019 0.693709450253044 0.0
1.08903180702398e-07 0.666666666666667 0.296721768247758 0.716298879385849 0.67866157549376 0.0
1.08945553761229e-07 0.666666666666667 0.297730497898926 0.721258702044882 0.663529888293096 0.0
1.08988817927013e-07 0.666666666666667 0.298762106263569 0.726242648629092 0.648363981644004 0.0
1.0903156015384e-07 0.666666666666667 0.299782914763125 0.731084528530404 0.634095406584236 0.0
1.09074635715773e-07 0.666666666666667 0.300813332107513 0.735879357841632 0.620857917968006 0.0
1.09118363480333e-07 0.666666666666667 0.301861035820565 0.740657243089429 0.608997317782979 0.0
1.0916104434321e-07 0.666666666666667 0.302885286339845 0.745231393777838 0.599300544247201 0.0
1.0920526840513e-07 0.666666666666667 0.30394826187857 0.749875345747376 0.591524629939104 0.0
1.09248480118383e-07 0.666666666666667 0.304988560198245 0.754316675548281 0.586393012792598 0.0
1.09291684433429e-07 0.666666666666667 0.306030309307587 0.758659738513483 0.583859074737708 0.0
1.09335494289968e-07 0.666666666666667 0.307088315071703 0.762961782957853 0.584018543727055 0.0
1.09378688413361e-07 0.666666666666667 0.30813307588399 0.767100671341601 0.586856394150942 0.0
1.09422750173641e-07 0.666666666666667 0.309200477471803 0.771215342986156 0.59239248037624 0.0
1.09466484929307e-07 0.666666666666667 0.310261602351498 0.775190034690708 0.600336801228384 0.0
1.09510136735329e-07 0.666666666666667 0.311322341179077 0.779046277626059 0.61042696086897 0.0
1.0955453892905e-07 0.666666666666667 0.312402973570374 0.782852932343252 0.622545692181538 0.0
1.09598617139003e-07 0.666666666666667 0.313477368077089 0.786514089991628 0.636002361469648 0.0
1.09642627237944e-07 0.666666666666667 0.314551731532827 0.790050490969152 0.650377989982335 0.0
1.09687358943988e-07 0.666666666666667 0.315645370465511 0.793520846316305 0.665421095463761 0.0
1.09731257871293e-07 0.666666666666667 0.316720267602812 0.796803067700829 0.680073524235329 0.0
1.0977636916976e-07 0.666666666666667 0.317826512385512 0.800046457259307 0.694453650701192 0.0
1.09820478291197e-07 0.666666666666667 0.318909801616851 0.803089041824698 0.707330756393727 0.0
1.09864668646484e-07 0.666666666666667 0.319996684040704 0.806007781009252 0.718575014623291 0.0
1.09909262034114e-07 0.666666666666667 0.321095092191359 0.808820062241367 0.727814670905355 0.0
1.0995354188598e-07 0.666666666666667 0.322187372082983 0.811478652702465 0.734548680034206 0.0
1.09998305794431e-07 0.666666666666667 0.32329319882945 0.814029064739979 0.738623668261698 0.0
1.10043033301916e-07 0.666666666666667 0.324399730511219 0.816438065828768 0.739796428706007 0.0
1.10087581268921e-07 0.666666666666667 0.325503405398889 0.818697525718965 0.738042586939967 0.0
1.10133369937083e-07 0.666666666666667 0.326639457573971 0.820873026115911 0.73328188004238 0.0
1.10178290595773e-07 0.666666666666667 0.327755578970122 0.822861306718844 0.725895279817311 0.0
1.10223463551252e-07 0.666666666666667 0.328879562815409 0.824713747610252 0.716069619343591 0.0
1.10268549024659e-07 0.666666666666667 0.330002954059472 0.826414518865923 0.704280910476084 0.0
1.10313368175153e-07 0.666666666666667 0.331121268498278 0.827957632557789 0.691095453724774 0.0
1.10358701056268e-07 0.666666666666667 0.332253973068802 0.829367826190972 0.676844423860418 0.0
1.10403896198545e-07 0.666666666666667 0.33338479976987 0.830622175059701 0.66233519194704 0.0
1.10449006256648e-07 0.666666666666667 0.334515044747291 0.831722585104508 0.648184188781894 0.0
1.10494646604364e-07 0.666666666666667 0.335660139303205 0.832681241296089 0.634836882318794 0.0
1.1053980320945e-07 0.666666666666667 0.336794634296072 0.833476157475018 0.623176120016797 0.0
1.10586155865144e-07 0.666666666666667 0.337960758203241 0.834132893916252 0.613351645756965 0.0
1.10631824791712e-07 0.666666666666667 0.339111235974696 0.834621959552438 0.606238522124719 0.0
1.10677591277775e-07 0.666666666666667 0.340265709160873 0.834954661833394 0.601995064539782 0.0
1.10723459763036e-07 0.666666666666667 0.341424289224764 0.835130036604847 0.600833763940759 0.0
1.10768997865079e-07 0.666666666666667 0.342576032765518 0.835147771046234 0.602791599264248 0.0
1.10815151728095e-07 0.666666666666667 0.343744872902033 0.835007059279097 0.607837195638125 0.0
1.10861208784784e-07 0.666666666666667 0.344912778777089 0.834707829034624 0.615694394681697 0.0
1.10907144410478e-07 0.666666666666667 0.346079104208127 0.834251940134538 0.625950994455826 0.0
1.1095381613859e-07 0.666666666666667 0.347265641189608 0.833628439805915 0.638321622845848 0.0
1.10999630108143e-07 0.666666666666667 0.348431851904889 0.832860096352601 0.651768938043819 0.0
1.11046331786545e-07 0.666666666666667 0.349622157704911 0.831918512801285 0.666105103193499 0.0
1.11092656241383e-07 0.666666666666667 0.350804331810533 0.830827754389775 0.680225745925994 0.0
1.11138859086117e-07 0.666666666666667 0.351984861889425 0.829585634481636 0.693484968297668 0.0
1.11185766749345e-07 0.666666666666667 0.353184879891793 0.828168492041184 0.705400768527033 0.0
1.11231928574617e-07 0.666666666666667 0.354367260708132 0.826621956730732 0.714996251247939 0.0
1.11279469672201e-07 0.666666666666667 0.355586454009217 0.82487353622914 0.722138458638982 0.0
1.11325746341457e-07 0.666666666666667 0.35677465540281 0.82302181437844 0.726053295209723 0.0
1.11372602431203e-07 0.666666666666667 0.357979163452206 0.820998458418412 0.726752117630109 0.0
1.11419469555524e-07 0.666666666666667 0.359185381685086 0.81882746290563 0.724133632571984 0.0
1.11466124359976e-07 0.666666666666667 0.360387540108098 0.816522528018251 0.718381140303748 0.0
1.11513724221691e-07 0.666666666666667 0.361615481349073 0.814025726613439 0.709616554331357 0.0
1.11560483636102e-07 0.666666666666667 0.362823136554065 0.811432976316158 0.698649899535045 0.0
1.11607449020707e-07 0.666666666666667 0.364037490381693 0.808692018305691 0.685915750860599 0.0
1.1165431929595e-07 0.666666666666667 0.36525075015218 0.80582297698052 0.672216929924027 0.0
1.11701291212909e-07 0.666666666666667 0.36646799626605 0.802816983866067 0.658287642071014 0.0
1.11748776990154e-07 0.666666666666667 0.367699924602056 0.79964850435211 0.64482685271073 0.0
1.11796202965245e-07 0.666666666666667 0.368931658832703 0.796357543348395 0.632801667859652 0.0
1.1184393932017e-07 0.666666666666667 0.370172810323916 0.792921213348578 0.622856999041474 0.0
1.1189133150664e-07 0.666666666666667 0.371406345708948 0.789390669930392 0.615720139233081 0.0
1.11938380683262e-07 0.666666666666667 0.372632252813722 0.785772395221882 0.611756002318562 0.0
