"Record Length",50000,"Points",-7.95999997e-008,  0.00095625
"Sample Interval",7.99999997e-012,s,-7.95919997e-008, 0.000965625
"Trigger Point",9950,"Samples",-7.95839997e-008, 0.000971875
"Trigger Time",2.45788326e-014,s,-7.95759997e-008,  0.00098125
"",,,-7.95679997e-008,   0.0009875
"Horizontial Offset",-7.96000011e-008,s,-7.95599997e-008,  0.00099375
,,,-7.95519997e-008,       0.001
,,,-7.95439997e-008,  0.00100625
,,,-7.95359997e-008,   0.0010125
,,,-7.95279997e-008,  0.00101875
,,,-7.95199997e-008, 0.001021875
,,,-7.95119997e-008, 0.001028125
,,,-7.95039997e-008,  0.00103125
,,,-7.94959997e-008,   0.0010375
,,,-7.94879997e-008, 0.001040625
,,,-7.94799997e-008,  0.00104375
,,,-7.94719997e-008, 0.001046875
,,,-7.94639997e-008,     0.00105
,,,-7.94559997e-008, 0.001053125
,,,-7.94479997e-008,  0.00105625
,,,-7.94399997e-008, 0.001059375
,,,-7.94319997e-008, 0.001059375
,,,-7.94239997e-008,   0.0010625
,,,-7.94159997e-008,   0.0010625
,,,-7.94079997e-008, 0.001065625
,,,-7.93999997e-008, 0.001065625
,,,-7.93919997e-008, 0.001065625
,,,-7.93839997e-008, 0.001065625
,,,-7.93759997e-008, 0.001065625
,,,-7.93679997e-008, 0.001065625
,,,-7.93599997e-008, 0.001065625
,,,-7.93519997e-008, 0.001065625
,,,-7.93439997e-008, 0.001065625
,,,-7.93359997e-008, 0.001065625
,,,-7.93279997e-008,   0.0010625
,,,-7.93199997e-008,   0.0010625
,,,-7.93119997e-008, 0.001059375
,,,-7.93039997e-008,  0.00105625
,,,-7.92959997e-008,  0.00105625
,,,-7.92879997e-008, 0.001053125
,,,-7.92799997e-008,     0.00105
,,,-7.92719997e-008, 0.001046875
,,,-7.92639997e-008,  0.00104375
,,,-7.92559997e-008, 0.001040625
,,,-7.92479997e-008,   0.0010375
,,,-7.92399997e-008, 0.001034375
,,,-7.92319997e-008,  0.00103125
,,,-7.92239997e-008, 0.001028125
,,,-7.92159997e-008,    0.001025
,,,-7.92079997e-008,  0.00101875
,,,-7.91999997e-008, 0.001015625
,,,-7.91919997e-008, 0.001009375
,,,-7.91839997e-008,  0.00100625
,,,-7.91759997e-008,       0.001
,,,-7.91679997e-008, 0.000996875
,,,-7.91599997e-008, 0.000990625
,,,-7.91519997e-008,   0.0009875
,,,-7.91439997e-008,  0.00098125
,,,-7.91359997e-008,    0.000975
,,,-7.91279997e-008, 0.000971875
,,,-7.91199997e-008, 0.000965625
,,,-7.91119997e-008, 0.000959375
,,,-7.91039997e-008, 0.000953125
,,,-7.90959997e-008, 0.000946875
,,,-7.90879997e-008, 0.000940625
,,,-7.90799997e-008, 0.000934375
,,,-7.90719997e-008, 0.000928125
,,,-7.90639997e-008, 0.000921875
,,,-7.90559997e-008, 0.000915625
,,,-7.90479997e-008, 0.000909375
,,,-7.90399997e-008, 0.000903125
,,,-7.90319997e-008, 0.000896875
,,,-7.90239997e-008, 0.000890625
,,,-7.90159997e-008, 0.000884375
,,,-7.90079997e-008, 0.000878125
,,,-7.89999997e-008, 0.000871875
,,,-7.89919997e-008, 0.000865625
,,,-7.89839997e-008,  0.00085625
,,,-7.89759997e-008,     0.00085
,,,-7.89679997e-008,  0.00084375
,,,-7.89599997e-008,   0.0008375
,,,-7.89519997e-008,  0.00083125
,,,-7.89439997e-008, 0.000821875
,,,-7.89359997e-008, 0.000815625
,,,-7.89279997e-008, 0.000809375
,,,-7.89199997e-008,      0.0008
,,,-7.89119997e-008,  0.00079375
,,,-7.89039997e-008, 0.000784375
,,,-7.88959997e-008, 0.000778125
,,,-7.88879997e-008,  0.00076875
,,,-7.88799997e-008,   0.0007625
,,,-7.88719997e-008, 0.000753125
,,,-7.88639997e-008, 0.000746875
,,,-7.88559997e-008,   0.0007375
,,,-7.88479997e-008,  0.00073125
,,,-7.88399997e-008, 0.000721875
,,,-7.88319997e-008, 0.000715625
,,,-7.88239997e-008,  0.00070625
,,,-7.88159997e-008,      0.0007
,,,-7.88079997e-008, 0.000690625
,,,-7.87999997e-008, 0.000684375
,,,-7.87919997e-008,    0.000675
,,,-7.87839997e-008,  0.00066875
,,,-7.87759997e-008, 0.000659375
,,,-7.87679997e-008, 0.000653125
,,,-7.87599997e-008,  0.00064375
,,,-7.87519997e-008,   0.0006375
,,,-7.87439997e-008, 0.000628125
,,,-7.87359997e-008, 0.000621875
,,,-7.87279997e-008,   0.0006125
,,,-7.87199997e-008,  0.00060625
,,,-7.87119997e-008,      0.0006
,,,-7.87039997e-008, 0.000590625
,,,-7.86959997e-008, 0.000584375
,,,-7.86879997e-008,    0.000575
,,,-7.86799997e-008,  0.00056875
,,,-7.86719997e-008, 0.000559375
,,,-7.86639997e-008, 0.000553125
,,,-7.86559997e-008, 0.000546875
,,,-7.86479997e-008,   0.0005375
,,,-7.86399997e-008,  0.00053125
,,,-7.86319997e-008, 0.000521875
,,,-7.86239997e-008, 0.000515625
,,,-7.86159997e-008, 0.000509375
,,,-7.86079997e-008,      0.0005
,,,-7.85999997e-008,  0.00049375
,,,-7.85919997e-008, 0.000484375
,,,-7.85839997e-008, 0.000478125
