time v(/Ch1)
1.80907814959771e-08 1.84481927600162
1.80932801054437e-08 1.85229664969381
1.80981649760499e-08 1.86673849700377
1.81019573868679e-08 1.87782531666483
1.81158575975647e-08 1.91767817899761
1.81201964073642e-08 1.92985347516331
1.81211892817719e-08 1.93267976988753
1.81261536538101e-08 1.94666002949554
1.81272119751177e-08 1.94962096650173
1.81287200057437e-08 1.95380471796758
1.81342859402116e-08 1.96924793300707
1.81389124608669e-08 1.98205984564591
1.81392239667186e-08 1.98291228309316
1.81407814959771e-08 1.98717447032944
1.81418477991352e-08 1.99009241468655
1.8147179314926e-08 2.00465040864208
1.81570708958166e-08 2.03122478748614
1.81577965483516e-08 2.03316835514071
1.81591332945272e-08 2.03674865907979
1.81599135229153e-08 2.03883840118802
1.81638146648559e-08 2.04865632187632
1.81658575975647e-08 2.05379772703744
1.81760722611091e-08 2.07784605057586
1.81772119751177e-08 2.08282705519423
1.8180019098364e-08 2.09425492209037
1.81825600430232e-08 2.10459916949488
1.81851989355057e-08 2.11842853439175
1.81853958781404e-08 2.119370470046
1.81863805913136e-08 2.12408014831728
1.81889124608669e-08 2.13616371500796
1.81932801054437e-08 2.1570353564878
1.81946878221094e-08 2.16385713101266
1.81981649760499e-08 2.18070736852666
1.82011685444964e-08 2.19441294887717
1.82019573868679e-08 2.19801251475972
1.82025690140338e-08 2.20051457221247
1.82032350846396e-08 2.2032393480501
1.82065654376688e-08 2.21686322723827
1.82099135229153e-08 2.23055964575975
1.82158575975647e-08 2.25487579308738
1.82251054642228e-08 2.28871103190955
1.82389124608669e-08 2.33566396681854
1.82392239667186e-08 2.33668840931294
1.8240781495977e-08 2.34179077389676
1.8247179314926e-08 2.36213856553273
1.82495067834314e-08 2.36934687253187
1.82519573868679e-08 2.37693653566234
1.82570708958166e-08 2.39277337395195
1.82658575975647e-08 2.4198149978781
1.82752905944068e-08 2.44917005946189
1.82760722611091e-08 2.45160257105583
1.82799805946206e-08 2.46391010741541
1.82851989355057e-08 2.48030635650641
1.82853958781404e-08 2.48092444877827
1.82863805913136e-08 2.48402075288944
1.82889124608669e-08 2.49197973583986
1.82892239667186e-08 2.49296019943955
1.8290781495977e-08 2.49786251743801
1.8297179314926e-08 2.51797742853465
1.8301726405438e-08 2.53227874161532
1.83032350846396e-08 2.53702782717855
1.83070708958166e-08 2.54907194519253
1.83158575975647e-08 2.57540215877262
1.83251054642228e-08 2.60129726289174
1.83260722611091e-08 2.60429358177168
1.83309062455408e-08 2.61927517617134
1.83314919252847e-08 2.62109032814275
1.83344187924641e-08 2.63016134141627
1.83353958781404e-08 2.63318954754758
1.83389124608669e-08 2.64408822064566
1.83392239667186e-08 2.64515487742156
1.83407814959771e-08 2.65045723201159
1.83485691422692e-08 2.67735110743264
1.83511685444964e-08 2.6863846849608
1.83532350846396e-08 2.69427498419151
1.83570708958166e-08 2.70973778030927
1.83621835581386e-08 2.72875681128089
1.83624297925357e-08 2.72967279972876
1.83636609645212e-08 2.73425274196813
1.83658575975647e-08 2.74242418558335
1.83752905944068e-08 2.78384808331331
1.83851989355057e-08 2.8258389105693
1.83863805913136e-08 2.83060901286512
1.83889124608669e-08 2.84061717640901
1.83892239667186e-08 2.8418560142605
1.83907814959771e-08 2.84801476156808
1.83948110484003e-08 2.86328111025828
1.84011685444964e-08 2.88698915979928
1.84019573868679e-08 2.88988619312365
1.84031122940173e-08 2.8940680674349
1.84038490377515e-08 2.8967061843544
1.84070708958166e-08 2.90821705584475
1.84231801861422e-08 2.96472855009279
1.84251054642228e-08 2.97140139307456
1.84252905944068e-08 2.97203441529502
1.8426216245327e-08 2.97520071353033
1.84295548819882e-08 2.98664415923642
1.84344187924641e-08 3.00327545971066
1.84363805913136e-08 3.00994783877737
1.84389124608669e-08 3.01855272308528
1.84392239667186e-08 3.01961158885796
1.84407814959771e-08 3.02489952271304
1.84485691422692e-08 3.05126535044913
1.84511685444964e-08 3.06004726325696
1.8451726405438e-08 3.06193133961046
1.84532350846396e-08 3.06702663594125
1.84544883355323e-08 3.07125601615302
1.84570708958166e-08 3.07997145328264
1.84607545899953e-08 3.09238610059118
1.84636609645212e-08 3.10218795406426
1.84658575975647e-08 3.10959102094589
1.84666196923518e-08 3.11217145418191
1.84704301662872e-08 3.12507362036201
1.84751054642228e-08 3.1409040582363
1.84752905944068e-08 3.14153090425071
1.8476216245327e-08 3.14445219732756
1.8480844499928e-08 3.15905866271184
1.84844187924641e-08 3.17033889353378
1.84863805913136e-08 3.17659876130859
1.84889124608669e-08 3.18476623792043
1.84892239667186e-08 3.18559974602705
1.84907814959771e-08 3.19003140119546
1.84985691422692e-08 3.21391426059808
1.85011685444964e-08 3.22219034230939
1.85038490377515e-08 3.23102443673798
1.85062396506318e-08 3.2388489414658
1.85070708958166e-08 3.24156961695926
1.85112271217403e-08 3.25706013100084
1.85121835581386e-08 3.26062482929431
1.85140270700285e-08 3.26749571344264
1.85158575975647e-08 3.27431820409267
1.85231801861422e-08 3.30160994984028
1.85344187924641e-08 3.34277510148347
1.85351989355057e-08 3.3456261602509
1.85363805913136e-08 3.34994456081558
1.85389124608669e-08 3.35924588563539
1.85407814959771e-08 3.36604178717915
1.85497900762778e-08 3.39859612087532
1.85511685444964e-08 3.40353818714728
1.85544883355323e-08 3.4154369515083
1.85570708958166e-08 3.42465978829845
1.85621835581386e-08 3.44292422494991
1.85636609645212e-08 3.4481629689031
1.85710479964344e-08 3.47419066737423
1.85731801861422e-08 3.48164181559205
1.85838411346811e-08 3.51861457646947
1.85844187924641e-08 3.52060739719221
1.85863805913136e-08 3.52736355021297
1.85889124608669e-08 3.53606574510256
1.85907814959771e-08 3.54247655126858
1.85965984178264e-08 3.56243878340442
1.86011685444964e-08 3.57810820582394
1.8601726405438e-08 3.58001856744719
1.86032350846396e-08 3.58518494966482
1.86044883355323e-08 3.58947596497859
1.86107545899953e-08 3.61096223004842
1.86121835581386e-08 3.61586379824729
1.86140270700285e-08 3.62221175249822
1.86231801861422e-08 3.65391312186632
1.86344187924641e-08 3.69236088923183
1.86389124608669e-08 3.70753890178603
1.8640781495977e-08 3.71379385690598
1.86472725211451e-08 3.73538254245175
1.86497900762778e-08 3.7437557507965
1.86544883355323e-08 3.75927898672708
1.86562396506318e-08 3.76514507004101
1.86576848244363e-08 3.76997354275376
1.86621835581386e-08 3.78495292874162
1.86640270700285e-08 3.79112093137619
1.86731801861422e-08 3.82185946335485
1.86844187924641e-08 3.86007788423246
1.86863805913136e-08 3.8670370642338
1.86889124608669e-08 3.87597330179637
1.86907814959771e-08 3.88263813167213
1.86997900762778e-08 3.91524872369169
1.87044883355323e-08 3.932353968665
1.87113685431071e-08 3.95738855584833
1.87136609645212e-08 3.96576748317971
1.87228969026136e-08 3.99907525087624
1.87231801861422e-08 4.0000963596238
1.87245966037852e-08 4.00513825258964
1.8731678692e-08 4.0303477174188
1.87338411346811e-08 4.03804516781234
1.87344187924641e-08 4.04010140364592
1.87363805913136e-08 4.04703501553488
1.87389124608669e-08 4.05598343593022
1.87407814959771e-08 4.06257256031154
1.87485691422692e-08 4.08994298897562
1.87576848244363e-08 4.1186238827612
1.87617567659532e-08 4.12812837670992
1.87621835581386e-08 4.12912457071884
1.87643175190657e-08 4.13382538509023
1.87731801861422e-08 4.15444505436783
1.87844187924641e-08 4.18496515435219
1.87889124608669e-08 4.19835399361601
1.87907814959771e-08 4.20406359148441
1.87985691422692e-08 4.22842656786987
1.88076848244363e-08 4.25685599461408
1.88113685431071e-08 4.26823321190947
1.88158575975647e-08 4.28249827921271
1.88231801861422e-08 4.30612281691477
1.88250102352461e-08 4.31189225662708
1.88269417148469e-08 4.31802499972596
1.88344187924641e-08 4.34190833985643
1.88389124608669e-08 4.35666373442874
1.88407814959771e-08 4.36283353554524
1.88485691422692e-08 4.38869707637859
1.8851726405438e-08 4.39925198507734
1.88613685431071e-08 4.43145655665345
1.88636609645212e-08 4.43912818867001
1.88751230715917e-08 4.47748738631141
1.88889124608669e-08 4.52363729951248
1.88907814959771e-08 4.52987917512505
1.88985691422692e-08 4.5558342408602
1.89011685444964e-08 4.56447043186616
1.89044883355323e-08 4.57550002520327
1.89076848244363e-08 4.58611996252383
1.89113685431071e-08 4.59833282821058
1.89158575975647e-08 4.61319083615644
1.89250102352461e-08 4.64344250215302
1.89269417148469e-08 4.64982918810747
1.89365991128513e-08 4.68176074783926
1.89407814959771e-08 4.69563007361094
1.89485691422692e-08 4.72148359597701
1.89523523317946e-08 4.73402404577501
1.89576848244363e-08 4.75167407506924
1.89613685431071e-08 4.76386682371822
1.89658575975647e-08 4.77833082381423
1.89750102352461e-08 4.80713234882381
1.89787200057437e-08 4.81138252386522
1.89889124608669e-08 4.82241988131395
1.8990781495977e-08 4.82437112483388
1.89985691422692e-08 4.83560424066246
1.9001726405438e-08 4.84155388322272
1.90113685431071e-08 4.86313784525285
1.90158575975647e-08 4.8744496670764
1.90251230715917e-08 4.89944285776819
1.90365991128513e-08 4.93226742302164
1.90389124608669e-08 4.9390497224847
1.9040781495977e-08 4.94452938042554
1.90485691422692e-08 4.96755298453347
1.90576848244363e-08 4.99484670970016
1.90658575975647e-08 5.02091556772218
1.90665454551544e-08 5.02302765794686
1.90699847431027e-08 5.03358810907025
1.90750102352461e-08 5.04901905435542
1.90787200057437e-08 5.05985385018128
1.90865991128513e-08 5.08229359720111
1.90907814959771e-08 5.09413486541829
1.90985691422692e-08 5.11585254220128
1.91044883355323e-08 5.13237580703985
1.91340843018473e-08 5.21691419892903
1.91365991128513e-08 5.22416249161168
1.91407814959771e-08 5.23628463405667
1.91485691422692e-08 5.25880268047381
1.91544883355323e-08 5.27600835911029
1.91613685431071e-08 5.29605306344593
1.91699847431027e-08 5.32127074866877
1.91865991128513e-08 5.37017251100503
1.91907814959771e-08 5.38249446134977
1.91985691422692e-08 5.40546963794098
1.92011685444964e-08 5.41165383541959
1.92072156761896e-08 5.42027441431643
1.92158575975647e-08 5.42256379569386
1.92199847431027e-08 5.42365714169025
1.92250102352461e-08 5.424988473882
1.92287200057437e-08 5.42597125064231
1.92365991128513e-08 5.43170764685561
1.92407814959771e-08 5.43949287365449
1.92485691422692e-08 5.45547640291616
1.92544883355323e-08 5.46862911113449
1.92802153525031e-08 5.53217359238333
1.92840843018473e-08 5.5423393887658
1.92985691422692e-08 5.58018523212727
1.93044883355323e-08 5.59364809649807
1.93165454551544e-08 5.61949902189228
1.93199847431027e-08 5.62668192681982
1.93342859402116e-08 5.65722199256048
1.93407814959771e-08 5.67165541931292
1.93485691422692e-08 5.68941914469634
1.93544883355323e-08 5.70315259287386
1.93658575975647e-08 5.73012481058197
1.93699847431027e-08 5.7399159709621
1.93802153525031e-08 5.76418687115287
1.93865991128513e-08 5.77979984871076
1.9390781495977e-08 5.79017879002331
1.93985691422692e-08 5.80950450012662
1.94044883355323e-08 5.82407508514399
1.94107859887884e-08 5.83929838407288
1.94165454551544e-08 5.85322072539501
1.94199847431027e-08 5.86155413582864
1.94302153525031e-08 5.88606548826173
1.94342859402116e-08 5.8958181438493
1.94407814959771e-08 5.91145088482173
1.94658575975647e-08 5.95295393458255
1.94699847431027e-08 5.9445046786367
1.94842859402116e-08 5.9343987101
1.94885918052978e-08 5.93606677115763
1.94907814959771e-08 5.93750135043438
1.94985691422692e-08 5.94564917697812
1.95044883355323e-08 5.95408967541611
1.95158575975647e-08 5.9757176412738
1.95199847431027e-08 5.98362641672978
1.95342859402116e-08 6.00516936395556
1.95365991128513e-08 6.00979409752289
1.95481649760499e-08 6.02917514005766
1.95599135229153e-08 6.0467088061967
1.95658575975647e-08 6.05557981140285
1.95699847431027e-08 6.06152364526399
1.95842859402116e-08 6.08395744808905
1.95907814959771e-08 6.09503983920747
1.96158575975647e-08 6.14049523330062
1.96199847431027e-08 6.14830401177477
1.96342859402116e-08 6.17444821331667
1.96407814959771e-08 6.18590384612895
1.96481649760499e-08 6.19888824895748
1.96711892817719e-08 6.23916855741608
1.96772119751177e-08 6.24984247172278
1.96814854101445e-08 6.25741620603933
1.96842859402116e-08 6.26237953660143
1.96865991128513e-08 6.26650147020892
1.96889124608669e-08 6.27062371632569
1.96946878221094e-08 6.28096594118965
1.97032350846396e-08 6.29630797556498
1.97124297925357e-08 6.31281215150595
1.97223297368357e-08 6.33072876649084
1.97258187845435e-08 6.33706993850024
1.97325600430232e-08 6.34932184307686
1.97432801054437e-08 6.35911115952522
1.97544883355323e-08 6.34642448818547
1.97658575975647e-08 6.33494802087192
1.97662851709797e-08 6.33451641569769
1.97684230380542e-08 6.33235838982652
1.97787200057437e-08 6.33705226028833
1.97918477991352e-08 6.3470623770769
1.98004229033278e-08 6.35221691244454
1.98030932816692e-08 6.35379321217984
1.98032350846396e-08 6.35387691716704
1.98039440994921e-08 6.35433700808558
1.98056849980267e-08 6.35546670459766
1.98143894906993e-08 6.3613410353354
1.98199847431027e-08 6.36561671560466
1.98202170017516e-08 6.36579419887987
1.98213782949958e-08 6.36668161525594
1.98271847612167e-08 6.37206465076063
1.98351989355057e-08 6.38058985392468
1.98353958781404e-08 6.38081831248202
1.98363805913136e-08 6.38196060526874
1.98413041571799e-08 6.38767206920231
1.98511685444964e-08 6.39887009449286
1.98675056472103e-08 6.41796961995185
1.98842859402116e-08 6.43709911675421
1.98844187924641e-08 6.43724943639522
1.9885083053727e-08 6.43800103460029
1.98884043600414e-08 6.44175902562564
1.99019573868679e-08 6.45678925654887
1.99158575975647e-08 6.47258156158251
1.99201964073642e-08 6.47763603224056
1.99389124608669e-08 6.49962587929076
1.99392239667186e-08 6.50000213488702
1.99407814959771e-08 6.50188341286832
1.9947179314926e-08 6.50957651439737
1.99570708958166e-08 6.52143961910468
1.99577965483516e-08 6.52230859785472
1.99591332945272e-08 6.52390936952555
1.99658170254056e-08 6.53191322787968
1.99658575975647e-08 6.53196181359042
1.99660604583606e-08 6.53220474214409
1.99670747623397e-08 6.53341938491244
1.99721462822354e-08 6.53944562990552
1.99760722611091e-08 6.54410730717813
1.9980019098364e-08 6.54879375153289
1.99851989355057e-08 6.55493873750325
1.99853958781404e-08 6.55517172823069
1.99863805913136e-08 6.55633668186787
1.99913041571799e-08 6.5621620608602
2.00011685444964e-08 6.57383408906414
2.00025690140338e-08 6.57548990973703
2.00095713617208e-08 6.58376073450066
2.00251054642228e-08 6.60224621035481
2.00389124608669e-08 6.61882223948391
2.00392239667186e-08 6.6191997048139
2.00407814959771e-08 6.62108566335754
2.00485691422692e-08 6.63224148166113
2.00495067834314e-08 6.63264217449767
2.00541949892424e-08 6.63464563868037
2.00752905944068e-08 6.60381853726111
2.00851989355057e-08 6.59704497307419
2.00853958781404e-08 6.59690975412913
2.00863805913136e-08 6.5962584246127
2.00889124608669e-08 6.5952737836677
2.00892239667186e-08 6.59515263942637
2.00907814959771e-08 6.59454691821973
2.00985691422692e-08 6.5939055454396
2.0101726405438e-08 6.59379490646126
2.01032350846396e-08 6.59401524720346
2.01107784806478e-08 6.5959258182688
2.01251054642228e-08 6.6015885600454
2.01260722611091e-08 6.60206302858208
2.01309062455408e-08 6.60443537126545
2.01314919252847e-08 6.6047228014537
2.01344203240041e-08 6.60615995239495
2.01389124608669e-08 6.60836452879973
2.01392239667186e-08 6.60850478955418
2.0140781495977e-08 6.60922745163566
2.01485691422692e-08 6.61325914201494
2.01596755295684e-08 6.61978193675767
2.01621835581386e-08 6.62130544021126
2.01624297925357e-08 6.62145501544291
2.01636609645212e-08 6.62220289160119
2.01698168244489e-08 6.62594227239259
2.01851989355057e-08 6.6356762884024
2.01863805913136e-08 6.63645238797495
2.01889124608669e-08 6.63812046209079
2.01892239667186e-08 6.63831775014737
2.01907814959771e-08 6.63930269158048
2.01948110484003e-08 6.64194811107809
2.02011685444964e-08 6.64610105009595
2.02019573868679e-08 6.64661344808105
2.02031122940173e-08 6.64736655142097
2.02038490377515e-08 6.64784669369012
2.02070708958166e-08 6.64994616078934
2.02231801861422e-08 6.66027693975319
2.02251054642228e-08 6.66150565658973
2.0226216245327e-08 6.66221956255488
2.02295548819882e-08 6.66435886295894
2.02389124608669e-08 6.67030279881466
2.02392239667186e-08 6.6705001005301
2.02407814959771e-08 6.67148963943274
2.02485691422692e-08 6.67645620762309
2.02511685444964e-08 6.67812933066016
2.0251726405438e-08 6.67848840167392
2.02532350846396e-08 6.67945947336933
2.02544883355323e-08 6.68026613688517
2.02607545899953e-08 6.68429504192139
2.02658575975647e-08 6.68757994028563
2.02666196923518e-08 6.68807311478101
2.02704301662872e-08 6.69053861513351
2.02751054642228e-08 6.69356130469559
2.0276216245327e-08 6.69427945068239
2.02817701508482e-08 6.69787018061641
2.02889124608669e-08 6.70250071957431
2.02892239667186e-08 6.70270083752547
2.02907814959771e-08 6.70370160274044
2.02985691422692e-08 6.70871827228538
2.03062396506318e-08 6.71361289410763
2.03070708958166e-08 6.71413318681862
2.03112271217403e-08 6.71678526172139
2.03121835581386e-08 6.71739556082797
2.031696574013e-08 6.72044705636088
2.03344187924641e-08 6.73145676746456
2.03363805913136e-08 6.73268157334864
2.0346189585561e-08 6.73869315069217
2.03497900762778e-08 6.74103259687213
2.03621835581386e-08 6.75115481499233
2.03636609645212e-08 6.75271093986439
2.03710479964344e-08 6.75992727383797
2.03838411346811e-08 6.76723255117183
2.03844187924641e-08 6.76736970235096
2.03873070813792e-08 6.76805545824664
2.03965984178264e-08 6.76965260634425
2.04011685444964e-08 6.77021809692942
2.0401726405438e-08 6.77026375285739
2.04032350846396e-08 6.7703872247548
2.04044883355323e-08 6.77048979212995
2.04107545899953e-08 6.77108757555106
2.04121835581386e-08 6.77091358027765
2.04193283988549e-08 6.75981259139321
2.04389124608669e-08 6.73509055005541
2.04407814959771e-08 6.7341021666769
2.04472725211451e-08 6.73096012766673
2.04562396506318e-08 6.72957043157421
2.04576848244363e-08 6.72940600506621
2.04649106934585e-08 6.72901685552925
2.04844187924641e-08 6.73134376696022
2.04863805913136e-08 6.73163292106764
2.04889124608669e-08 6.7319731729548
2.0490781495977e-08 6.7322103205611
2.04997900762778e-08 6.73347799353634
2.05044883355323e-08 6.73433658763157
2.05228969026136e-08 6.73796560603165
2.05245966037852e-08 6.73819878014371
2.05330951096429e-08 6.73936465070399
2.05338411346811e-08 6.73946699441521
2.0535195862366e-08 6.73965284321633
2.05363805913136e-08 6.73981537067999
2.05389124608669e-08 6.7401627061086
2.05407814959771e-08 6.74052144359279
2.05501266715277e-08 6.74246663473099
2.05617567659532e-08 6.74446283974292
2.05621835581386e-08 6.74450666935731
2.05643175190657e-08 6.74472581742929
2.05749873237015e-08 6.74596317321818
2.05889124608669e-08 6.74790695440915
2.05907814959771e-08 6.74827772897742
2.06001266715277e-08 6.75015995888102
2.06231801861422e-08 6.7517220032408
2.06269417148469e-08 6.75223282392033
2.06389124608669e-08 6.75414837625099
2.06407814959771e-08 6.75450176843831
2.06501266715277e-08 6.75590062969555
2.06613685431071e-08 6.75517430168901
2.06636609645212e-08 6.75505545914861
2.06751230715917e-08 6.75570229806082
2.06889124608669e-08 6.75778762865985
2.06907814959771e-08 6.75855069983935
2.06985691422692e-08 6.76049337141497
2.07250102352461e-08 6.76108024638621
2.07269417148469e-08 6.76137310133914
2.07365991128513e-08 6.76271677302884
2.07787200057437e-08 6.74727703580074
2.07889124608669e-08 6.74350079797491
2.07907814959771e-08 6.74180319917994
2.08001266715277e-08 6.73249448298939
2.08365991128513e-08 6.70576669245468
2.08407814959771e-08 6.7047251087968
2.08616934116059e-08 6.69951719050738
2.08658575975647e-08 6.69848013868484
2.08665454551544e-08 6.69830883414319
2.08699847431027e-08 6.69745231143496
2.08871811828444e-08 6.69074652970503
2.09340843018473e-08 6.67170358633373
2.09365991128513e-08 6.6709561814974
2.0949173167871e-08 6.66641848445217
2.09613685431071e-08 6.66089635929686
2.09699847431027e-08 6.65522539735366
2.09985691422692e-08 6.63883006134824
2.10011685444964e-08 6.63796455632306
2.10141655556323e-08 6.63363703119715
2.10250102352461e-08 6.6300261530483
2.10287200057437e-08 6.62879093636101
2.10472688582321e-08 6.61258011922074
2.10802153525031e-08 6.59298060591839
2.11165454551544e-08 6.57589900412773
2.11199847431027e-08 6.57195795681823
2.11371811828444e-08 6.55050653896113
2.11658575975647e-08 6.52444117978905
2.11699847431027e-08 6.52133203166703
2.11865991128513e-08 6.51034731409566
2.11907814959771e-08 6.50819997570091
2.12107859887884e-08 6.49792917692671
2.12165454551544e-08 6.49497212519589
2.12199847431027e-08 6.49101265851044
2.12302153525031e-08 6.47048910275595
2.12342859402116e-08 6.46232312451171
2.1254638878754e-08 6.43654105505657
2.12658575975647e-08 6.42370533774975
2.12699847431027e-08 6.42140257059583
2.12842859402116e-08 6.4131851150325
2.12907814959771e-08 6.40931370580739
2.13158575975647e-08 6.39304896568562
2.13199847431027e-08 6.39021145450306
2.13342859402116e-08 6.372815809654
2.13365991128513e-08 6.36917998763604
2.13481649760499e-08 6.35100087754624
2.13599135229153e-08 6.33353722044087
2.13658575975647e-08 6.32532421966306
2.13699847431027e-08 6.32156316054905
2.13906204707927e-08 6.30163330808293
2.14158575975647e-08 6.27846644398037
2.14199847431027e-08 6.27560910613736
2.14406204707927e-08 6.26084668389925
2.14711892817719e-08 6.22535969349721
2.14946878221094e-08 6.18305394809049
2.15223297368357e-08 6.14514240039079
2.15258187845435e-08 6.14213538144556
2.15432640230826e-08 6.12705317299771
2.15658575975647e-08 6.10717834423193
2.15684230380542e-08 6.10492161011144
2.15812502405018e-08 6.09311845298296
2.16004229033278e-08 6.07296141932461
2.16056849980267e-08 6.06594912577622
2.16143894906993e-08 6.05434947557924
2.16413041571799e-08 6.00500611334613
2.16842859402116e-08 5.95027675206781
2.16884043600414e-08 5.945927095844
2.17089964591903e-08 5.92449850117305
2.17158575975647e-08 5.91723842149318
2.17201964073642e-08 5.91250314552594
2.17389124608669e-08 5.89207688061735
2.1747179314926e-08 5.88267928036357
2.17570708958166e-08 5.87125189245081
2.18065288002695e-08 5.80169274763298
2.18095713617208e-08 5.79686225423106
2.18247841689777e-08 5.77530369997991
2.18389124608669e-08 5.75651660169257
2.18541949892424e-08 5.73758215087523
2.18752905944068e-08 5.71315350086957
2.19070708958166e-08 5.67682202207811
2.19107784806478e-08 5.6730385456687
2.19251054642228e-08 5.65744681951713
2.19565288002695e-08 5.62603634596824
2.19698168244489e-08 5.60940989377607
2.19851989355057e-08 5.58866105304991
2.20070708958166e-08 5.55797809002557
2.20231801861422e-08 5.53901168868557
2.20889124608669e-08 5.46195351549429
2.20946878221094e-08 5.45643749700479
2.21032350846396e-08 5.44827404952999
2.21070708958166e-08 5.44461048555785
2.21124297925357e-08 5.43991492496301
2.21223297368357e-08 5.43124041773086
2.21231801861422e-08 5.43049523892621
2.21274324326746e-08 5.42640654274164
2.21325600430232e-08 5.42147615107482
2.21432801054437e-08 5.41116840480856
2.21544883355323e-08 5.40039126682986
2.21662851709797e-08 5.38904816249274
2.21731801861422e-08 5.38241834411955
2.21787200057437e-08 5.37709159763493
2.21889124608669e-08 5.36729116577934
2.21918477991352e-08 5.36385174125925
2.22056849980267e-08 5.3479483106837
2.22077965483516e-08 5.34555003256961
2.22183542999761e-08 5.33361924765456
2.22351989355057e-08 5.31504524977816
2.22353958781404e-08 5.31483085956864
2.22363805913136e-08 5.313758908521
2.22389124608669e-08 5.31100273515615
2.22515718086335e-08 5.29719345915818
2.22723297368357e-08 5.27693589730694
2.22844187924641e-08 5.26894837256713
2.22932801054437e-08 5.26178963919243
2.23044883355323e-08 5.25137106214182
2.23201964073642e-08 5.23569177097372
2.23287200057437e-08 5.22694599778362
2.23389124608669e-08 5.2164518805251
2.23392239667186e-08 5.21620068887725
2.23407814959771e-08 5.21494473063797
2.23485691422692e-08 5.20866493944159
2.23851989355057e-08 5.19242096363653
2.23853958781404e-08 5.19227741520176
2.23863805913136e-08 5.19155967302794
2.23913041571799e-08 5.1879709621588
2.24011685444964e-08 5.1802818414517
2.24032350846396e-08 5.17864481710136
2.24135677853558e-08 5.1696172120869
2.24389124608669e-08 5.14785548028675
2.24392239667186e-08 5.14765824941156
2.24407814959771e-08 5.146634140455
2.24485691422692e-08 5.1412059566595
2.24511685444964e-08 5.13913794342211
2.24519573868679e-08 5.13851036203075
2.24559015987253e-08 5.13537245507397
2.24756226580122e-08 5.11968292029008
2.24851989355057e-08 5.11206429612548
2.24853958781404e-08 5.11192208302398
2.24863805913136e-08 5.11120131310079
2.24889124608669e-08 5.1091559191527
2.24892239667186e-08 5.10890426630471
2.24907814959771e-08 5.10764600206475
2.24985691422692e-08 5.10090593595036
2.2501726405438e-08 5.09824460608269
2.25032350846396e-08 5.09716063198095
2.25107784806478e-08 5.09147516399923
2.25344187924641e-08 5.07214606492507
2.25363805913136e-08 5.07052525548792
2.25389124608669e-08 5.06843346199607
2.25392239667186e-08 5.06817562276512
2.25407814959771e-08 5.06688097663585
2.25485691422692e-08 5.06031171916074
2.25511685444964e-08 5.0581094898467
2.25532350846396e-08 5.0563440133712
2.25621835581386e-08 5.04975279959907
2.25624297925357e-08 5.04958413783177
2.25636609645212e-08 5.04874082899529
2.25698168244489e-08 5.04452428481287
2.25851989355057e-08 5.04423737052467
2.25863805913136e-08 5.04500608720723
2.25889124608669e-08 5.04613018015319
2.25892239667186e-08 5.04623422677863
2.25907814959771e-08 5.04680002119965
2.25985691422692e-08 5.04829065068029
2.26011685444964e-08 5.04900061188287
2.26019573868679e-08 5.04919667543114
2.26031122940173e-08 5.0494151648936
2.26038490377515e-08 5.04938380297822
2.26075327564223e-08 5.049056251673
2.26259513497765e-08 5.04232400822057
2.26344187924641e-08 5.03872804128759
2.26363805913136e-08 5.03783155455947
2.26389124608669e-08 5.03669773901863
2.26392239667186e-08 5.03655705511236
2.26407814959771e-08 5.03582680332465
2.26485691422692e-08 5.03204843918697
2.26511685444964e-08 5.03074122201916
2.2651726405438e-08 5.03030492606065
2.2654515710146e-08 5.02836699574213
2.26621835581386e-08 5.02382834121718
2.26636609645212e-08 5.02294686092274
2.26710479964344e-08 5.01832850558178
2.26844187924641e-08 5.00990297203347
2.26863805913136e-08 5.00866625623319
2.26889124608669e-08 5.00706778657913
2.26892239667186e-08 5.0067715613923
2.26907814959771e-08 5.00541208753134
2.26985691422692e-08 4.99959821866109
2.27011685444964e-08 4.99771133220297
2.27038490377515e-08 4.99582407799318
2.27062396506318e-08 4.99418081933302
2.27121835581386e-08 4.9901953882377
2.27140270700285e-08 4.98896794920465
2.27232446294779e-08 4.98283075403943
2.27344187924641e-08 4.97525028930099
2.27363805913136e-08 4.97389585742172
2.27389124608669e-08 4.97216825935969
2.27392239667186e-08 4.97195455670954
2.2740781495977e-08 4.97087055120293
2.27485691422692e-08 4.96551318216046
2.27497900762778e-08 4.96458575078772
2.27544883355323e-08 4.96127529777893
2.27621835581386e-08 4.95651320345439
2.27636609645212e-08 4.95566994553483
2.27710479964344e-08 4.95127083873074
2.27844187924641e-08 4.94299347703205
2.27863805913136e-08 4.94177991797619
2.27889124608669e-08 4.94183585552286
2.27907814959771e-08 4.94251540349387
2.28001266715277e-08 4.94889389103199
2.28011685444964e-08 4.94960812107229
2.2801726405438e-08 4.94996557171489
2.28032350846396e-08 4.95093226127832
2.28044883355323e-08 4.95172432844273
2.28107545899953e-08 4.95424619365329
2.28121835581386e-08 4.95469869674946
2.28140270700285e-08 4.95519454534632
2.28232446294779e-08 4.95645966046372
2.28389124608669e-08 4.95812442828802
2.28407814959771e-08 4.95870454082305
2.28497900762778e-08 4.96082295042695
2.28544883355323e-08 4.96130435810809
2.28562396506318e-08 4.96124912399885
2.28576848244363e-08 4.96120354517195
2.28621835581386e-08 4.96106166119641
2.28640270700285e-08 4.96095722753898
2.28732446294779e-08 4.95933153490836
