time v(/Ch1)
1.96895399262211e-08 6.22850996700931
1.96943578670359e-08 6.23034801448949
1.96954988294062e-08 6.23145661465152
1.96962644287591e-08 6.2322004985768
1.97000924255233e-08 6.2359199182032
1.97044090390689e-08 6.24011409550529
1.97140367410338e-08 6.24946871774009
1.97243461679996e-08 6.25899587722923
1.97244539026546e-08 6.25911999033757
1.97249925759299e-08 6.25974055587927
1.9727685942306e-08 6.26284338358778
1.97350621232178e-08 6.27175945408275
1.97462900310572e-08 6.28659401755806
1.97580641219104e-08 6.30375009364663
1.97704886598372e-08 6.32068336702253
1.97836175756115e-08 6.33827813064978
1.97927266416436e-08 6.35066338445541
1.97975012679031e-08 6.35697462707987
1.98034051808622e-08 6.36480506480237
1.98118103794692e-08 6.3760249363849
1.981214455973e-08 6.37647114736921
1.98138154610338e-08 6.37870220229074
1.98168922810561e-08 6.38290340509589
1.98275154831221e-08 6.39746836306872
1.98371823256695e-08 6.41097293478927
1.9843554422832e-08 6.41997117290875
1.98602123510176e-08 6.44329923534506
1.98641324555929e-08 6.44882908587089
1.98743461679996e-08 6.46317590664603
1.98774793828085e-08 6.46754616487972
1.9893145456853e-08 6.48932063720942
1.98953926064046e-08 6.49247610747208
1.99005663032478e-08 6.49975629788298
1.99118103794692e-08 6.51562853477176
1.99140248085831e-08 6.51875513390594
1.99250969541524e-08 6.53451248105093
1.99334692346839e-08 6.54611032387954
1.99336175756115e-08 6.54631327811993
1.99343592802497e-08 6.54732804932191
1.99380678034404e-08 6.5524487288695
1.99534051808622e-08 6.55693858304418
1.9953827872803e-08 6.55679668737502
1.99559413325068e-08 6.55608720902924
1.99665086310262e-08 6.54446809029984
1.99752054650289e-08 6.52864156328716
1.99795019501753e-08 6.5262166743636
1.99919024039333e-08 6.52207022811663
1.99953926064046e-08 6.52245935948083
1.99962900310572e-08 6.5226689068627
1.99975904642703e-08 6.52297255617113
2.00005663032478e-08 6.52366741034614
2.00012036412577e-08 6.52394565251935
2.00043903313075e-08 6.52533686338541
2.00140248085831e-08 6.52990185016814
2.00143947145552e-08 6.53013271962703
2.00162442444159e-08 6.53128706692147
2.00214433333883e-08 6.53453197494719
2.00465245428024e-08 6.55148479756857
2.00546129971247e-08 6.55709640187071
2.00573148703987e-08 6.55904594079625
2.00580641219104e-08 6.55959999061974
2.00618103794692e-08 6.5623702397372
2.00640248085831e-08 6.56400774602236
2.00643947145552e-08 6.56428128079053
2.00662442444159e-08 6.56564895463138
2.00668922810561e-08 6.56614249101406
2.00701324642572e-08 6.56865955643292
2.00730717116491e-08 6.57094284645338
2.00834692346839e-08 6.57927017651715
2.00843592802497e-08 6.57999271546994
2.00888095080786e-08 6.58360541023387
2.00953926064046e-08 6.58890918523961
2.00962900310572e-08 6.58962721972507
2.00975012679031e-08 6.59059842626669
2.00982950904569e-08 6.59123702108851
2.01007771543201e-08 6.59323504858364
2.01012151587438e-08 6.59358859666142
2.01034051808622e-08 6.59536062405298
2.01140248085831e-08 6.60391964008399
2.01143947145552e-08 6.604213854989
2.01162442444159e-08 6.60568867906867
2.01168922810561e-08 6.60620869938304
2.01201324642572e-08 6.6088088009549
2.01310980219648e-08 6.6175685893492
2.01385763380581e-08 6.62353894493381
2.01395399262211e-08 6.62430823094663
2.01443578670359e-08 6.6281546610107
2.01618103794692e-08 6.64218175765537
2.01628790686839e-08 6.64304549727848
2.01640248085831e-08 6.64397151106725
2.01643947145552e-08 6.64426970841427
2.01662442444159e-08 6.64576229102144
2.01754918937194e-08 6.65325411848557
2.01943578670359e-08 6.66852614291814
2.01953926064046e-08 6.66936088131672
2.01982950904569e-08 6.67171134054129
2.02005663032478e-08 6.67355338617494
2.02012151587438e-08 6.67407989909746
2.02034051808622e-08 6.6758584365595
2.02044090390689e-08 6.6766636311565
2.02073148703987e-08 6.67899439826171
2.02080641219104e-08 6.67959537284659
2.02118103794692e-08 6.682600245771
2.02140248085831e-08 6.68437643920746
2.02143947145552e-08 6.68467451365049
2.02162442444159e-08 6.6861662167057
2.02254918937194e-08 6.6936077597193
2.02328689781248e-08 6.69955341160667
2.02385763380581e-08 6.7041490604651
2.02395399262211e-08 6.704927540395
2.02443578670359e-08 6.70953080869047
2.02507771543201e-08 6.71534493497747
2.02512151587438e-08 6.71574164771532
2.02534051808622e-08 6.71772521140455
2.02544090390689e-08 6.71863443358605
2.02594283301025e-08 6.72318054449352
2.02640248085831e-08 6.72709195997967
2.02643947145552e-08 6.72784477090031
2.02662442444159e-08 6.73146103920284
2.02704886598372e-08 6.73468012724465
2.02715064536067e-08 6.73545205162692
2.02765954224537e-08 6.73915973245766
2.02885763380581e-08 6.74659679602802
2.02895399262211e-08 6.74719493615856
2.02943578670359e-08 6.75018563681127
2.03007771543201e-08 6.75103653830877
2.03012151587438e-08 6.75103217539042
2.03034051808622e-08 6.75115583714448
2.03043903313075e-08 6.75128111636958
2.03073148703987e-08 6.7496211377042
2.03080641219104e-08 6.74851568614491
2.03118103794692e-08 6.74141418431671
2.03143947145552e-08 6.73608001713548
2.03273163899852e-08 6.71431432360827
2.03328689781248e-08 6.70885941494769
2.03334692346839e-08 6.70850939475108
2.03364705174794e-08 6.70675929376802
2.03385763380581e-08 6.70553135261213
2.03395399262211e-08 6.70514065168558
2.03443578670359e-08 6.70380431422612
2.03507771543201e-08 6.70304192282346
2.03512151587438e-08 6.70302996350888
2.03534051808622e-08 6.70301160942977
2.03544090390689e-08 6.70305213276961
2.03573148703987e-08 6.70334030052351
2.03580641219104e-08 6.7034146028834
2.03618103794692e-08 6.70397313852085
2.03640248085831e-08 6.70436660408769
2.03643947145552e-08 6.7044148864664
2.03662442444159e-08 6.70468284342497
2.03704886598372e-08 6.70555779746523
2.03715064536067e-08 6.70577555533151
2.03765954224537e-08 6.70700625255217
2.03885763380581e-08 6.71026637141645
2.03895399262211e-08 6.71050721529852
2.03943578670359e-08 6.71179703193183
2.04007771543201e-08 6.7137039428944
2.04012151587438e-08 6.71384084798431
2.04034051808622e-08 6.71453486656929
2.04052939654331e-08 6.71514753843209
2.04073148703987e-08 6.71580852975097
2.04080641219104e-08 6.71605703326233
2.04118103794692e-08 6.71731639448975
2.04140248085831e-08 6.71804063741521
2.04143947145552e-08 6.7181616174826
2.04162442444159e-08 6.71870660243806
2.04254918937194e-08 6.7214315272154
2.04385763380581e-08 6.72545880252178
2.04395399262211e-08 6.72577367196059
2.04422219016281e-08 6.72666354316955
2.04507771543201e-08 6.72943807156609
2.04512151587438e-08 6.72956049520152
2.04534051808622e-08 6.7301513858315
2.04570590764138e-08 6.73112465248375
2.04580641219104e-08 6.73139525537986
2.04630893493936e-08 6.73279487810275
2.04643947145552e-08 6.73316917229932
2.04709215403633e-08 6.73513362939631
2.04885763380581e-08 6.74059365939827
2.04895399262211e-08 6.74080761359977
2.04943578670359e-08 6.74190751911115
2.05007771543201e-08 6.74352577143414
2.05012151587438e-08 6.74364388548046
2.05034051808622e-08 6.74424665028419
2.05118103794692e-08 6.74672640255667
2.05143947145552e-08 6.74752210429103
2.05273163899852e-08 6.751271884349
2.05328689781248e-08 6.75258204026626
2.05334692346839e-08 6.75272367326028
2.05364705174794e-08 6.75343183823039
2.05385763380581e-08 6.75392871522227
2.05395399262211e-08 6.75411950041234
2.05443578670359e-08 6.75514708449461
2.05507771543201e-08 6.75659319953461
2.05512151587438e-08 6.75671717650001
2.05534051808622e-08 6.75735555416678
2.05643552914541e-08 6.76064289508445
2.05704886598372e-08 6.76152487606683
2.05715064536067e-08 6.76173229874906
2.05743461679996e-08 6.76243867361656
2.05885447399643e-08 6.76597054795404
2.05885763380581e-08 6.76597840793441
2.05887343285276e-08 6.76601611727906
2.05895242808751e-08 6.76620466400227
2.05895399262211e-08 6.76620839825122
2.05896181529512e-08 6.76622745701014
2.05900092866017e-08 6.76632275080471
2.05919649548539e-08 6.76679921977755
2.06007771543201e-08 6.76938166483178
2.06012151587438e-08 6.76956380074795
2.06034051808622e-08 6.77048090295495
2.06070590764138e-08 6.77210324314109
2.06080641219104e-08 6.77254948624658
2.06130893493936e-08 6.7747935995045
2.06382154868096e-08 6.77853469763079
2.06412914785852e-08 6.77783314683649
2.06507771543201e-08 6.77547513288322
2.06512151587438e-08 6.77538196012662
2.06534051808622e-08 6.77494502088345
2.06557583531193e-08 6.77424081980396
2.06675242144048e-08 6.77069345770795
2.06885763380581e-08 6.76790801756766
2.06895399262211e-08 6.76798548834249
2.06943578670359e-08 6.76704186326716
2.07007771543201e-08 6.76392482738631
2.07034051808622e-08 6.76045480137693
2.07070590764138e-08 6.75632640070153
2.07080641219104e-08 6.75514282847644
2.07130893493936e-08 6.74971874825711
2.07168922810561e-08 6.74768354417702
2.07359069393688e-08 6.73750752377658
2.07570590764138e-08 6.73013835587202
2.07580641219104e-08 6.72990699829611
2.07630893493936e-08 6.72875021041653
2.07882154868096e-08 6.71953353066336
2.07992130403352e-08 6.71753498946855
2.08070590764138e-08 6.71663050983945
2.08080641219104e-08 6.71653034536444
2.08130893493936e-08 6.71604899517064
2.08382154868096e-08 6.70937672898241
2.08385763380581e-08 6.70920932703022
2.0840380594301e-08 6.70837231726927
2.08412914785852e-08 6.70794975033067
2.08458459000062e-08 6.70583691563767
2.08570590764138e-08 6.70063502807775
2.08580641219104e-08 6.70042131858363
2.08630893493936e-08 6.69946119547193
2.08882154868096e-08 6.69603960130369
2.08943578670359e-08 6.69351781982467
2.09034051808622e-08 6.688153296628
2.09080641219104e-08 6.68450664058004
2.09313588271517e-08 6.67536082578577
2.09385763380581e-08 6.67302430736657
2.09412914785852e-08 6.67291625185084
2.09548671812203e-08 6.67151523839156
2.09570590764138e-08 6.6712595723592
2.09580641219104e-08 6.67106905732816
2.09630893493936e-08 6.66984096293075
2.09882154868096e-08 6.65513396707548
2.09992130403352e-08 6.64474361330722
2.10070590764138e-08 6.63967925756956
2.10080641219104e-08 6.63918248418131
2.10130893493936e-08 6.63763527318201
2.10307184497522e-08 6.63220747154043
2.10317957624051e-08 6.63184944896999
2.10371823256695e-08 6.62986638741785
2.10641151419913e-08 6.60551835989366
2.11243461679996e-08 6.56347649268245
2.11807184497522e-08 6.509190652411
2.11871823256695e-08 6.50272350863694
2.12195017052557e-08 6.47038778976662
2.12641151419913e-08 6.43375312727323
2.13070590764138e-08 6.38857347636563
2.13118103794692e-08 6.38367399247787
2.13355668947465e-08 6.36436546084192
2.13423017889907e-08 6.35959582293806
2.13443578670359e-08 6.35813971280146
2.13546382572623e-08 6.35085916211842
2.14060402083939e-08 6.28812178335313
2.14141151419913e-08 6.27532600976406
2.14168922810561e-08 6.27170531764083
2.14243461679996e-08 6.26198732040932
2.14616156027168e-08 6.22447233310286
2.14743461679996e-08 6.21342717543763
2.15044090390689e-08 6.18734434694932
2.15243461679996e-08 6.14929361044782
2.1527685942306e-08 6.14385407416969
2.15443848138379e-08 6.11665639277905
2.15927266416436e-08 6.05802537351693
2.16034051808622e-08 6.04752451170354
2.16118103794692e-08 6.03964375742402
2.16168922810561e-08 6.03491048077001
2.16371823256695e-08 6.01516009813605
2.1643554422832e-08 6.00870476483461
2.16602123510176e-08 5.98847226961234
2.16641324555929e-08 5.98366951634606
2.16743461679996e-08 5.97115608980875
2.16774793828085e-08 5.96731740199615
2.1693145456853e-08 5.94781337576834
2.17005663032478e-08 5.93321846556187
2.17118103794692e-08 5.91335590822885
2.17140248085831e-08 5.9090146332768
2.17250969541524e-08 5.89208918169335
2.17380678034404e-08 5.87439584600764
2.17534051808622e-08 5.85635564422231
2.17559413325068e-08 5.85337462930506
2.17665086310262e-08 5.84113712395085
2.17795019501753e-08 5.82609899268967
2.17919024039333e-08 5.81186611011052
2.18214433333883e-08 5.78068240983501
2.18465245428024e-08 5.75453616822046
2.19443578670359e-08 5.61903492091549
2.19465245428024e-08 5.61644478636893
2.19573579216346e-08 5.60425878683723
2.19618103794692e-08 5.59925040949452
2.19754918937194e-08 5.58386066555335
2.19943578670359e-08 5.56263914772756
2.19965245428024e-08 5.56020194782122
2.20073579216346e-08 5.54801594828952
2.20443578670359e-08 5.50639630917985
2.20895399262211e-08 5.45664365006193
2.20943578670359e-08 5.45075524798304
2.20954988294062e-08 5.44938907482678
2.21012036412577e-08 5.443354158938
2.21044090390689e-08 5.44006132057428
2.21140367410338e-08 5.42949461220523
2.21243641237754e-08 5.41783964265302
2.21350621232178e-08 5.40576641356007
2.21462900310572e-08 5.3930106911987
2.21580641219104e-08 5.37920833149277
2.21704886598372e-08 5.36464347516688
2.21836175756115e-08 5.34925290103899
2.21975012679031e-08 5.33495272657853
2.221214455973e-08 5.32414998593149
2.22175387601278e-08 5.31943589120025
2.22445097621168e-08 5.29398944461236
2.22454988294062e-08 5.29301215434504
2.22504441658532e-08 5.28794404024511
2.22640367410338e-08 5.27661076651552
2.22774793828085e-08 5.26732348701359
2.22850621232178e-08 5.26118845434782
2.23140248085831e-08 5.2358661837663
2.23204886598372e-08 5.22977715265775
2.23334692346839e-08 5.21697385869792
2.23336175756115e-08 5.21682754372149
2.23343592802497e-08 5.21609596883935
2.23380678034404e-08 5.21243809442863
2.2353827872803e-08 5.19686835874918
2.23544090390689e-08 5.19632490009845
2.23573148703987e-08 5.19360760684478
2.23718440270475e-08 5.18080928825877
2.23774793828085e-08 5.17610846011144
2.23953926064046e-08 5.16114663079829
2.23962900310572e-08 5.16038112529522
2.23975904642703e-08 5.15927185246862
2.23982950904569e-08 5.15867080454564
2.24018182213901e-08 5.15566556493075
2.24140248085831e-08 5.14525331511902
2.24143947145552e-08 5.14494752110264
2.24162442444159e-08 5.14341855102076
2.24254918937194e-08 5.13565805617138
2.24334692346839e-08 5.12887895699755
2.24350621232178e-08 5.12746805540766
2.2443026565887e-08 5.12023337546404
2.24573148703987e-08 5.1070129457256
2.24580641219104e-08 5.10656085674505
2.24618103794692e-08 5.10430041184229
2.24640248085831e-08 5.10296425304264
2.24643947145552e-08 5.10274105641077
2.24662442444159e-08 5.10162507325145
2.24730717116491e-08 5.09842695802402
2.24834692346839e-08 5.09704255385067
2.24843592802497e-08 5.09674042966236
2.24888095080786e-08 5.09522980872082
2.24953926064046e-08 5.09299518915216
2.24962900310572e-08 5.09267753891222
2.24975012679031e-08 5.09224418450072
2.24982950904569e-08 5.09193884931885
2.25007771543201e-08 5.09116970241551
2.25012151587438e-08 5.09103397273058
2.25034051808622e-08 5.09032667045843
2.25044090390689e-08 5.08999746739534
2.25094283301025e-08 5.08835145207985
2.25140248085831e-08 5.08684409298758
2.25143947145552e-08 5.08672378799282
2.25162442444159e-08 5.08607539809998
2.25254918937194e-08 5.08171967173306
2.25334692346839e-08 5.07729296680847
2.25350621232178e-08 5.07633921481928
2.25385763380581e-08 5.07453061035443
2.25395399262211e-08 5.07403469592319
2.25443578670359e-08 5.07139354212971
2.25453926064046e-08 5.07073542187729
2.25482950904569e-08 5.06888936904978
2.25628075107187e-08 5.05929006311506
2.25640248085831e-08 5.05842307826365
2.25643947145552e-08 5.05809085941307
2.25662442444159e-08 5.05644675212204
2.25754918937194e-08 5.04894358202767
2.25834692346839e-08 5.04290035786933
2.25850621232178e-08 5.04177175383464
2.2593026565887e-08 5.03594713188321
2.25953926064046e-08 5.03418945067155
2.25982950904569e-08 5.03202013944173
2.26007771543201e-08 5.03016058905214
2.26012151587438e-08 5.02983205164565
2.26034051808622e-08 5.02818788043262
2.26044090390689e-08 5.0274017209586
2.26073148703987e-08 5.02512381369796
2.26080641219104e-08 5.024536468713
2.26118103794692e-08 5.02162705817297
2.26140248085831e-08 5.01991653963887
2.26143947145552e-08 5.019631529615
2.26162442444159e-08 5.01820776058385
2.26254918937194e-08 5.01110929673699
2.26328689781248e-08 5.00550826481233
2.26350621232178e-08 5.003846588705
2.26385763380581e-08 5.00118408251896
2.26395399262211e-08 5.00045389014455
2.2644357867036e-08 4.99680027943332
2.26462900310572e-08 4.99533469564162
2.26475012679031e-08 4.99441584503706
2.26482950904569e-08 4.99381364709699
2.26507771543201e-08 4.99190198571696
2.26512151587438e-08 4.99156463898167
2.26534051808622e-08 4.9898779053052
2.26544090390689e-08 4.98910474350493
2.26594283301025e-08 4.98523893450359
2.26640248085831e-08 4.98169968141717
2.26643947145552e-08 4.98138003073343
2.26662442444159e-08 4.97983951509668
2.26704886598372e-08 4.97661895907644
2.26715064536067e-08 4.97584668267885
2.26765954224537e-08 4.97200326499943
2.26834692346839e-08 4.96689948716259
2.26850621232178e-08 4.96574481416985
2.26885763380581e-08 4.96294105875442
2.26895399262211e-08 4.96217227663583
2.26943578670359e-08 4.95928615977839
2.26982950904569e-08 4.95868006749522
2.27007771543201e-08 4.95804482475124
2.27012151587438e-08 4.95792708968713
2.27034051808622e-08 4.95721567901366
2.27073148703987e-08 4.95568240382999
2.27080641219104e-08 4.95598718423411
2.27118103794692e-08 4.95917958504406
2.27143947145552e-08 4.96288823185001
2.27273163899852e-08 4.97481017983473
2.27328689781248e-08 4.97759718465055
2.27334692346839e-08 4.97782150051495
2.27364705174794e-08 4.9787207286471
2.27385763380581e-08 4.97917521591818
2.27395399262211e-08 4.97934941005979
2.27443578670359e-08 4.97946699291035
2.27462900310572e-08 4.97941689374069
2.27507771543201e-08 4.97899381284274
2.27512151587438e-08 4.97893601543152
2.27534051808622e-08 4.97855687263772
2.27544090390689e-08 4.97835594558905
2.27573148703987e-08 4.977487684819
2.27580641219104e-08 4.9772638088879
2.27618103794692e-08 4.97602384483715
2.27640248085831e-08 4.97525007555881
2.27643947145552e-08 4.9751363915946
2.27662442444159e-08 4.97455480687931
2.27704886598372e-08 4.97289931722958
2.27715064536067e-08 4.97249736379269
2.27765954224537e-08 4.9703120192562
2.27828689781248e-08 4.96719981694356
2.27834692346839e-08 4.96690204006082
2.27864705174794e-08 4.96535517640769
2.27885763380581e-08 4.96427823082051
2.27895399262211e-08 4.96377302370256
2.27943578670359e-08 4.96113781272365
2.27982950904569e-08 4.95848286591312
2.28007771543201e-08 4.9568069641541
2.28012151587438e-08 4.95651348482969
2.28034051808622e-08 4.95509538621115
2.28052939654331e-08 4.95393240119688
2.28073148703987e-08 4.95268806543389
2.28080641219104e-08 4.95223107290546
2.28118103794692e-08 4.95003282238362
2.28140248085831e-08 4.94861332086486
2.28143947145552e-08 4.94837620237416
2.28162442444159e-08 4.94712235994801
2.28204886598372e-08 4.94424496486369
2.28215064536067e-08 4.94355497708015
2.28265954224537e-08 4.94010503816246
2.28328689781248e-08 4.93613029105523
2.28334692346839e-08 4.9357561065685
2.28364705174794e-08 4.93392944751724
2.28385763380581e-08 4.93271585531593
2.28395399262211e-08 4.93216429439593
2.28443578670359e-08 4.92941333303737
2.28462900310572e-08 4.9282842171033
2.28482950904569e-08 4.92721091819348
2.28507771543201e-08 4.92588228102753
2.28512151587438e-08 4.92565559623214
2.28534051808622e-08 4.92455692563255
2.28570590764138e-08 4.92276851227705
2.28580641219104e-08 4.92224416344118
2.28630893493936e-08 4.91972032409
2.28640248085831e-08 4.91925753002304
2.28641151419913e-08 4.91921304839207
2.28643947145552e-08 4.9190753823407
2.28657925773749e-08 4.91841303560059
2.2872781891473e-08 4.91520618186017
2.28828689781248e-08 4.91043335224232
2.28850621232178e-08 4.90937084788984
2.28885763380581e-08 4.90765626484407
2.28895399262211e-08 4.90718015697988
2.28943578670359e-08 4.90480509590441
2.29007771543201e-08 4.90161192080219
2.29012151587438e-08 4.90139307812866
2.29034051808622e-08 4.90029831634703
2.29052939654331e-08 4.89935390670038
2.29073148703987e-08 4.89834204205708
2.29080641219104e-08 4.89796675645159
2.29118103794692e-08 4.89607582497111
2.29143947145552e-08 4.89476642790901
2.29204886598372e-08 4.89162683654943
2.29230717116491e-08 4.89028638026651
2.29243461679996e-08 4.88962427475672
2.29307184497522e-08 4.88631892500455
2.29328689781248e-08 4.88520438327983
2.29334692346839e-08 4.88489355923791
2.29364705174794e-08 4.88333962534194
2.29385763380581e-08 4.88225018382908
2.29395399262211e-08 4.88175064144139
2.29443578670359e-08 4.87924788828365
2.29507771543201e-08 4.87590840221651
2.29512151587438e-08 4.87568172519142
2.29534051808622e-08 4.87454466632479
2.29552939654331e-08 4.87544888835909
2.29580641219104e-08 4.87686426800138
2.29640248085831e-08 4.88624356569904
2.29662442444159e-08 4.89130346351307
2.29704886598372e-08 4.89852143958737
2.29715064536067e-08 4.90025228125742
2.29765954224537e-08 4.90624246684018
2.29807184497522e-08 4.91037378449929
2.29828689781248e-08 4.91252863703814
2.29850621232178e-08 4.91453463798789
2.29885763380581e-08 4.91701464188031
2.29895399262211e-08 4.91763856760318
2.29943578670359e-08 4.91968699980375
2.30007771543201e-08 4.92086086440255
2.30012151587438e-08 4.92092170218752
2.30034051808622e-08 4.92115074587377
2.30070590764138e-08 4.9214192600507
2.30080641219104e-08 4.92145092455724
2.30130893493936e-08 4.92039476561464
2.30162442444159e-08 4.91876520855533
2.30195017052557e-08 4.91667442011422
2.30204886598372e-08 4.91604094719389
2.30230717116491e-08 4.91485454163049
2.30308980018611e-08 4.91252116362825
2.30350621232178e-08 4.91148320348021
2.30385763380581e-08 4.91079804430519
2.30412914785852e-08 4.90997721303984
2.30507771543201e-08 4.90678579606679
2.30512151587438e-08 4.90661543956291
2.30534051808622e-08 4.9057405539402
2.30552939654331e-08 4.90497639041219
2.30573148703987e-08 4.90419908654929
2.30580641219104e-08 4.90391090075911
2.30618103794692e-08 4.90258225955179
2.30640248085831e-08 4.90179689396356
2.30641151419913e-08 4.90176435263225
2.30645668090324e-08 4.90160164597575
2.30662442444159e-08 4.90099737362919
2.30704886598372e-08 4.89954868356593
2.30743461679996e-08 4.8983305565517
2.30807184497522e-08 4.89646366721965
2.30850621232178e-08 4.89526752125767
2.30885763380581e-08 4.89434257626565
2.30895399262211e-08 4.89409441533253
2.30943578670359e-08 4.89291078467672
2.31007771543201e-08 4.89145441614637
2.31034051808622e-08 4.89085748183558
2.31070590764138e-08 4.89000077076518
2.31080641219104e-08 4.88975979421245
2.31130893493936e-08 4.88850798402527
2.31168922810561e-08 4.88754946052167
2.31201324642572e-08 4.88645751399487
2.31230717116491e-08 4.88549088691624
2.31308980018611e-08 4.8827233115662
2.31350621232178e-08 4.88135494060746
2.31385763380581e-08 4.88019075896281
2.31412914785852e-08 4.87929174445805
2.31500492404054e-08 4.8765418126088
2.31534051808622e-08 4.87547654841331
2.31546382572623e-08 4.87508419703165
2.31570590764138e-08 4.87431836545717
2.31580641219104e-08 4.87400311347842
2.31618103794692e-08 4.87285823628086
2.31662442444159e-08 4.87151741062148
2.31704886598372e-08 4.87027264822628
2.31743461679996e-08 4.86914353643011
2.31807184497522e-08 4.86716276211881
2.31850621232178e-08 4.86580980411872
2.31885763380581e-08 4.86472406139814
2.31912914785852e-08 4.86390082413665
2.31992130403352e-08 4.86157034496727
2.32034051808622e-08 4.86036163009919
2.32060402083939e-08 4.8596164530628
2.32070590764138e-08 4.85932832056991
2.32080641219104e-08 4.85904528752043
2.32118103794692e-08 4.85800702083973
2.32162442444159e-08 4.85678723312003
2.32230717116491e-08 4.85493441021324
2.32243461679996e-08 4.85460342286106
2.32307184497522e-08 4.85294848610015
2.32350621232178e-08 4.85439516638037
2.32385763380581e-08 4.85822379678443
2.32412914785852e-08 4.86337430633948
2.32500492404054e-08 4.8788004240376
2.32534051808622e-08 4.88536745278583
2.32570590764138e-08 4.89145176449034
2.32580641219104e-08 4.89289587125683
2.32616156027168e-08 4.89708488979374
2.32618103794692e-08 4.89731463154684
2.32627842632315e-08 4.89817668694857
2.32630893493936e-08 4.89844674091629
2.32646147802045e-08 4.89979701075493
2.32662442444159e-08 4.90123936812847
2.32668922810561e-08 4.90152629552503
2.32701324642572e-08 4.90296093250783
2.32743461679996e-08 4.90342518962833
2.32807184497522e-08 4.9027015247835
2.32817957624051e-08 4.9026916662867
2.32871823256695e-08 4.90252379179729
2.32885763380581e-08 4.90243306866915
2.32943578670359e-08 4.90267188868618
2.32992130403352e-08 4.90326693546907
2.33034051808622e-08 4.90361976051833
2.33070590764138e-08 4.90406094149295
2.33080641219104e-08 4.90419160131911
2.33118103794692e-08 4.90485224525944
2.33162442444159e-08 4.90559183718456
2.33204886598372e-08 4.90499258131148
2.33243461679996e-08 4.90441003253487
2.33307184497522e-08 4.90295360568258
2.33350621232178e-08 4.90204868864588
2.33385763380581e-08 4.90137434101817
2.33412914785852e-08 4.90091934592045
2.33443848138379e-08 4.90052287937073
2.33492130403352e-08 4.89990405530405
2.33534051808622e-08 4.89949395342093
2.33570590764138e-08 4.89921798460769
2.33580641219104e-08 4.89913042878763
2.33618103794692e-08 4.89854933918657
2.33668922810561e-08 4.89765246649507
2.33701324642572e-08 4.89702607761911
2.33743461679996e-08 4.89618895772659
2.33807184497522e-08 4.8950375085146
2.33817957624051e-08 4.89486642155383
2.33871823256695e-08 4.89408614538809
2.33885763380581e-08 4.89390219019506
2.33912914785852e-08 4.89349078907355
2.33927266416436e-08 4.89327333156595
2.33992130403352e-08 4.8923269062001
2.34034051808622e-08 4.89178892730158
2.34070590764138e-08 4.89131284623774
2.34080641219104e-08 4.89118427906859
2.34118103794692e-08 4.89073210737758
2.34130893493936e-08 4.89058847418556
2.34162442444159e-08 4.89023416746271
2.34168922810561e-08 4.89017687780531
2.34201324642572e-08 4.88989042951831
2.34243461679996e-08 4.88959852328745
2.34307184497522e-08 4.88917738778076
2.34317957624051e-08 4.8890947805463
2.34371823256695e-08 4.88868680916337
2.34412914785852e-08 4.88838262581403
2.34492130403352e-08 4.88784991672413
2.34534051808622e-08 4.88748656121986
2.34570590764138e-08 4.88720764827135
2.34580641219104e-08 4.88712948128467
2.34630893493936e-08 4.88674617477814
2.34662442444159e-08 4.88649166396392
2.34668922810561e-08 4.88643938573222
2.34701324642572e-08 4.88616644303678
2.34743461679996e-08 4.88581909814601
2.34807184497522e-08 4.88526282392334
2.34850621232178e-08 4.88485562104216
2.34885763380581e-08 4.88453557411122
2.34943578670359e-08 4.88403219445105
2.35070590764138e-08 4.88297855767232
2.35080641219104e-08 4.88289752600107
2.35130893493936e-08 4.88250047038492
2.35168922810561e-08 4.88216260058386
2.35243461679996e-08 4.88147156547467
2.35293336282454e-08 4.88270477782407
2.35317957624051e-08 4.88356442183773
2.35350621232178e-08 4.88508002324806
2.35385763380581e-08 4.8862749532179
2.35561474122601e-08 4.89114726597084
2.35570590764138e-08 4.89164337052301
2.35580641219104e-08 4.89251571191554
2.35618103794692e-08 4.89697747030576
2.35701324642572e-08 4.90784980962043
2.35807184497522e-08 4.91951365813955
2.35817957624051e-08 4.9201161221271
2.35871823256695e-08 4.92274525655459
2.35912914785852e-08 4.92399844879039
2.35943578670359e-08 4.92481787349721
2.36034051808622e-08 4.92474857780905
2.36080641219104e-08 4.92461859821896
2.36162442444159e-08 4.92407679640083
2.36201324642572e-08 4.9241687297694
2.36293336282454e-08 4.92486203559489
2.36317957624051e-08 4.92516444393753
2.36371823256695e-08 4.92575061135661
2.36443578670359e-08 4.92600845449667
2.36465245428024e-08 4.92604965529167
2.36534051808622e-08 4.92618049524592
2.36878083711612e-08 4.92640342091637
2.36943578670359e-08 4.9265719440307
2.37070590764138e-08 4.9269537053339
2.37118103794692e-08 4.92710755881891
2.37168922810561e-08 4.92727244620279
2.37201324642572e-08 4.92736914385323
2.37293336282454e-08 4.92763299482889
2.37317957624051e-08 4.92772089097747
2.37412914785852e-08 4.92812368996213
2.37443578670359e-08 4.92827015546386
2.37534051808622e-08 4.92876287157511
2.37618103794692e-08 4.92931424913942
2.37662442444159e-08 4.92960510885245
2.37701324642572e-08 4.92986017447146
2.37793336282454e-08 4.93046376703671
2.37817957624051e-08 4.93062528202279
2.37941064332038e-08 4.93144350657145
2.37992130403352e-08 4.93180273523571
2.38073579216346e-08 4.93237471532191
2.38118103794692e-08 4.9326548513322
