Measurement report of dcv_sheet_cz_regu_v2,,,,
Generated by DesCoVer 2.6.0,,,,
Date,2016-11-22 03:08:58 -0600,Author,b48923,
,,,,
,,,,
Testbench: LIB: esd_sm8mvLib - CELL: wunchbell_patrice - VIEW: schematic_cz_regu - Tue Nov 22 03:09:07 CST 2016,,,,
,,,,
,,,,
Setup: Parameters or device casing alteration,,,,
Err:510,,,,
risetime=100p start=12u ,,,,
,,,,
,,,,
amplitude,length,nominal,min_v2p5,width_2p5(s)
-0.7,0.00001,2.5032,1.27456,0.000001684
-0.8,0.0000001,2.5032,2.42404,1.78206E-007
-0.8,1.1721E-007,2.5032,2.41917,1.76836E-007
-0.8,1.37382E-007,2.5032,2.41423,0.000000186
-0.8,0.000000161,2.5032,2.40843,1.88435E-007
-0.8,1.88739E-007,2.5032,2.40158,1.80858E-007
-0.8,2.21222E-007,2.5032,2.39527,1.94931E-007
-0.8,2.59294E-007,2.5032,2.38794,1.99584E-007
-0.8,3.0392E-007,2.5032,2.37954,2.03871E-007
-0.8,3.56225E-007,2.5032,2.37115,2.11372E-007
-0.8,4.17532E-007,2.5032,2.36153,2.19859E-007
-0.8,4.8939E-007,2.5032,2.35097,2.31902E-007
-0.8,5.73615E-007,2.5032,2.33879,2.36946E-007
-0.8,6.72336E-007,2.5032,2.32528,2.45331E-007
-0.8,0.000000788,2.5032,2.31023,2.62341E-007
-0.8,9.23671E-007,2.5032,2.29198,2.69935E-007
-0.8,1.08264E-006,2.5032,2.27256,2.93499E-007
-0.8,0.000001269,2.5032,2.24856,3.06435E-007
-0.8,1.48735E-006,2.5032,2.22154,3.36892E-007
-0.8,1.74333E-006,2.5032,2.18904,3.5882E-007
-0.8,2.04336E-006,2.5032,2.15132,4.03457E-007
-0.8,0.000002395,2.5032,2.10601,4.34595E-007
-0.8,2.80722E-006,2.5032,2.05168,4.80894E-007
-0.8,3.29034E-006,2.5032,1.98884,5.4629E-007
-0.8,3.85662E-006,2.5032,1.91666,6.3059E-007
-0.8,4.52035E-006,2.5032,1.83487,7.36068E-007
-0.8,5.29832E-006,2.5032,1.74211,8.52193E-007
-0.8,6.21017E-006,2.5032,1.63903,9.91534E-007
-0.8,0.000007279,2.5032,1.52654,1.17676E-006
-0.8,8.53168E-006,2.5032,1.40409,1.40756E-006
-0.8,0.00001,2.5032,1.27313,1.65794E-006
-0.9,0.0000001,2.5032,2.41925,1.78251E-007
-0.9,1.1721E-007,2.5032,2.41501,1.90484E-007
-0.9,1.37382E-007,2.5032,2.40944,1.87399E-007
-0.9,0.000000161,2.5032,2.40308,1.87769E-007
-0.9,1.88739E-007,2.5032,2.39725,1.97347E-007
-0.9,2.21222E-007,2.5032,2.39016,1.99201E-007
-0.9,2.59294E-007,2.5032,2.38226,1.96892E-007
-0.9,3.0392E-007,2.5032,2.37396,2.05587E-007
-0.9,3.56225E-007,2.5032,2.36539,2.10411E-007
-0.9,4.17532E-007,2.5032,2.35561,2.26063E-007
-0.9,4.8939E-007,2.5032,2.34504,2.32097E-007
-0.9,5.73615E-007,2.5032,2.33305,2.38357E-007
-0.9,6.72336E-007,2.5032,2.31964,2.50491E-007
-0.9,0.000000788,2.5032,2.30426,2.57571E-007
-0.9,9.23671E-007,2.5032,2.28679,0.000000283
-0.9,1.08264E-006,2.5032,2.26649,2.912E-007
-0.9,0.000001269,2.5032,2.24313,3.12899E-007
-0.9,1.48735E-006,2.5032,2.21571,3.34787E-007
-0.9,1.74333E-006,2.5032,2.18368,3.72756E-007
-0.9,2.04336E-006,2.5032,2.14588,3.97677E-007
-0.9,0.000002395,2.5032,2.10197,0.000000442
-0.9,2.80722E-006,2.5032,2.04902,4.92144E-007
-0.9,3.29034E-006,2.5032,1.98708,5.55796E-007
-0.9,3.85662E-006,2.5032,1.91507,0.000000636
-0.9,4.52035E-006,2.5032,1.83254,0.000000733
-0.9,5.29832E-006,2.5032,1.74111,8.60091E-007
-0.9,6.21017E-006,2.5032,1.63817,9.98813E-007
-0.9,0.000007279,2.5032,1.52551,0.000001177
-0.9,8.53168E-006,2.5032,1.40319,1.40552E-006
-0.9,0.00001,2.5032,1.27235,1.67054E-006
-1,0.0000001,2.5032,2.4149,1.83339E-007
-1,1.1721E-007,2.5032,2.40997,1.86062E-007
-1,1.37382E-007,2.5032,2.40435,1.93697E-007
-1,0.000000161,2.5032,2.39842,1.92927E-007
-1,1.88739E-007,2.5032,2.39159,1.94592E-007
-1,2.21222E-007,2.5032,2.38471,2.03348E-007
-1,2.59294E-007,2.5032,2.377,2.03135E-007
-1,3.0392E-007,2.5032,2.36875,2.10838E-007
-1,3.56225E-007,2.5032,2.36042,2.22199E-007
-1,4.17532E-007,2.5032,2.35089,2.2683E-007
-1,4.8939E-007,2.5032,2.33979,2.33781E-007
-1,5.73615E-007,2.5032,2.32786,0.000000247
-1,6.72336E-007,2.5032,2.31439,0.000000253
-1,0.000000788,2.5032,2.29914,2.68129E-007
-1,9.23671E-007,2.5032,2.28141,2.83087E-007
-1,1.08264E-006,2.5032,2.26122,3.0047E-007
-1,0.000001269,2.5032,2.2375,3.18853E-007
-1,1.48735E-006,2.5032,2.20989,3.40327E-007
-1,1.74333E-006,2.5032,2.17837,3.70645E-007
-1,2.04336E-006,2.5032,2.14042,4.02228E-007
-1,0.000002395,2.5032,2.09698,4.44643E-007
-1,2.80722E-006,2.5032,2.04556,4.98666E-007
-1,3.29034E-006,2.5032,1.98384,5.5708E-007
-1,3.85662E-006,2.5032,1.91315,6.42423E-007
-1,4.52035E-006,2.5032,1.83125,7.40522E-007
-1,5.29832E-006,2.5032,1.73915,8.58687E-007
-1,6.21017E-006,2.5032,1.63643,9.98792E-007
-1,0.000007279,2.5032,1.52459,0.000001184
-1,8.53168E-006,2.5032,1.40259,1.41437E-006
-1,0.00001,2.5032,1.27137,1.67286E-006
-1.1,0.0000001,2.5032,2.4102,1.86121E-007
-1.1,1.1721E-007,2.5032,2.40514,1.89928E-007
-1.1,1.37382E-007,2.5032,2.39941,1.92452E-007
-1.1,0.000000161,2.5032,2.39356,1.91489E-007
-1.1,1.88739E-007,2.5032,2.3864,1.94696E-007
-1.1,2.21222E-007,2.5032,2.38005,2.06287E-007
-1.1,2.59294E-007,2.5032,2.37243,2.12404E-007
-1.1,3.0392E-007,2.5032,2.3645,2.16403E-007
-1.1,3.56225E-007,2.5032,2.35532,2.26752E-007
-1.1,4.17532E-007,2.5032,2.34547,2.3575E-007
-1.1,4.8939E-007,2.5032,2.33474,2.35122E-007
-1.1,5.73615E-007,2.5032,2.32291,2.47232E-007
-1.1,6.72336E-007,2.5032,2.30942,2.57456E-007
-1.1,0.000000788,2.5032,2.29407,2.74775E-007
-1.1,9.23671E-007,2.5032,2.2766,2.88257E-007
-1.1,1.08264E-006,2.5032,2.25579,3.02114E-007
-1.1,0.000001269,2.5032,2.23218,3.25065E-007
-1.1,1.48735E-006,2.5032,2.20462,3.46618E-007
-1.1,1.74333E-006,2.5032,2.17275,3.7591E-007
-1.1,2.04336E-006,2.5032,2.13507,4.05862E-007
-1.1,0.000002395,2.5032,2.09256,4.58479E-007
-1.1,2.80722E-006,2.5032,2.04098,5.01139E-007
-1.1,3.29034E-006,2.5032,1.98013,5.56886E-007
-1.1,3.85662E-006,2.5032,1.91054,0.000000644
-1.1,4.52035E-006,2.5032,1.82827,7.31091E-007
-1.1,5.29832E-006,2.5032,1.73664,8.52606E-007
-1.1,6.21017E-006,2.5032,1.63499,1.01059E-006
-1.1,0.000007279,2.5032,1.52253,1.17985E-006
-1.1,8.53168E-006,2.5032,1.40072,1.39416E-006
-1.1,0.00001,2.5032,1.26999,1.68333E-006
-1.2,0.0000001,2.5032,2.40677,1.90184E-007
-1.2,1.1721E-007,2.5032,2.40135,1.9069E-007
-1.2,1.37382E-007,2.5032,2.3955,0.000000188
-1.2,0.000000161,2.5032,2.38945,1.92485E-007
-1.2,1.88739E-007,2.5032,2.38262,2.00635E-007
-1.2,2.21222E-007,2.5032,2.37582,2.08205E-007
-1.2,2.59294E-007,2.5032,2.36819,2.12162E-007
-1.2,3.0392E-007,2.5032,2.36009,2.17914E-007
-1.2,3.56225E-007,2.5032,2.35107,2.21316E-007
-1.2,4.17532E-007,2.5032,2.3415,2.31655E-007
-1.2,4.8939E-007,2.5032,2.33105,2.46473E-007
-1.2,5.73615E-007,2.5032,2.3191,2.56158E-007
-1.2,6.72336E-007,2.5032,2.30543,2.6605E-007
-1.2,0.000000788,2.5032,2.28977,2.70611E-007
-1.2,9.23671E-007,2.5032,2.27229,2.91651E-007
-1.2,1.08264E-006,2.5032,2.25197,3.10152E-007
-1.2,0.000001269,2.5032,2.22842,0.000000332
-1.2,1.48735E-006,2.5032,2.20081,3.50377E-007
-1.2,1.74333E-006,2.5032,2.16869,3.75567E-007
-1.2,2.04336E-006,2.5032,2.13139,4.0713E-007
-1.2,0.000002395,2.5032,2.08773,4.48373E-007
-1.2,2.80722E-006,2.5032,2.0381,5.10889E-007
-1.2,3.29034E-006,2.5032,1.97742,5.65718E-007
-1.2,3.85662E-006,2.5032,1.90792,6.43703E-007
-1.2,4.52035E-006,2.5032,1.82769,7.43069E-007
-1.2,5.29832E-006,2.5032,1.73572,8.58767E-007
-1.2,6.21017E-006,2.5032,1.63347,1.00555E-006
-1.2,0.000007279,2.5032,1.52198,1.19572E-006
-1.2,8.53168E-006,2.5032,1.39953,1.39659E-006
-1.2,0.00001,2.5032,1.26938,0.000001678
-1.3,0.0000001,2.5032,2.40627,1.91617E-007
-1.3,1.1721E-007,2.5032,2.40081,1.94354E-007
-1.3,1.37382E-007,2.5032,2.39447,1.86074E-007
-1.3,0.000000161,2.5032,2.3883,1.9566E-007
-1.3,1.88739E-007,2.5032,2.38182,2.06267E-007
-1.3,2.21222E-007,2.5032,2.37483,2.09239E-007
-1.3,2.59294E-007,2.5032,2.36743,2.15683E-007
-1.3,3.0392E-007,2.5032,2.35904,2.18439E-007
-1.3,3.56225E-007,2.5032,2.35026,2.27609E-007
-1.3,4.17532E-007,2.5032,2.3405,2.37344E-007
-1.3,4.8939E-007,2.5032,2.3299,2.39881E-007
-1.3,5.73615E-007,2.5032,2.31763,2.54357E-007
-1.3,6.72336E-007,2.5032,2.30425,2.63572E-007
-1.3,0.000000788,2.5032,2.28821,2.68633E-007
-1.3,9.23671E-007,2.5032,2.27105,2.87134E-007
-1.3,1.08264E-006,2.5032,2.25079,3.08371E-007
