Measurement report of dcv_sheet_cz_regu_v2,,,,
Generated by DesCoVer 2.6.0,,,,
Date,2017-03-03 09:02:09 -0600,Author,b48923,
-0.2,9.23671E-007,2.50329,2.33296,8.9328E-007
-0.2,1.08264E-006,2.50329,2.31049,9.78673E-007
-0.2,0.000001269,2.50329,2.28392,0.000001089
-0.2,1.48735E-006,2.50329,2.25251,1.23127E-006
-0.2,1.74333E-006,2.50329,2.21563,1.40664E-006
-0.2,2.04336E-006,2.50329,2.1728,1.62012E-006
-0.2,0.000002395,2.50329,2.12321,1.8742E-006
-0.2,2.80722E-006,2.50329,2.06658,2.17572E-006
-0.2,3.29034E-006,2.50329,2.00392,2.51717E-006
-0.2,3.85662E-006,2.50329,1.95974,2.92528E-006
-0.2,4.52035E-006,2.50329,1.95974,0.000003587
-0.2,5.29832E-006,2.50329,1.95974,4.34355E-006
-0.2,6.21017E-006,2.50329,1.95974,5.23645E-006
-0.2,0.000007279,2.50329,1.95974,6.2933E-006
-0.2,8.53168E-006,2.50329,1.95974,7.54192E-006
-0.2,0.00001,2.50329,1.95974,0.000009009
-0.3,0.0000001,2.50329,2.44648,4.86115E-007
-0.3,1.1721E-007,2.50329,2.44257,5.00457E-007
-0.3,1.37382E-007,2.50329,2.43871,5.15301E-007
-0.3,0.000000161,2.50329,2.43446,5.32328E-007
-0.3,1.88739E-007,2.50329,2.42997,0.000000552
-0.3,2.21222E-007,2.50329,2.4246,5.70625E-007
-0.3,2.59294E-007,2.50329,2.41898,5.96795E-007
-0.3,3.0392E-007,2.50329,2.41228,6.24083E-007
-0.3,3.56225E-007,2.50329,2.40437,0.000000653
-0.3,4.17532E-007,2.50329,2.39597,6.88272E-007
-0.3,4.8939E-007,2.50329,2.38599,7.25811E-007
-0.3,5.73615E-007,2.50329,2.37436,7.67126E-007
-0.3,6.72336E-007,2.50329,2.36112,8.16209E-007
-0.3,0.000000788,2.50329,2.34545,8.71582E-007
-0.3,9.23671E-007,2.50329,2.32716,0.000000938
-0.3,1.08264E-006,2.50329,2.30547,1.01824E-006
-0.3,0.000001269,2.50329,2.27961,0.000001121
-0.3,1.48735E-006,2.50329,2.24909,1.25662E-006
-0.3,1.74333E-006,2.50329,2.21254,1.42716E-006
-0.3,2.04336E-006,2.50329,2.17008,1.63619E-006
-0.3,0.000002395,2.50329,2.12073,1.88932E-006
-0.3,2.80722E-006,2.50329,2.06393,2.18982E-006
-0.3,3.29034E-006,2.50329,1.99892,2.55187E-006
-0.3,3.85662E-006,2.50329,1.9252,2.97667E-006
-0.3,4.52035E-006,2.50329,1.84224,3.47633E-006
-0.3,5.29832E-006,2.50329,1.7521,4.05058E-006
-0.3,6.21017E-006,2.50329,1.70892,4.79261E-006
-0.3,0.000007279,2.50329,1.70892,0.000005848
-0.3,8.53168E-006,2.50329,1.70892,7.07683E-006
-0.3,0.00001,2.50329,1.70892,8.53524E-006
-0.4,0.0000001,2.50329,2.44187,5.13059E-007
-0.4,1.1721E-007,2.50329,2.43782,5.25721E-007
-0.4,1.37382E-007,2.50329,2.43378,5.44209E-007
-0.4,0.000000161,2.50329,2.42941,5.63363E-007
-0.4,1.88739E-007,2.50329,2.42446,5.82552E-007
-0.4,2.21222E-007,2.50329,2.41885,6.06584E-007
-0.4,2.59294E-007,2.50329,2.41241,6.2765E-007
-0.4,3.0392E-007,2.50329,2.40551,6.58905E-007
-0.4,3.56225E-007,2.50329,2.39757,6.893E-007
-0.4,4.17532E-007,2.50329,2.38869,0.000000724
-0.4,4.8939E-007,2.50329,2.37847,7.61248E-007
-0.4,5.73615E-007,2.50329,2.36692,8.0308E-007
-0.4,6.72336E-007,2.50329,2.35362,8.52288E-007
-0.4,0.000000788,2.50329,2.33834,0.000000909
-0.4,9.23671E-007,2.50329,2.32057,9.7376E-007
-0.4,1.08264E-006,2.50329,2.29956,0.000001055
-0.4,0.000001269,2.50329,2.27462,0.000001153
-0.4,1.48735E-006,2.50329,2.2449,1.28248E-006
-0.4,1.74333E-006,2.50329,2.20929,1.44786E-006
-0.4,2.04336E-006,2.50329,2.1676,1.65362E-006
-0.4,0.000002395,2.50329,2.11888,1.90112E-006
-0.4,2.80722E-006,2.50329,2.06257,2.20177E-006
-0.4,3.29034E-006,2.50329,1.99758,2.56024E-006
-0.4,3.85662E-006,2.50329,1.92383,2.98571E-006
-0.4,4.52035E-006,2.50329,1.84056,3.48781E-006
-0.4,5.29832E-006,2.50329,1.74751,4.08148E-006
-0.4,6.21017E-006,2.50329,1.64495,4.77424E-006
-0.4,0.000007279,2.50329,1.53267,5.58492E-006
-0.4,8.53168E-006,2.50329,1.45794,6.56463E-006
-0.4,0.00001,2.50329,1.45794,8.00791E-006
-0.5,0.0000001,2.50329,2.43752,5.3361E-007
-0.5,1.1721E-007,2.50329,2.43349,5.50813E-007
-0.5,1.37382E-007,2.50329,2.42896,0.000000567
-0.5,0.000000161,2.50329,2.42432,5.86737E-007
-0.5,1.88739E-007,2.50329,2.41886,0.000000609
-0.5,2.21222E-007,2.50329,2.41295,0.000000631
-0.5,2.59294E-007,2.50329,2.40635,6.57698E-007
-0.5,3.0392E-007,2.50329,2.39866,6.83241E-007
-0.5,3.56225E-007,2.50329,2.3903,7.15863E-007
-0.5,4.17532E-007,2.50329,2.38148,7.52077E-007
-0.5,4.8939E-007,2.50329,2.37102,7.89586E-007
-0.5,5.73615E-007,2.50329,2.35939,8.34409E-007
-0.5,6.72336E-007,2.50329,2.34615,8.84105E-007
-0.5,0.000000788,2.50329,2.33107,9.4078E-007
-0.5,9.23671E-007,2.50329,2.31342,1.00756E-006
-0.5,1.08264E-006,2.50329,2.29298,1.08805E-006
-0.5,0.000001269,2.50329,2.26859,1.18392E-006
-0.5,1.48735E-006,2.50329,2.2399,1.3109E-006
-0.5,1.74333E-006,2.50329,2.20548,1.47187E-006
-0.5,2.04336E-006,2.50329,2.16462,1.67238E-006
-0.5,0.000002395,2.50329,2.11645,1.91593E-006
-0.5,2.80722E-006,2.50329,2.06041,2.2113E-006
-0.5,3.29034E-006,2.50329,1.99603,2.56965E-006
-0.5,3.85662E-006,2.50329,1.92257,2.99347E-006
-0.5,4.52035E-006,2.50329,1.8395,3.49544E-006
-0.5,5.29832E-006,2.50329,1.74656,4.09027E-006
-0.5,6.21017E-006,2.50329,1.64354,4.78464E-006
-0.5,0.000007279,2.50329,1.53049,5.60313E-006
-0.5,8.53168E-006,2.50329,1.40791,6.56225E-006
-0.5,0.00001,2.50329,1.2775,0.000007693
-0.6,0.0000001,2.50329,2.43326,5.54902E-007
-0.6,1.1721E-007,2.50329,2.42894,5.70313E-007
-0.6,1.37382E-007,2.50329,2.42429,5.89772E-007
-0.6,0.000000161,2.50329,2.41929,6.09444E-007
-0.6,1.88739E-007,2.50329,2.41355,6.30236E-007
-0.6,2.21222E-007,2.50329,2.40713,6.54354E-007
-0.6,2.59294E-007,2.50329,2.39999,6.78789E-007
-0.6,3.0392E-007,2.50329,2.39256,7.09493E-007
-0.6,3.56225E-007,2.50329,2.38349,7.39322E-007
-0.6,4.17532E-007,2.50329,2.3744,7.84841E-007
-0.6,4.8939E-007,2.50329,2.36388,8.1537E-007
-0.6,5.73615E-007,2.50329,2.35216,8.60461E-007
-0.6,6.72336E-007,2.50329,2.33849,9.08918E-007
-0.6,0.000000788,2.50329,2.32364,9.67699E-007
-0.6,9.23671E-007,2.50329,2.30613,1.03358E-006
-0.6,1.08264E-006,2.50329,2.28609,1.11624E-006
-0.6,0.000001269,2.50329,2.26232,1.21413E-006
-0.6,1.48735E-006,2.50329,2.23419,1.33953E-006
-0.6,1.74333E-006,2.50329,2.20072,1.49894E-006
-0.6,2.04336E-006,2.50329,2.16107,1.69506E-006
-0.6,0.000002395,2.50329,2.1139,1.93449E-006
-0.6,2.80722E-006,2.50329,2.05823,2.22494E-006
-0.6,3.29034E-006,2.50329,1.99434,2.58055E-006
-0.6,3.85662E-006,2.50329,1.92095,3.00132E-006
-0.6,4.52035E-006,2.50329,1.83819,3.50361E-006
-0.6,5.29832E-006,2.50329,1.74541,4.09321E-006
-0.6,6.21017E-006,2.50329,1.64263,4.78949E-006
-0.6,0.000007279,2.50329,1.52959,5.61237E-006
-0.6,8.53168E-006,2.50329,1.40694,6.57344E-006
-0.6,0.00001,2.50329,1.27557,0.000007707
-0.7,0.0000001,2.50329,2.42888,5.72461E-007
-0.7,1.1721E-007,2.50329,2.42464,5.90201E-007
-0.7,1.37382E-007,2.50329,2.4196,6.08374E-007
-0.7,0.000000161,2.50329,2.41423,6.28864E-007
-0.7,1.88739E-007,2.50329,2.40827,6.51444E-007
-0.7,2.21222E-007,2.50329,2.40156,0.000000673
-0.7,2.59294E-007,2.50329,2.39439,7.02707E-007
-0.7,3.0392E-007,2.50329,2.38639,7.32229E-007
-0.7,3.56225E-007,2.50329,2.37749,7.63158E-007
-0.7,4.17532E-007,2.50329,2.36802,7.99831E-007
-0.7,4.8939E-007,2.50329,2.35733,8.39539E-007
-0.7,5.73615E-007,2.50329,2.34545,8.84909E-007
-0.7,6.72336E-007,2.50329,2.33207,9.35791E-007
-0.7,0.000000788,2.50329,2.31675,9.92701E-007
-0.7,9.23671E-007,2.50329,2.29929,1.05862E-006
-0.7,1.08264E-006,2.50329,2.27925,0.000001142
-0.7,0.000001269,2.50329,2.25585,1.24327E-006
-0.7,1.48735E-006,2.50329,2.22801,1.36828E-006
-0.7,1.74333E-006,2.50329,2.19552,1.5246E-006
-0.7,2.04336E-006,2.50329,2.15682,1.71773E-006
-0.7,0.000002395,2.50329,2.11054,1.95351E-006
-0.7,2.80722E-006,2.50329,2.05585,2.24214E-006
-0.7,3.29034E-006,2.50329,1.99222,2.59077E-006
-0.7,3.85662E-006,2.50329,1.91931,3.01146E-006
-0.7,4.52035E-006,2.50329,1.83678,3.51232E-006
-0.7,5.29832E-006,2.50329,1.7441,4.10215E-006
-0.7,6.21017E-006,2.50329,1.64138,4.79671E-006
-0.7,0.000007279,2.50329,1.52866,5.61691E-006
-0.7,8.53168E-006,2.50329,1.40616,6.57932E-006
-0.7,0.00001,2.50329,1.27492,7.71479E-006
-0.8,0.0000001,2.50329,2.42481,5.91483E-007
-0.8,1.1721E-007,2.50329,2.41999,6.08804E-007
-0.8,1.37382E-007,2.50329,2.41491,6.27939E-007
-0.8,0.000000161,2.50329,2.40918,6.48405E-007
-0.8,1.88739E-007,2.50329,2.40294,6.70473E-007
-0.8,2.21222E-007,2.50329,2.39571,6.91112E-007
-0.8,2.59294E-007,2.50329,2.38869,7.2369E-007
-0.8,3.0392E-007,2.50329,2.3804,7.51231E-007
-0.8,3.56225E-007,2.50329,2.37161,7.85307E-007
-0.8,4.17532E-007,2.50329,2.36193,8.2066E-007
-0.8,4.8939E-007,2.50329,2.35127,0.00000087
-0.8,5.73615E-007,2.50329,2.33928,9.05671E-007
-0.8,6.72336E-007,2.50329,2.32588,9.57466E-007
-0.8,0.000000788,2.50329,2.31058,0.000001015
-0.8,9.23671E-007,2.50329,2.293,1.08571E-006
-0.8,1.08264E-006,2.50329,2.27297,1.16766E-006
-0.8,0.000001269,2.50329,2.24944,1.2706E-006
-0.8,1.48735E-006,2.50329,2.2221,1.39723E-006
-0.8,1.74333E-006,2.50329,2.18982,1.55254E-006
-0.8,2.04336E-006,2.50329,2.15204,1.74322E-006
-0.8,0.000002395,2.50329,2.10674,1.97506E-006
-0.8,2.80722E-006,2.50329,2.05298,2.25888E-006
-0.8,3.29034E-006,2.50329,1.99018,2.60636E-006
-0.8,3.85662E-006,2.50329,1.91765,3.02315E-006
-0.8,4.52035E-006,2.50329,1.83528,0.00000352
-0.8,5.29832E-006,2.50329,1.74284,4.11289E-006
-0.8,6.21017E-006,2.50329,1.64022,0.000004806
-0.8,0.000007279,2.50329,1.52753,5.62389E-006
-0.8,8.53168E-006,2.50329,1.40518,6.58575E-006
-0.8,0.00001,2.50329,1.27396,7.72325E-006
-0.9,0.0000001,2.50329,2.42012,6.07725E-007
-0.9,1.1721E-007,2.50329,2.41541,6.25389E-007
-0.9,1.37382E-007,2.50329,2.41008,6.44479E-007
-0.9,0.000000161,2.50329,2.40413,6.6533E-007
-0.9,1.88739E-007,2.50329,2.39771,6.87801E-007
-0.9,2.21222E-007,2.50329,2.39067,7.12362E-007
-0.9,2.59294E-007,2.50329,2.38318,7.42323E-007
-0.9,3.0392E-007,2.50329,2.37485,7.72416E-007
-0.9,3.56225E-007,2.50329,2.36595,8.04662E-007
-0.9,4.17532E-007,2.50329,2.35635,8.41466E-007
-0.9,4.8939E-007,2.50329,2.34572,8.82936E-007
-0.9,5.73615E-007,2.50329,2.33315,9.22294E-007
-0.9,6.72336E-007,2.50329,2.32031,9.7967E-007
-0.9,0.000000788,2.50329,2.3049,1.03677E-006
-0.9,9.23671E-007,2.50329,2.28734,1.10842E-006
-0.9,1.08264E-006,2.50329,2.26708,1.1927E-006
-0.9,0.000001269,2.50329,2.24364,1.29691E-006
-0.9,1.48735E-006,2.50329,2.21625,1.42538E-006
-0.9,1.74333E-006,2.50329,2.18434,1.58228E-006
-0.9,2.04336E-006,2.50329,2.14645,1.76829E-006
-0.9,0.000002395,2.50329,2.10239,1.99737E-006
-0.9,2.80722E-006,2.50329,2.0497,2.27757E-006
-0.9,3.29034E-006,2.50329,1.98758,2.62333E-006
-0.9,3.85662E-006,2.50329,1.91545,3.03527E-006
-0.9,4.52035E-006,2.50329,1.83377,3.53411E-006
-0.9,5.29832E-006,2.50329,1.7413,4.12159E-006
-0.9,6.21017E-006,2.50329,1.63894,4.81547E-006
-0.9,0.000007279,2.50329,1.52636,5.63291E-006
-0.9,8.53168E-006,2.50329,1.40411,6.59605E-006
-0.9,0.00001,2.50329,1.27318,7.72856E-006
-1,0.0000001,2.50329,2.41579,6.25512E-007
-1,1.1721E-007,2.50329,2.41074,6.42404E-007
-1,1.37382E-007,2.50329,2.40524,6.61479E-007
-1,0.000000161,2.50329,2.39911,6.83097E-007
-1,1.88739E-007,2.50329,2.39248,7.05676E-007
-1,2.21222E-007,2.50329,2.38553,7.32544E-007
-1,2.59294E-007,2.50329,2.3779,7.60052E-007
-1,3.0392E-007,2.50329,2.36988,7.90664E-007
-1,3.56225E-007,2.50329,2.361,8.24263E-007
-1,4.17532E-007,2.50329,2.35118,8.60394E-007
-1,4.8939E-007,2.50329,2.34054,9.01924E-007
-1,5.73615E-007,2.50329,2.32852,9.48188E-007
-1,6.72336E-007,2.50329,2.315,9.97085E-007
-1,0.000000788,2.50329,2.29967,1.05794E-006
-1,9.23671E-007,2.50329,2.28201,1.12939E-006
-1,1.08264E-006,2.50329,2.2616,1.21591E-006
-1,0.000001269,2.50329,2.23803,1.32184E-006
-1,1.48735E-006,2.50329,2.21059,1.45175E-006
-1,1.74333E-006,2.50329,2.17875,1.60934E-006
-1,2.04336E-006,2.50329,2.14158,1.79674E-006
-1,0.000002395,2.50329,2.09764,2.02193E-006
-1,2.80722E-006,2.50329,2.04603,2.29935E-006
-1,3.29034E-006,2.50329,1.98485,2.64022E-006
-1,3.85662E-006,2.50329,1.91338,3.05007E-006
-1,4.52035E-006,2.50329,1.8317,0.000003543
-1,5.29832E-006,2.50329,1.73988,4.13222E-006
-1,6.21017E-006,2.50329,1.63737,4.82381E-006
-1,0.000007279,2.50329,1.52495,5.64181E-006
-1,8.53168E-006,2.50329,1.40291,6.6034E-006
-1,0.00001,2.50329,1.27194,7.73987E-006
-1.1,0.0000001,2.50329,2.41137,6.39309E-007
-1.1,1.1721E-007,2.50329,2.40602,6.56884E-007
-1.1,1.37382E-007,2.50329,2.40044,6.77367E-007
-1.1,0.000000161,2.50329,2.39417,0.000000699
-1.1,1.88739E-007,2.50329,2.38764,0.000000723
-1.1,2.21222E-007,2.50329,2.38045,7.47181E-007
-1.1,2.59294E-007,2.50329,2.37296,7.76332E-007
-1.1,3.0392E-007,2.50329,2.36499,8.08591E-007
-1.1,3.56225E-007,2.50329,2.35622,8.4187E-007
-1.1,4.17532E-007,2.50329,2.34642,8.78725E-007
-1.1,4.8939E-007,2.50329,2.33566,9.19208E-007
-1.1,5.73615E-007,2.50329,2.32355,0.000000973
-1.1,6.72336E-007,2.50329,2.31009,1.01783E-006
-1.1,0.000000788,2.50329,2.29467,1.07918E-006
-1.1,9.23671E-007,2.50329,2.27689,1.1497E-006
-1.1,1.08264E-006,2.50329,2.25642,1.2378E-006
-1.1,0.000001269,2.50329,2.23302,1.34532E-006
-1.1,1.48735E-006,2.50329,2.20549,1.47614E-006
-1.1,1.74333E-006,2.50329,2.17342,1.6338E-006
-1.1,2.04336E-006,2.50329,2.13641,1.82348E-006
-1.1,0.000002395,2.50329,2.09301,2.04906E-006
-1.1,2.80722E-006,2.50329,2.04181,2.3222E-006
-1.1,3.29034E-006,2.50329,1.9813,2.6573E-006
-1.1,3.85662E-006,2.50329,1.91071,3.06258E-006
-1.1,4.52035E-006,2.50329,1.82971,3.55641E-006
-1.1,5.29832E-006,2.50329,1.73787,4.1417E-006
-1.1,6.21017E-006,2.50329,1.63595,4.83312E-006
-1.1,0.000007279,2.50329,1.52357,5.65089E-006
-1.1,8.53168E-006,2.50329,1.40161,6.61456E-006
-1.1,0.00001,2.50329,1.27097,7.7482E-006
-1.2,0.0000001,2.50329,2.40786,6.51426E-007
-1.2,1.1721E-007,2.50329,2.40253,6.70212E-007
-1.2,1.37382E-007,2.50329,2.39658,6.89363E-007
-1.2,0.000000161,2.50329,2.39048,7.1191E-007
-1.2,1.88739E-007,2.50329,2.38378,7.36949E-007
-1.2,2.21222E-007,2.50329,2.3765,7.61391E-007
-1.2,2.59294E-007,2.50329,2.36921,7.91072E-007
-1.2,3.0392E-007,2.50329,2.361,8.22339E-007
-1.2,3.56225E-007,2.50329,2.352,8.5328E-007
-1.2,4.17532E-007,2.50329,2.34242,8.93262E-007
-1.2,4.8939E-007,2.50329,2.33154,9.32749E-007
-1.2,5.73615E-007,2.50329,2.31957,9.8077E-007
-1.2,6.72336E-007,2.50329,2.30596,1.03053E-006
-1.2,0.000000788,2.50329,2.29057,1.09548E-006
-1.2,9.23671E-007,2.50329,2.2728,1.16666E-006
-1.2,1.08264E-006,2.50329,2.25239,1.25719E-006
-1.2,0.000001269,2.50329,2.22873,1.3648E-006
-1.2,1.48735E-006,2.50329,2.20138,1.49617E-006
-1.2,1.74333E-006,2.50329,2.16945,0.000001656
-1.2,2.04336E-006,2.50329,2.13211,1.84487E-006
-1.2,0.000002395,2.50329,2.08883,2.07111E-006
-1.2,2.80722E-006,2.50329,2.03812,2.34156E-006
-1.2,3.29034E-006,2.50329,1.97864,0.000002675
-1.2,3.85662E-006,2.50329,1.90875,3.07984E-006
-1.2,4.52035E-006,2.50329,1.82792,3.56633E-006
-1.2,5.29832E-006,2.50329,1.73648,4.15129E-006
-1.2,6.21017E-006,2.50329,1.63474,4.84206E-006
-1.2,0.000007279,2.50329,1.52246,5.65883E-006
-1.2,8.53168E-006,2.50329,1.40051,6.61986E-006
-1.2,0.00001,2.50329,1.26995,7.75919E-006
-1.3,0.0000001,2.50329,2.40739,6.54162E-007
-1.3,1.1721E-007,2.50329,2.40158,6.72082E-007
-1.3,1.37382E-007,2.50329,2.39594,6.92535E-007
-1.3,0.000000161,2.50329,2.38945,7.14526E-007
-1.3,1.88739E-007,2.50329,2.38264,7.39871E-007
-1.3,2.21222E-007,2.50329,2.37563,7.67455E-007
-1.3,2.59294E-007,2.50329,2.36787,7.91267E-007
-1.3,3.0392E-007,2.50329,2.35999,8.25151E-007
-1.3,3.56225E-007,2.50329,2.3512,8.59901E-007
-1.3,4.17532E-007,2.50329,2.34151,8.97815E-007
-1.3,4.8939E-007,2.50329,2.33068,9.39344E-007
-1.3,5.73615E-007,2.50329,2.31866,9.83101E-007
-1.3,6.72336E-007,2.50329,2.30489,0.000001037
-1.3,0.000000788,2.50329,2.28943,1.09791E-006
-1.3,9.23671E-007,2.50329,2.27175,1.17069E-006
-1.3,1.08264E-006,2.50329,2.25149,0.000001261
-1.3,0.000001269,2.50329,2.22782,1.37026E-006
-1.3,1.48735E-006,2.50329,2.20038,1.50179E-006
-1.3,1.74333E-006,2.50329,2.16826,1.65823E-006
-1.3,2.04336E-006,2.50329,2.13124,1.84861E-006
-1.3,0.000002395,2.50329,2.08776,2.07511E-006
-1.3,2.80722E-006,2.50329,2.03741,2.34841E-006
-1.3,3.29034E-006,2.50329,1.97784,2.67833E-006
-1.3,3.85662E-006,2.50329,1.90835,3.08157E-006
-1.3,4.52035E-006,2.50329,1.82781,3.56936E-006
-1.3,5.29832E-006,2.50329,1.73639,4.15188E-006
-1.3,6.21017E-006,2.50329,1.6345,4.84405E-006
-1.3,0.000007279,2.50329,1.52236,5.66277E-006
-1.3,8.53168E-006,2.50329,1.40043,6.62121E-006
-1.3,0.00001,2.50329,1.26975,7.75813E-006
-1.4,0.0000001,2.50329,2.40746,6.51821E-007
-1.4,1.1721E-007,2.50329,2.40195,6.7077E-007
-1.4,1.37382E-007,2.50329,2.39602,6.92339E-007
-1.4,0.000000161,2.50329,2.3895,7.13412E-007
-1.4,1.88739E-007,2.50329,2.38292,7.39057E-007
-1.4,2.21222E-007,2.50329,2.37574,7.64941E-007
-1.4,2.59294E-007,2.50329,2.36829,7.9617E-007
-1.4,3.0392E-007,2.50329,2.36019,8.25399E-007
-1.4,3.56225E-007,2.50329,2.35139,8.60322E-007
-1.4,4.17532E-007,2.50329,2.34167,8.97644E-007
-1.4,4.8939E-007,2.50329,2.3306,9.38282E-007
-1.4,5.73615E-007,2.50329,2.31857,1.00883E-006
-1.4,6.72336E-007,2.50329,2.305,1.03576E-006
-1.4,0.000000788,2.50329,2.28948,1.09852E-006
-1.4,9.23671E-007,2.50329,2.2719,1.17094E-006
-1.4,1.08264E-006,2.50329,2.25145,1.26021E-006
-1.4,0.000001269,2.50329,2.22788,1.36973E-006
-1.4,1.48735E-006,2.50329,2.20047,1.50255E-006
-1.4,1.74333E-006,2.50329,2.1686,1.65912E-006
-1.4,2.04336E-006,2.50329,2.13136,1.84825E-006
-1.4,0.000002395,2.50329,2.08797,2.07593E-006
-1.4,2.80722E-006,2.50329,2.03705,2.34523E-006
-1.4,3.29034E-006,2.50329,1.97802,2.67729E-006
-1.4,3.85662E-006,2.50329,1.90836,3.07976E-006
-1.4,4.52035E-006,2.50329,1.82798,3.56724E-006
-1.4,5.29832E-006,2.50329,1.73667,4.1511E-006
-1.4,6.21017E-006,2.50329,1.63454,4.84049E-006
-1.4,0.000007279,2.50329,1.52269,5.65969E-006
-1.4,8.53168E-006,2.50329,1.40062,6.62092E-006
-1.4,0.00001,2.50329,1.27001,7.75561E-006
-1.5,0.0000001,2.50329,2.40778,6.49451E-007
-1.5,1.1721E-007,2.50329,2.40242,6.70833E-007
-1.5,1.37382E-007,2.50329,2.39636,6.90535E-007
-1.5,0.000000161,2.50329,2.39004,7.14233E-007
-1.5,1.88739E-007,2.50329,2.38327,7.38638E-007
-1.5,2.21222E-007,2.50329,2.37626,7.66051E-007
-1.5,2.59294E-007,2.50329,2.36879,7.94225E-007
-1.5,3.0392E-007,2.50329,2.36061,8.25475E-007
-1.5,3.56225E-007,2.50329,2.35163,8.5873E-007
-1.5,4.17532E-007,2.50329,2.34198,8.95896E-007
-1.5,4.8939E-007,2.50329,2.33103,9.3553E-007
-1.5,5.73615E-007,2.50329,2.31891,1.00562E-006
-1.5,6.72336E-007,2.50329,2.30534,1.03562E-006
-1.5,0.000000788,2.50329,2.28978,1.09769E-006
-1.5,9.23671E-007,2.50329,2.27213,1.17031E-006
-1.5,1.08264E-006,2.50329,2.25177,1.25986E-006
-1.5,0.000001269,2.50329,2.22825,1.36736E-006
-1.5,1.48735E-006,2.50329,2.2007,1.49917E-006
-1.5,1.74333E-006,2.50329,2.16884,1.65753E-006
-1.5,2.04336E-006,2.50329,2.13155,1.84691E-006
-1.5,0.000002395,2.50329,2.08787,2.0725E-006
-1.5,2.80722E-006,2.50329,2.03775,2.34594E-006
-1.5,3.29034E-006,2.50329,1.97818,2.67646E-006
-1.5,3.85662E-006,2.50329,1.90879,3.07708E-006
-1.5,4.52035E-006,2.50329,1.82835,3.56607E-006
-1.5,5.29832E-006,2.50329,1.73708,4.14763E-006
-1.5,6.21017E-006,2.50329,1.63512,4.8401E-006
-1.5,0.000007279,2.50329,1.5228,0.000005657
-1.5,8.53168E-006,2.50329,1.40068,6.61786E-006
-1.5,0.00001,2.50329,1.27023,7.75336E-006
-1.6,0.0000001,2.50329,2.40841,6.48633E-007
-1.6,1.1721E-007,2.50329,2.40279,6.67792E-007
