Measurement report of dcv_sheet_cz_regu_v2,,,,,
Generated by DesCoVer 2.6.0,,,,,
Date,2016-11-25 04:56:16 -0600,Author,b48923,,
,,,,,
,,,,,
Testbench: LIB: esd_sm8mvLib - CELL: wunchbell_patrice - VIEW: schematic_cz_regu - Fri Nov 25 04:56:18 CST 2016,,,,,
,,,,,
,,,,,
Setup: Parameters or device casing alteration,,,,,
Err:510,,,,,
risetime=100p start=12u th=0.5 ,,,,,
,,,,,
,,,,,
amplitude,length,nominal,min_v2p5,width_2p5(s),input_amplitude
-0.3,5.73615E-007,2.50321,2.37452,0.000000766,0.859471
-0.3,6.72336E-007,2.50321,2.36118,8.15051E-007,0.859471
-0.3,0.000000788,2.50321,2.34556,8.71165E-007,0.859471
-0.3,9.23671E-007,2.50321,2.32703,9.36216E-007,0.859471
-0.3,1.08264E-006,2.50321,2.30545,1.0174E-006,0.859471
-0.3,0.000001269,2.50321,2.2797,1.12126E-006,0.859471
-0.3,1.48735E-006,2.50321,2.24898,1.25539E-006,0.859471
-0.3,1.74333E-006,2.50321,2.21273,0.000001427,0.859471
-0.3,2.04336E-006,2.50321,2.17016,1.63618E-006,0.859471
-0.3,0.000002395,2.50321,2.12087,1.88733E-006,0.859471
-0.3,2.80722E-006,2.50321,2.06394,2.19058E-006,0.859471
-0.3,3.29034E-006,2.50321,1.99902,2.55031E-006,0.859471
-0.3,3.85662E-006,2.50321,1.92524,2.97738E-006,0.859471
-0.3,4.52035E-006,2.50321,1.84242,3.47594E-006,0.859471
-0.3,5.29832E-006,2.50321,1.75182,4.04916E-006,0.859471
-0.3,6.21017E-006,2.50321,1.70903,4.79078E-006,0.859471
-0.3,0.000007279,2.50321,1.70903,5.84648E-006,0.859471
-0.3,8.53168E-006,2.50321,1.70903,0.000007075,0.859471
-0.3,0.00001,2.50321,1.70903,8.53315E-006,0.859471
-0.4,0.0000001,2.50321,2.44194,5.11593E-007,0.816834
-0.4,1.1721E-007,2.50321,2.4379,0.000000527,0.816834
-0.4,1.37382E-007,2.50321,2.43376,5.43358E-007,0.816834
-0.4,0.000000161,2.50321,2.42938,5.6205E-007,0.816834
-0.4,1.88739E-007,2.50321,2.42438,5.81603E-007,0.816834
-0.4,2.21222E-007,2.50321,2.41878,6.05339E-007,0.816834
-0.4,2.59294E-007,2.50321,2.41259,6.29834E-007,0.816834
-0.4,3.0392E-007,2.50321,2.40546,6.57785E-007,0.816834
-0.4,3.56225E-007,2.50321,2.39758,6.88774E-007,0.816834
-0.4,4.17532E-007,2.50321,2.38863,7.22091E-007,0.816834
-0.4,4.8939E-007,2.50321,2.37826,7.59567E-007,0.816834
-0.4,5.73615E-007,2.50321,2.36699,8.02821E-007,0.816834
-0.4,6.72336E-007,2.50321,2.35369,0.000000852,0.816834
-0.4,0.000000788,2.50321,2.33843,9.08865E-007,0.816834
-0.4,9.23671E-007,2.50321,2.32063,9.7445E-007,0.816834
-0.4,1.08264E-006,2.50321,2.29957,0.000001054,0.816834
-0.4,0.000001269,2.50321,2.27453,1.15212E-006,0.816834
-0.4,1.48735E-006,2.50321,2.2448,1.28192E-006,0.816834
-0.4,1.74333E-006,2.50321,2.2092,1.44746E-006,0.816834
-0.4,2.04336E-006,2.50321,2.16743,1.65126E-006,0.816834
-0.4,0.000002395,2.50321,2.11872,1.9008E-006,0.816834
-0.4,2.80722E-006,2.50321,2.06234,0.0000022,0.816834
-0.4,3.29034E-006,2.50321,1.99748,2.5608E-006,0.816834
-0.4,3.85662E-006,2.50321,1.92396,2.98676E-006,0.816834
-0.4,4.52035E-006,2.50321,1.84064,3.48891E-006,0.816834
-0.4,5.29832E-006,2.50321,1.7477,4.08247E-006,0.816834
-0.4,6.21017E-006,2.50321,1.64494,4.77419E-006,0.816834
-0.4,0.000007279,2.50321,1.53278,5.58478E-006,0.816834
-0.4,8.53168E-006,2.50321,1.45778,6.56417E-006,0.816834
-0.4,0.00001,2.50321,1.45778,8.00805E-006,0.816834
-0.5,0.0000001,2.50321,2.43752,5.34522E-007,0.775888
-0.5,1.1721E-007,2.50321,2.4334,5.50107E-007,0.775888
-0.5,1.37382E-007,2.50321,2.42905,5.67559E-007,0.775888
-0.5,0.000000161,2.50321,2.42419,5.87203E-007,0.775888
-0.5,1.88739E-007,2.50321,2.41883,6.07345E-007,0.775888
-0.5,2.21222E-007,2.50321,2.41293,6.31453E-007,0.775888
-0.5,2.59294E-007,2.50321,2.40632,0.000000657,0.775888
-0.5,3.0392E-007,2.50321,2.39894,6.84362E-007,0.775888
-0.5,3.56225E-007,2.50321,2.39054,7.15839E-007,0.775888
-0.5,4.17532E-007,2.50321,2.38146,7.51893E-007,0.775888
-0.5,4.8939E-007,2.50321,2.3711,7.90769E-007,0.775888
-0.5,5.73615E-007,2.50321,2.35944,8.33425E-007,0.775888
-0.5,6.72336E-007,2.50321,2.34625,0.000000884,0.775888
-0.5,0.000000788,2.50321,2.33094,9.40221E-007,0.775888
-0.5,9.23671E-007,2.50321,2.31346,1.00783E-006,0.775888
-0.5,1.08264E-006,2.50321,2.2929,0.000001086,0.775888
-0.5,0.000001269,2.50321,2.26869,1.18372E-006,0.775888
-0.5,1.48735E-006,2.50321,2.23988,1.31023E-006,0.775888
-0.5,1.74333E-006,2.50321,2.20532,1.47219E-006,0.775888
-0.5,2.04336E-006,2.50321,2.1644,1.67119E-006,0.775888
-0.5,0.000002395,2.50321,2.11662,1.91548E-006,0.775888
-0.5,2.80722E-006,2.50321,2.06045,2.21115E-006,0.775888
-0.5,3.29034E-006,2.50321,1.9961,2.57073E-006,0.775888
-0.5,3.85662E-006,2.50321,1.92244,2.99358E-006,0.775888
-0.5,4.52035E-006,2.50321,1.83937,3.49391E-006,0.775888
-0.5,5.29832E-006,2.50321,1.74641,4.08893E-006,0.775888
-0.5,6.21017E-006,2.50321,1.64355,4.78455E-006,0.775888
-0.5,0.000007279,2.50321,1.53056,0.000005603,0.775888
-0.5,8.53168E-006,2.50321,1.40811,0.000006562,0.775888
-0.5,0.00001,2.50321,1.27752,7.69222E-006,0.775888
-0.6,0.0000001,2.50321,2.43326,0.000000555,0.736072
-0.6,1.1721E-007,2.50321,2.42903,0.000000571,0.736072
-0.6,1.37382E-007,2.50321,2.42428,5.88939E-007,0.736072
-0.6,0.000000161,2.50321,2.41925,6.08754E-007,0.736072
-0.6,1.88739E-007,2.50321,2.4134,6.28874E-007,0.736072
-0.6,2.21222E-007,2.50321,2.40718,6.54831E-007,0.736072
-0.6,2.59294E-007,2.50321,2.40013,6.81353E-007,0.736072
-0.6,3.0392E-007,2.50321,2.39245,7.08765E-007,0.736072
-0.6,3.56225E-007,2.50321,2.38388,7.41795E-007,0.736072
-0.6,4.17532E-007,2.50321,2.37441,7.75341E-007,0.736072
-0.6,4.8939E-007,2.50321,2.3639,8.15129E-007,0.736072
-0.6,5.73615E-007,2.50321,2.35217,8.60614E-007,0.736072
