time mod_bg_vclamp9 mod_bg_v1p0
9.9151882255849e-07 7.93066503642149 0.00659750429843335
1e-06 7.99850567595495 0.00680553859461415
1.00935908915454e-06 7.99895990062659 0.00650509397340364
1.02447582987126e-06 7.99899265114413 0.00623760426790776
1.03573349421374e-06 7.99897899018884 0.0060572438010375
1.03999351917248e-06 7.9989840123284 0.0060210510645625
1.04851356908997e-06 7.9989661629488 0.00602179706794006
1.05991551589873e-06 7.99892143314937 0.00732749125561156
1.06974262538936e-06 7.99884062241639 0.0116628852692923
1.07305673184556e-06 7.99882684664757 0.014073895731985
1.07968494475794e-06 7.99879801646206 0.0197407465388583
1.0898022949662e-06 7.9987679742847 0.0291473235090212
1.09915504648879e-06 7.99873910081896 0.0380963942205959
1.10235541927983e-06 7.99873113950189 0.0412018076936079
1.10875616486189e-06 7.99870963807683 0.0475198653415947
1.12155765602603e-06 7.99866958455934 0.0606553757171682
1.14353193055959e-06 7.9985911697466 0.0850129031406686
1.1874804796267e-06 7.9984219038672 0.141058727898051
1.20578392699566e-06 7.99834363007211 0.167314913187509
1.21493565068015e-06 7.99830553899928 0.18104708057925
1.23323909804912e-06 7.99822288641044 0.20963553450527
1.23721287509694e-06 7.9982063191818 0.216034881826886
1.2451604291926e-06 7.99816904385247 0.229027679998126
1.24913420624043e-06 7.99815208476467 0.235617402428477
1.25708176033609e-06 7.9981147591564 0.248977645413628
1.26507413566416e-06 7.99807907175838 0.262642556574318
1.26654111806387e-06 7.99807130497866 0.265175658254323
1.26947508286328e-06 7.998058690403 0.270262052878899
1.27534301246212e-06 7.9980313016426 0.280519176764004
1.280782355241e-06 7.99800834957014 0.290121655416838
1.28229004043905e-06 7.99799965353477 0.292800517067942
1.28530541083517e-06 7.99798732118308 0.298175196407109
1.29096285166203e-06 7.99795931379758 0.308331217922069
1.30117941317404e-06 7.99791271457051 0.32688228644101
1.31465717970946e-06 7.99784730116404 0.351714081833357
1.3416127127803e-06 7.99771996193241 0.401848693292921
1.38086718804496e-06 7.99753946046275 0.469610186280157
1.38964257208778e-06 7.99750393460894 0.483025331944314
1.40719334017341e-06 7.99743716675505 0.508055516771973
1.43431581293165e-06 7.99737285962124 0.542599170662105
1.46071720487514e-06 7.99733843920256 0.571248281744108
1.46566917125977e-06 7.99733205256414 0.576101221081035
1.47557310402904e-06 7.99731500808329 0.585235362524721
1.47893819537571e-06 7.99731252959287 0.588173493531132
1.48566837806905e-06 7.99730741216954 0.593811165464363
1.49368679114989e-06 7.99730593444654 0.600142506042309
1.50160999966332e-06 7.99730418947429 0.606025349944572
1.51064955987367e-06 7.99730423341066 0.612322376058
1.52872868029436e-06 7.99730166291561 0.623762048411942
1.56488692113575e-06 7.99729957345249 0.642928592880066
1.62713539652011e-06 7.99729149481594 0.667673673764479
1.68170922830584e-06 7.99728029773299 0.683517101499146
1.69467991949623e-06 7.99727200564886 0.686711995977882
1.70116526509143e-06 7.99726673334968 0.688254370753008
1.71413595628182e-06 7.99725261148617 0.691271422923364
1.72062130187702e-06 7.99724632556816 0.69275924474299
1.73359199306741e-06 7.99722947282138 0.695752947664848
1.75394681203503e-06 7.99720240610688 0.70060075132897
1.76093093119799e-06 7.99719253952997 0.702325180218569
1.7748991695239e-06 7.99717454154543 0.705899713939206
1.79793003153447e-06 7.99714190992171 0.712207916347587
1.84399175555562e-06 7.99707682098442 0.726439582589805
1.86141038516511e-06 7.99705106200088 0.732366482546734
1.8962476443841e-06 7.99700076285619 0.744981137290936
1.92762626521057e-06 7.99695608641343 0.757071868265152
1.94218880590292e-06 7.99693707160992 0.762867807014801
1.97131388728762e-06 7.99689802933365 0.774708140477423
2.01550754703402e-06 7.99684362715422 0.793072265518165
2.06996003200671e-06 7.99678078840008 0.815893400615645
2.12496609023306e-06 7.99672513211202 0.838641841066457
2.14141921780558e-06 7.99670883019199 0.845324829733454
2.17432547295062e-06 7.9966795092072 0.858425143226909
2.2057641599172e-06 7.99665137877889 0.870560546651431
2.21472265769567e-06 7.9966443228584 0.873942451725257
2.2326396532526e-06 7.99662848688352 0.880596033194704
2.26779554324698e-06 7.99659931759528 0.89318797209168
2.31077445216561e-06 7.99656222085748 0.907691769910591
2.39673227000286e-06 7.99648825458895 0.933505775028028
2.56864790567737e-06 7.99633152532978 0.972422281920479
2.84125370228475e-06 7.99605820747169 1.00604143482671
3.14086470831438e-06 7.99571026805711 1.01872918163095
3.50242505903757e-06 7.99523804362499 1.02167983584581
4.00485178627959e-06 7.99453327693541 1.02196220490288
4.15556841090968e-06 7.99429731077913 1.02206414235675
4.45700166016985e-06 7.99364657642975 1.02238394107919
4.52595437913774e-06 7.99340471440974 1.02250674410748
4.58706445942061e-06 7.993071348156 1.02267313193436
4.62564732808298e-06 7.9926650370836 1.02287532500171
4.67237609651532e-06 7.99169594156886 1.02335830833134
4.68260841489209e-06 7.9913883067653 1.02351138248202
4.69460169771256e-06 7.99100175181247 1.02370398817867
4.6988663278821e-06 7.99086372846428 1.02377259292196
4.70207842231425e-06 7.9907656024389 1.02382153257197
4.70466514661862e-06 7.99071140238386 1.02384831832439
4.7076500164278e-06 7.99068780609012 1.02385998402212
4.71051797664435e-06 7.99069840148846 1.02385436529301
4.71356147048947e-06 7.99073422605284 1.02383636621349
4.71670156533712e-06 7.990820368419 1.02379300932069
4.71844138735855e-06 7.99092239048656 1.0237420189824
4.72030709729249e-06 7.99104897490351 1.02367857062652
4.72268952752639e-06 7.99119443172953 1.02360597912856
4.72456123088834e-06 7.99129391577882 1.02355616808247
4.72719125805473e-06 7.99142140980733 1.02349259983594
4.73076562557851e-06 7.99157373841296 1.02341642609272
4.73514918646713e-06 7.99174542978371 1.02333084017467
4.74162117876671e-06 7.99197555498901 1.02321593576175
4.7494345328074e-06 7.99222971665535 1.02308937812652
4.76231053031152e-06 7.99258371750018 1.02291310287105
4.77712612451033e-06 7.99289627847893 1.0227580512458
4.79966118329658e-06 7.99320402318059 1.02260582086074
4.82294706270397e-06 7.99338872205484 1.02251523870225
4.8504889986074e-06 7.99351653260811 1.02245276312546
4.88278579085552e-06 7.99361185770191 1.02240635595982
4.92229984804592e-06 7.99368922640868 1.02236804526712
4.97309971839961e-06 7.99376463552737 1.0223299344444
5.03757947535822e-06 7.99383992311237 1.02229036959076
5.1346082354898e-06 7.99394333950979 1.02223518778569
5.26346829113564e-06 7.99407201568773 1.02216638453237
5.45158579289108e-06 7.9942537611335 1.02207183360449
5.69814648568757e-06 7.99447540535692 1.02195950827541
6.04069240608609e-06 7.99475852730805 1.02181853661585
6.49377641085159e-06 7.99508542939274 1.02165575904731
7.1025883995545e-06 7.99545308293491 1.02147250429192
7.90991371998543e-06 7.9958270190216 1.02128591519177
8.95988369627524e-06 7.996163378197 1.0211183789737
1.0325603299637e-05 7.99641159462562 1.0209946094782
1.1925603299637e-05 7.99652823017017 1.02093672441604
1.2325603299637e-05 7.99653607233112 1.02093273742583
1.3125603299637e-05 7.99654269732859 1.02092960617074
1.3525603299637e-05 7.9965426053386 1.02092955872677
1.4325603299637e-05 7.99654442023545 1.02092876580148
1.5925603299637e-05 7.99654483254612 1.02092839453322
1.7525603299637e-05 7.99654669639773 1.02092749365989
1.9125603299637e-05 7.99654653871093 1.02092734165274
2.0725603299637e-05 7.99654798121916 1.02092662501207
2.2325603299637e-05 7.99654750630589 1.02092669080174
2.3925603299637e-05 7.99654870984054 1.02092619472789
2.5525603299637e-05 7.99654805506816 1.0209264320854
2.7125603299637e-05 7.996549123127 1.02092604906729
2.8725603299637e-05 7.99654836642751 1.02092635933246
3.0325603299637e-05 7.99654935768111 1.02092602308863
3.1925603299637e-05 7.99654854321984 1.02092636373415
3.3525603299637e-05 7.99654949091505 1.0209260477718
3.5125603299637e-05 7.99654864371854 1.02092640204669
3.6725603299637e-05 7.99654956669798 1.02092609524118
3.8325603299637e-05 7.99654870095373 1.02092645519816
3.9925603299637e-05 7.99654960989921 1.020926151765
4.1525603299637e-05 7.99654873364571 1.02092651315776
4.3125603299637e-05 7.99654963461095 1.020926209289
4.4725603299637e-05 7.99654875240858 1.02092656878363
4.5e-05 7.99654964380524 1.02092624103948
4.50000083341667e-05 7.96392299114033 0.99757145631388
4.50000250025e-05 7.88536636053535 0.953607429266077
4.50000333366667e-05 7.83833221634459 0.935274052552565
4.500003750375e-05 7.8133336808566 0.927074621582904
4.50000458379167e-05 7.76018473512899 0.911916900965728
4.5000050005e-05 7.73230814201807 0.905112810983362
4.50000583391667e-05 7.67397296710297 0.892623592061515
4.500006250625e-05 7.64368790272974 0.887006316912206
4.50000645897917e-05 7.62825101668175 0.884307733097675
4.50000687568751e-05 7.59690640120313 0.879200102020706
4.50000708404167e-05 7.58098200807074 0.876763379933939
4.50000750075001e-05 7.5486815786959 0.872132495570206
4.50000833416668e-05 7.48236656772606 0.863731554485026
4.50001000100002e-05 7.34385723184472 0.849913407930307
4.50001333466669e-05 7.04932252641034 0.831147780606744
4.50002000200004e-05 6.42067344778506 0.813683696269164
4.50002197650506e-05 6.22833390125702 0.811642810766463
4.5000259255151e-05 5.84086872620578 0.808960567401997
4.50002779523876e-05 5.65656238533368 0.808128263025249
4.50003153468609e-05 5.28721297978825 0.806819832886193
4.50003851240838e-05 4.59737078441607 0.804697345178928
4.50004722426114e-05 3.73758211302591 0.801236627851201
4.5000499697915e-05 3.46737487055228 0.799764424450703
4.50005546085222e-05 2.92797540682265 0.796267120545429
4.50006364730848e-05 2.12664092096058 0.789597507670502
4.50006704175903e-05 1.79579172823818 0.786098022057027
4.50007383066014e-05 1.13846352171651 0.776890332591383
4.50008087713808e-05 0.4678470588827 0.761440864299561
4.5000878206848e-05 -0.173488794926477 0.736397676800029
4.5000893430992e-05 -0.308824989498904 0.728341441525993
4.500092387928e-05 -0.569531629203484 0.707088663623136
4.50009694342872e-05 -0.906175433305265 0.648996786576209
4.5001e-05 -1.09073289654413 0.588832900317662
4.50010083341667e-05 -1.11219601992983 0.597353025248859
4.50010213007932e-05 -1.14023649922517 0.611155270469265
4.50010426829633e-05 -1.17651384573567 0.62931361608553
4.50010814552168e-05 -1.20410307564075 0.642685942246996
4.50010957214855e-05 -1.2046384508805 0.642778199243772
4.5001124254023e-05 -1.20548235930719 0.64249011747103
4.50011754821124e-05 -1.20631969318214 0.641893946311897
4.50011919359944e-05 -1.20663330993727 0.641585205440225
4.50012248437584e-05 -1.20701295874998 0.641116643066804
4.50012906592865e-05 -1.20780118303088 0.639895440788335
4.50014222903426e-05 -1.20884226028723 0.637363527837764
4.50014616324668e-05 -1.20916548597079 0.636492449289221
4.50015403167153e-05 -1.20963126376284 0.634890944062533
4.50016976852122e-05 -1.21063639277747 0.631452748625444
4.50019132640139e-05 -1.21175662651127 0.626697846088568
4.50021637887895e-05 -1.21299785924864 0.620768206990376
4.50024653626726e-05 -1.21417584528338 0.613079959815739
4.50028534109264e-05 -1.2155081341272 0.601773713849259
4.50032439857179e-05 -1.21650265839463 0.589398011709459
4.50037316902595e-05 -1.21759445148282 0.573062772466918
4.50042862888498e-05 -1.21847482224661 0.55413828941293
4.50049650779536e-05 -1.21938569691612 0.530764530895564
4.50058184069433e-05 -1.22010920652063 0.50182394416931
4.50060730171167e-05 -1.22033312768921 0.493237571036558
4.50065822374633e-05 -1.22057192725744 0.476408712684563
4.50075109895431e-05 -1.22095009703114 0.44629717796479
4.50086142373545e-05 -1.22115701234005 0.411731919345961
4.50098865363021e-05 -1.22141658860322 0.373077203537903
4.50115133635448e-05 -1.22157909799669 0.325447793719293
4.50119955572626e-05 -1.22165449255514 0.311480913360324
4.50129599446981e-05 -1.22164472304671 0.283678548599211
4.50148887195693e-05 -1.22174095813024 0.224900741530773
4.50178762473982e-05 -1.22174857604423 0.0970327302375575
4.50211874715581e-05 -1.22185260820565 -0.03218027719637
4.50235727182577e-05 -1.22182845001507 -0.0872494048892729
4.50241330438062e-05 -1.22187715217459 -0.0979734266147688
4.50252536949033e-05 -1.22183633643402 -0.118048064683165
4.50268589239074e-05 -1.22188884075826 -0.145556364490736
4.50295687641374e-05 -1.22185060537476 -0.191432792362817
4.50338601670738e-05 -1.22190730212174 -0.259211459070394
4.50384568224902e-05 -1.2218693648998 -0.319180755444029
4.50464087410643e-05 -1.22192706361586 -0.397543878836256
4.50548176636678e-05 -1.22188855806205 -0.457157703807872
4.50656276901144e-05 -1.22194138961445 -0.513061338137798
4.50686096501388e-05 -1.22189572882473 -0.525408784968808
4.50745735701876e-05 -1.22194388448823 -0.547455816018748
4.50865014102852e-05 -1.22189918472247 -0.582394685895279
4.51010291495475e-05 -1.22194761344031 -0.612801858621998
4.51067413390752e-05 -1.22190146183475 -0.621844192566514
4.51181657181304e-05 -1.22194913322121 -0.636607991038638
4.5123877907658e-05 -1.22190280585945 -0.642428546944208
4.51353022867133e-05 -1.22195028222318 -0.651920271280543
4.51579876428596e-05 -1.22190468890848 -0.663874247045314
4.51877525007382e-05 -1.22195261385151 -0.670571867158961
4.52344888226021e-05 -1.22190726247573 -0.66966514819334
4.52472765829331e-05 -1.22195436147303 -0.667883590773892
4.52728521035951e-05 -1.2219082576861 -0.663011264146929
4.5324003144919e-05 -1.22195638078866 -0.649493115022186
4.53409883585758e-05 -1.22191013266253 -0.643830440053535
4.53749587858894e-05 -1.22195800617362 -0.63097606634787
4.54244070995561e-05 -1.221912939531 -0.60892741541936
4.54425879112799e-05 -1.22196025081789 -0.600211624035511
4.54789495347275e-05 -1.2219145068283 -0.582696397242841
4.54936046782961e-05 -1.22196161657844 -0.575829168613979
4.55229149654332e-05 -1.2219154883786 -0.562492457235992
4.55815355397074e-05 -1.22196332849771 -0.537932455686367
4.5661089034483e-05 -1.22191783709014 -0.508037721334969
4.56760958374096e-05 -1.22196481628475 -0.502884098075803
4.57061094432629e-05 -1.2219184465311 -0.492850543808873
4.57661366549694e-05 -1.2219659323292 -0.474514858551824
4.58424867629792e-05 -1.22191989880763 -0.454179665338188
4.5881e-05 -1.22196698299446 -0.44532985159242
4.58810083341667e-05 -1.19503120946628 -0.419296775141878
4.58810250025e-05 -1.13791619391591 -0.364986188975688
4.58810583391667e-05 -1.0211356762399 -0.257074717616569
4.58811157305553e-05 -0.813716933521168 -0.0749970709207972
4.5881210349625e-05 -0.406598486887564 0.193108041972185
4.58812366885052e-05 -0.263016295028246 0.252461736828487
4.58812893662655e-05 0.135760001895636 0.315895821242584
4.58813043314031e-05 0.264860033389791 0.325148180342861
4.58813342616784e-05 0.512829769884501 0.349997671097104
4.58813441406565e-05 0.592996097668239 0.358797720058429
4.58813638986127e-05 0.746276280795109 0.380443830419642
4.58813970716399e-05 0.987738427559639 0.425008551279736
4.58814062915816e-05 1.06791164596519 0.432344402880782
4.58814247314649e-05 1.2507556083494 0.433297443367842
4.58814502843722e-05 1.52737878641767 0.423711583735128
4.58814814755536e-05 1.88248815361758 0.402282382240569
4.58815196210014e-05 2.32606398779659 0.372055973457807
4.58815628697039e-05 2.8263256566588 0.338437292144059
4.58816132714645e-05 3.39826947078928 0.305463910186489
4.58816259079807e-05 3.53901324017719 0.29819099207838
4.58816511810133e-05 3.81845718696738 0.28545782063504
4.58816927771095e-05 4.2711079723997 0.267557476810042
4.58817611528259e-05 5.00005688278114 0.246371335388738
4.58818242452748e-05 5.65894624660038 0.233383948133651
4.58818850365629e-05 6.28607824528344 0.225234602634796
4.58819425182815e-05 6.87383115940997 0.219823736733785
4.5882e-05 7.45786539986311 0.216725838600661
4.5882025393472e-05 7.58818607041517 0.154153785911256
4.58820622224037e-05 7.73897859608071 0.0794247375240689
4.58821004960453e-05 7.83511289848522 0.0321478271101549
4.58821660323587e-05 7.92369276400072 -0.0105606365551964
4.58822320119989e-05 7.96157909758625 -0.0278861084808867
4.58823188324377e-05 7.98221675132539 -0.0360158308182303
4.58824121384876e-05 7.98986148082788 -0.0375942920057611
4.58825276957032e-05 7.99312063243914 -0.0364825195712566
4.58826753517676e-05 7.99457101091164 -0.0339231291955222
4.58828690963563e-05 7.99544086981075 -0.0302407268113596
4.58830677114809e-05 7.99591383814229 -0.0265826176753227
4.58832978980582e-05 7.99628101280873 -0.0225152605309673
4.58835729992168e-05 7.99652395225434 -0.018019987705709
4.58839352827812e-05 7.9967475101884 -0.012603588741499
4.58844291165777e-05 7.99688868417317 -0.00617544785153272
4.58850055563742e-05 7.99697852659552 0.000201842645528245
4.58856772821209e-05 7.99694311915946 0.00629330031009317
4.58864744713519e-05 7.9969951742863 0.0120014853403007
4.58874412468746e-05 7.99724001741131 0.0169987146597277
4.58886417859874e-05 7.99773898591573 0.0210656885454774
4.58900805486795e-05 7.99806504794936 0.0238792148718301
4.58921584337452e-05 7.99845536654365 0.0255365591281831
4.58941785988751e-05 7.99859398292433 0.0255854879611676
4.58964726153488e-05 7.99875632441791 0.0247835140305382
4.5899108765095e-05 7.99880502535497 0.0233906783083378
4.59025810619069e-05 7.99891158020088 0.0214306025986708
4.59072422832609e-05 7.99894171858777 0.0190199876674091
4.59129660787489e-05 7.99901825579078 0.0166628023589692
4.59147531613706e-05 7.9989714504828 0.016053104738919
4.59183273266141e-05 7.99893567764356 0.0150099293730318
4.59191759103165e-05 7.99890855800798 0.0147662039119675
4.59208730777213e-05 7.99894525457486 0.0143361947943563
4.59234155798964e-05 7.99896696823658 0.0137112339369112
4.59266532611682e-05 7.99904229978985 0.0130328165334911
4.59278173579176e-05 7.99903875090427 0.0127897156511925
4.59301455514164e-05 7.99907921860149 0.0123759188127194
4.59341616575323e-05 7.99908268782933 0.0116901448887946
4.59398893392754e-05 7.99910890049269 0.0108721721256344
4.59474639454687e-05 7.99907265106083 0.00992103802258271
4.59578848251787e-05 7.9989447989477 0.00890783412951886
4.59701913973804e-05 7.99832704394357 0.00809291813793486
4.59734157113559e-05 7.99805877846525 0.00799129652087316
4.59798643393068e-05 7.99724168845314 0.00787465211168943
4.59814274917534e-05 7.99702025661688 0.0078912441705451
4.59845537966468e-05 7.99647713704438 0.00790436769218804
4.59853970474605e-05 7.99634685356245 0.0079314953268842
4.59863125256289e-05 7.99611453192746 0.00795603765437103
4.59870225550883e-05 7.99577187099946 0.00809952489999709
4.59877990349535e-05 7.99479129258377 0.00850823350300039
4.59881983254615e-05 7.99400953085888 0.00889329724919433
4.59883775477313e-05 7.99361067294746 0.00905525492540406
4.5988505300368e-05 7.99338330103497 0.00918284723631407
4.59886602029781e-05 7.99320029675023 0.00923931249270332
4.5988794902787e-05 7.9931750693644 0.00926436258955661
4.59888622526914e-05 7.99317315688778 0.00923761576446744
4.59889181976505e-05 7.99323697106195 0.00922335043265497
4.59889632677297e-05 7.99333288408703 0.00915131981419186
4.59890115017544e-05 7.99355457977516 0.00905718795759774
4.59890642828915e-05 7.99381345932718 0.00890373897768869
4.59891273182584e-05 7.99413242959613 0.0087577647785289
4.59891851278607e-05 7.99436471348213 0.00861834516070394
4.59892568302807e-05 7.99464866186311 0.00848853097916902
4.59893703404594e-05 7.99502688401715 0.0082730339486473
4.5989555486731e-05 7.99559578948414 0.00799211718544566
4.59897849495341e-05 7.99612127523892 0.0076957771122637
4.59900338086299e-05 7.9965010416638 0.00750598444408101
4.59904058423327e-05 7.99676576868629 0.00733231156118432
4.59907045066131e-05 7.99688989869983 0.00726798717769877
4.59910462220979e-05 7.99697838600679 0.00718514666431718
4.59914628466366e-05 7.99709709449198 0.00711593645188779
4.59921490402005e-05 7.99725014305652 0.0069790806588715
4.59935214273281e-05 7.99757196624347 0.00674792286204659
4.59950796979124e-05 7.99790088861792 0.00646939426292559
4.5997626133111e-05 7.99841118866331 0.00607437326757581
4.60009159123666e-05 7.99887517938091 0.00562813824217078
4.60052964159334e-05 7.99904175499486 0.00530444968025533
4.60103627622609e-05 7.99903609779075 0.00499973412464266
4.60140111392134e-05 7.99906097561331 0.00479998370428268
4.6015189656508e-05 7.99904333257807 0.00472793686903056
4.6017546691097e-05 7.99905672346417 0.00461186049317295
4.60210822564593e-05 7.99903929549202 0.00442199424654381
4.60261138128495e-05 7.99904895629625 0.00418769838092669
4.6032633768361e-05 7.99903111975453 0.00388228466456413
4.60408892142197e-05 7.99904058671221 0.00354794360171779
4.60513439474995e-05 7.99902460404267 0.00314474645046234
4.60642474838657e-05 7.9990357045712 0.00272801233468661
4.60797969010368e-05 7.9990218679213 0.00227855963393852
4.60988198871493e-05 7.99903424285393 0.00184379633135085
4.61231867171652e-05 7.99902137644832 0.00138483754188242
4.6156339666371e-05 7.99903391218345 0.000954238257768115
4.62055043424417e-05 7.99902019452603 0.000571023325397111
4.62878749530315e-05 7.99902368474774 0.000815616766115166
4.63480406104662e-05 7.9989986550124 0.00179948748465335
4.63624653489574e-05 7.99900536395253 0.00232698631635734
4.6369677718203e-05 7.99897476690261 0.00297241097604423
4.63732839028258e-05 7.99896677586457 0.0036334384935589
4.63804962720715e-05 7.99888816662763 0.00636017011102777
4.63871576165844e-05 7.99884226707258 0.0108822570316203
4.63956138673e-05 7.9987808023571 0.0187146461126715
4.64066788146499e-05 7.99875280752027 0.0304465414222733
4.64198671349316e-05 7.99869232771404 0.0447567285669115
4.64234070561448e-05 7.99869218020786 0.0486085237199929
4.64304868985713e-05 7.99865922855273 0.0563295270825358
4.64334809173851e-05 7.99866170162546 0.0596350449554238
4.64394689550127e-05 7.9986320317939 0.0662688401466659
4.6451445030268e-05 7.99860619162998 0.0798160508255404
4.647220098227e-05 7.99852775843989 0.10413983439234
4.65129817764519e-05 7.99839807057894 0.155519499234806
4.65273146820122e-05 7.99833438884126 0.174739459584422
4.65559804931326e-05 7.99823624029108 0.215116169595835
4.6567148450293e-05 7.99818060733296 0.231531695820675
4.65894843646139e-05 7.99809933864023 0.265581017293358
4.65935215783197e-05 7.99807132047868 0.271892347822695
4.66015960057313e-05 7.99804805269854 0.284700916031183
4.66128971412346e-05 7.99798981619588 0.302942605135377
4.66215145129895e-05 7.99796373539062 0.317134057846872
4.66246477711722e-05 7.99793888979613 0.322333686218949
4.66309142875377e-05 7.99792228834088 0.332849690646612
4.66434473202687e-05 7.99785524435457 0.354158644760207
4.66657787513897e-05 7.99776410869043 0.392888536097317
4.67097358425646e-05 7.99755687144681 0.465864337239253
4.67191487405413e-05 7.99752810921431 0.479964800240909
4.67379745364948e-05 7.99744606733105 0.506107520474692
4.67668834415664e-05 7.99738453138906 0.542145429640002
4.67948445160621e-05 7.99734015634328 0.571838217566252
