Measurement report of dcv_sheet_cz_vpre_v2,,,,
Generated by DesCoVer 2.6.0,,,,
Date,2017-03-03 08:47:22 -0600,Author,b48923,
,,,,
,,,,
Testbench: LIB: esd_sm8mvLib - CELL: wunchbell_patrice - VIEW: schematic2 - Fri Mar 03 08:47:24 CST 2017,,,,
,,,,
,,,,
Setup: Parameters or device casing alteration,,,,
Err:510,,,,
risetime=300p start=5u load=1M th=0.1 ,,,,
,,,,
,,,,
Setup: Parameters or device casing alteration,,,,
Err:510,,,,
delay=5u ,,,,
,,,,
,,,,
amplitude,length,nominal,min_vclamp9,width(s)
-4,1.08264E-007,8.02158,5.06825,8.06565E-008
-4,1.26896E-007,8.02158,5.06825,8.06565E-008
-4,1.48735E-007,8.02158,5.06825,8.06565E-008
-4,1.74333E-007,8.02158,5.06825,0.000000181
-4,2.04336E-007,8.02158,5.06825,2.1051E-007
-4,2.39503E-007,8.02158,5.06825,2.45086E-007
-4,2.80722E-007,8.02158,5.06825,2.85823E-007
-4,0.000000329,8.02158,5.06825,3.33764E-007
-4,3.85662E-007,8.02158,5.06825,3.90194E-007
-4,0.000000452,8.02158,5.06825,4.56438E-007
-4,5.29832E-007,8.02158,5.06825,5.34112E-007
-4,0.000000621,8.02158,5.06825,6.25257E-007
-4,7.27895E-007,8.02158,5.06825,7.32123E-007
-4,8.53168E-007,8.02158,5.06825,8.57393E-007
-4,0.000001,8.02158,5.06825,1.00417E-006
-6,0.00000001,8.02158,3.47259,2.20813E-008
-6,1.1721E-008,8.02158,3.47259,2.46451E-008
-6,1.37382E-008,8.02158,3.47259,2.741E-008
-6,1.61026E-008,8.02158,3.47259,3.05097E-008
-6,1.88739E-008,8.02158,3.47259,3.414E-008
-6,2.21222E-008,8.02158,3.47259,3.78377E-008
-6,2.59294E-008,8.02158,3.47259,4.21814E-008
-6,3.0392E-008,8.02158,3.47259,0.000000047
-6,3.56225E-008,8.02158,3.47259,5.23189E-008
-6,4.17532E-008,8.02158,3.47259,5.81879E-008
-6,4.8939E-008,8.02158,3.47259,6.48787E-008
-6,5.73615E-008,8.02158,3.47259,7.21566E-008
-6,6.72336E-008,8.02158,3.47259,8.03472E-008
-6,7.88046E-008,8.02158,3.47259,0.00000009
-6,9.23671E-008,8.02158,3.47259,1.01779E-007
-6,1.08264E-007,8.02158,3.47259,1.15761E-007
-6,1.26896E-007,8.02158,3.47259,1.33401E-007
-6,1.48735E-007,8.02158,3.47259,1.55179E-007
-6,1.74333E-007,8.02158,3.47259,0.00000018
-6,2.04336E-007,8.02158,3.47259,2.04752E-007
-6,2.39503E-007,8.02158,3.47259,2.39919E-007
-6,2.80722E-007,8.02158,3.47259,2.81138E-007
-6,0.000000329,8.02158,3.47259,3.29451E-007
-6,3.85662E-007,8.02158,3.47259,3.86079E-007
-6,0.000000452,8.02158,3.47259,4.52453E-007
-6,5.29832E-007,8.02158,3.47259,5.3025E-007
-6,0.000000621,8.02158,3.47259,6.21435E-007
-6,7.27895E-007,8.02158,3.47259,7.28313E-007
-6,8.53168E-007,8.02158,3.47259,8.53586E-007
-6,0.000001,8.02158,3.47259,1.00042E-006
-8,0.00000001,8.02158,1.87527,1.06827E-008
-8,1.1721E-008,8.02158,1.87527,1.2401E-008
-8,1.37382E-008,8.02158,1.87527,1.44161E-008
-8,1.61026E-008,8.02158,1.87527,1.67765E-008
-8,1.88739E-008,8.02158,1.87527,1.95418E-008
-8,2.21222E-008,8.02158,1.87527,2.96102E-008
-8,2.59294E-008,8.02158,1.87527,3.4712E-008
-8,3.0392E-008,8.02158,1.87527,4.01002E-008
-8,3.56225E-008,8.02158,1.87527,4.60666E-008
-8,4.17532E-008,8.02158,1.87527,5.28115E-008
-8,4.8939E-008,8.02158,1.87527,6.03765E-008
-8,5.73615E-008,8.02158,1.87527,6.90947E-008
-8,6.72336E-008,8.02158,1.87527,0.000000079
-8,7.88046E-008,8.02158,1.87527,9.06744E-008
-8,9.23671E-008,8.02158,1.87527,1.03905E-007
-8,1.08264E-007,8.02158,1.87527,1.1923E-007
-8,1.26896E-007,8.02158,1.87527,1.3663E-007
-8,1.48735E-007,8.02158,1.87527,0.000000157
-8,1.74333E-007,8.02158,1.87527,1.81228E-007
-8,2.04336E-007,8.02158,1.87527,2.04851E-007
-8,2.39503E-007,8.02158,1.87527,0.00000024
-8,2.80722E-007,8.02158,1.87527,2.81236E-007
-8,0.000000329,8.02158,1.87527,3.29548E-007
-8,3.85662E-007,8.02158,1.87527,3.86175E-007
-8,0.000000452,8.02158,1.87527,4.52549E-007
-8,5.29832E-007,8.02158,1.87527,5.30345E-007
-8,0.000000621,8.02158,1.87527,6.2153E-007
-8,7.27895E-007,8.02158,1.87527,7.28409E-007
-8,8.53168E-007,8.02158,1.87527,8.53681E-007
-8,0.000001,8.02158,1.87527,1.00051E-006
-10,0.00000001,8.02158,0.311567,1.07767E-008
-10,1.1721E-008,8.02158,0.311567,1.25024E-008
-10,1.37382E-008,8.02158,0.311567,1.4523E-008
-10,1.61026E-008,8.02158,0.311567,1.68905E-008
-10,1.88739E-008,8.02158,0.311567,1.96639E-008
-10,2.21222E-008,8.02158,0.311567,2.2912E-008
-10,2.59294E-008,8.02158,0.311567,2.67176E-008
-10,3.0392E-008,8.02158,0.311567,3.11768E-008
-10,3.56225E-008,8.02158,0.311567,3.64028E-008
-10,4.17532E-008,8.02158,0.311567,4.25285E-008
-10,4.8939E-008,8.02158,0.311567,4.97089E-008
-10,5.73615E-008,8.02158,0.311567,5.81248E-008
-10,6.72336E-008,8.02158,0.311567,0.000000068
-10,7.88046E-008,8.02158,0.311567,7.9552E-008
-10,9.23671E-008,8.02158,0.311567,9.31069E-008
-10,1.08264E-007,8.02158,0.311567,0.000000109
-10,1.26896E-007,8.02158,0.311567,1.27615E-007
-10,1.48735E-007,8.02158,0.311567,1.49443E-007
-10,1.74333E-007,8.02158,0.311567,0.000000175
-10,2.04336E-007,8.02158,0.311567,2.12635E-007
-10,2.39503E-007,8.02158,0.311567,2.49492E-007
-10,2.80722E-007,8.02158,0.311567,2.91803E-007
-10,0.000000329,8.02158,0.311567,0.000000341
-10,3.85662E-007,8.02158,0.311567,6.64932E-007
-10,0.000000452,8.02158,0.311567,7.58085E-007
-10,5.29832E-007,8.02158,0.311567,8.54577E-007
-10,0.000000621,8.02158,0.311567,0.000000962
-10,7.27895E-007,8.02158,0.311567,1.08172E-006
-10,8.53168E-007,8.02158,0.311567,0.000001215
-10,0.000001,8.02158,0.311567,1.36794E-006
-12,0.00000001,8.02158,-0.802469,1.08556E-008
-12,1.1721E-008,8.02158,-0.802469,1.25843E-008
-12,1.37382E-008,8.02158,-0.802469,1.46082E-008
-12,1.61026E-008,8.02158,-0.802469,0.000000017
-12,1.88739E-008,8.02158,-0.802469,1.97527E-008
-12,2.21222E-008,8.02158,-0.802469,2.87513E-008
-12,2.59294E-008,8.02158,-0.802469,3.47538E-008
-12,3.0392E-008,8.02158,-0.802469,4.28055E-008
-12,3.56225E-008,8.02158,-0.802469,5.35086E-008
-12,4.17532E-008,8.02158,-0.802469,3.13162E-007
-12,4.8939E-008,8.02158,-0.802469,3.83425E-007
-12,5.73615E-008,8.02158,-0.802469,4.36823E-007
-12,6.72336E-008,8.02158,-0.802469,4.81567E-007
-12,7.88046E-008,8.02158,-0.802469,5.17356E-007
-12,9.23671E-008,8.02158,-0.802469,5.47767E-007
-12,1.08264E-007,8.02158,-0.802469,5.7684E-007
-12,1.26896E-007,8.02158,-0.802469,6.06456E-007
-12,1.48735E-007,8.02158,-0.802469,6.38813E-007
-12,1.74333E-007,8.02158,-0.802469,6.74149E-007
-12,2.04336E-007,8.02158,-0.802469,7.13752E-007
-12,2.39503E-007,8.02158,-0.802469,0.000000758
-12,2.80722E-007,8.02158,-0.802469,0.000000808
-12,0.000000329,8.02158,-0.802469,8.64545E-007
-12,3.85662E-007,8.02158,-0.802469,9.28571E-007
-12,0.000000452,8.02158,-0.802469,1.00172E-006
-12,5.29832E-007,8.02158,-0.802469,1.08547E-006
-12,0.000000621,8.02158,-0.802469,1.18238E-006
-12,7.27895E-007,8.02158,-0.802469,1.29384E-006
-12,8.53168E-007,8.02158,-0.802469,1.42321E-006
-12,0.000001,8.02158,-0.802469,1.57376E-006
-14,0.00000001,8.02158,-1.00491,2.54752E-008
-14,1.1721E-008,8.02158,-1.00491,2.62329E-008
-14,1.37382E-008,8.02158,-1.00491,2.711E-008
-14,1.61026E-008,8.02158,-1.00491,0.000000028
-14,1.88739E-008,8.02158,-1.00491,3.47771E-008
-14,2.21222E-008,8.02158,-1.00491,2.66143E-007
-14,2.59294E-008,8.02158,-1.00491,3.44549E-007
-14,3.0392E-008,8.02158,-1.00491,4.08116E-007
-14,3.56225E-008,8.02158,-1.00491,4.70924E-007
-14,4.17532E-008,8.02158,-1.00491,5.15689E-007
-14,4.8939E-008,8.02158,-1.00491,5.47305E-007
-14,5.73615E-008,8.02158,-1.00491,5.73271E-007
-14,6.72336E-008,8.02158,-1.00491,5.95774E-007
-14,7.88046E-008,8.02158,-1.00491,6.16856E-007
-14,9.23671E-008,8.02158,-1.00491,6.38449E-007
-14,1.08264E-007,8.02158,-1.00491,0.000000661
-14,1.26896E-007,8.02158,-1.00491,6.85899E-007
-14,1.48735E-007,8.02158,-1.00491,7.13382E-007
-14,1.74333E-007,8.02158,-1.00491,7.44638E-007
-14,2.04336E-007,8.02158,-1.00491,7.80417E-007
-14,2.39503E-007,8.02158,-1.00491,8.20851E-007
-14,2.80722E-007,8.02158,-1.00491,8.66846E-007
-14,0.000000329,8.02158,-1.00491,9.20913E-007
-14,3.85662E-007,8.02158,-1.00491,9.83358E-007
-14,0.000000452,8.02158,-1.00491,1.0558E-006
-14,5.29832E-007,8.02158,-1.00491,1.13916E-006
-14,0.000000621,8.02158,-1.00491,1.23614E-006
-14,7.27895E-007,8.02158,-1.00491,1.3497E-006
-14,8.53168E-007,8.02158,-1.00491,1.4824E-006
-14,0.000001,8.02158,-1.00491,1.63734E-006
-16,0.00000001,8.02158,-1.16097,4.53137E-007
-16,1.1721E-008,8.02158,-1.16097,4.4878E-007
-16,1.37382E-008,8.02158,-1.16097,0.000000431
-16,1.61026E-008,8.02158,-1.16097,4.04267E-007
-16,1.88739E-008,8.02158,-1.16097,3.82273E-007
-16,2.21222E-008,8.02158,-1.16097,0.000000389
-16,2.59294E-008,8.02158,-1.16097,4.17538E-007
-16,3.0392E-008,8.02158,-1.16097,4.69871E-007
-16,3.56225E-008,8.02158,-1.16097,5.23455E-007
-16,4.17532E-008,8.02158,-1.16097,5.60833E-007
-16,4.8939E-008,8.02158,-1.16097,5.90789E-007
-16,5.73615E-008,8.02158,-1.16097,0.000000617
-16,6.72336E-008,8.02158,-1.16097,6.39626E-007
-16,7.88046E-008,8.02158,-1.16097,6.61348E-007
-16,9.23671E-008,8.02158,-1.16097,6.87694E-007
-16,1.08264E-007,8.02158,-1.16097,7.29393E-007
-16,1.26896E-007,8.02158,-1.16097,7.71285E-007
-16,1.48735E-007,8.02158,-1.16097,8.0647E-007
-16,1.74333E-007,8.02158,-1.16097,8.45698E-007
-16,2.04336E-007,8.02158,-1.16097,8.89665E-007
-16,2.39503E-007,8.02158,-1.16097,9.39877E-007
-16,2.80722E-007,8.02158,-1.16097,9.95802E-007
-16,0.000000329,8.02158,-1.16097,1.05928E-006
-16,3.85662E-007,8.02158,-1.16097,1.13216E-006
-16,0.000000452,8.02158,-1.16097,1.21635E-006
-16,5.29832E-007,8.02158,-1.16097,1.31341E-006
-16,0.000000621,8.02158,-1.16097,1.42514E-006
-16,7.27895E-007,8.02158,-1.16097,1.55281E-006
-16,8.53168E-007,8.02158,-1.16097,1.69837E-006
-16,0.000001,8.02158,-1.16097,1.86356E-006
-18,0.00000001,8.02158,-1.30305,4.7284E-007
-18,1.1721E-008,8.02158,-1.30305,4.6278E-007
-18,1.37382E-008,8.02158,-1.30305,4.51294E-007
-18,1.61026E-008,8.02158,-1.30305,0.000000432
-18,1.88739E-008,8.02158,-1.30305,4.10279E-007
-18,2.21222E-008,8.02158,-1.30305,4.10655E-007
-18,2.59294E-008,8.02158,-1.30305,4.35656E-007
-18,3.0392E-008,8.02158,-1.30305,4.88508E-007
-18,3.56225E-008,8.02158,-1.30305,5.36182E-007
-18,4.17532E-008,8.02158,-1.30305,5.72465E-007
-18,4.8939E-008,8.02158,-1.30305,6.02391E-007
-18,5.73615E-008,8.02158,-1.30305,6.28791E-007
-18,6.72336E-008,8.02158,-1.30305,6.51226E-007
-18,7.88046E-008,8.02158,-1.30305,6.76161E-007
-18,9.23671E-008,8.02158,-1.30305,0.00000071
-18,1.08264E-007,8.02158,-1.30305,7.59249E-007
-18,1.26896E-007,8.02158,-1.30305,7.9393E-007
-18,1.48735E-007,8.02158,-1.30305,8.31363E-007
-18,1.74333E-007,8.02158,-1.30305,8.73714E-007
-18,2.04336E-007,8.02158,-1.30305,9.21697E-007
-18,2.39503E-007,8.02158,-1.30305,9.7517E-007
-18,2.80722E-007,8.02158,-1.30305,1.03511E-006
-18,0.000000329,8.02158,-1.30305,1.10367E-006
-18,3.85662E-007,8.02158,-1.30305,1.18182E-006
-18,0.000000452,8.02158,-1.30305,1.27055E-006
-18,5.29832E-007,8.02158,-1.30305,1.37057E-006
-18,0.000000621,8.02158,-1.30305,1.48192E-006
-18,7.27895E-007,8.02158,-1.30305,1.59967E-006
-18,8.53168E-007,8.02158,-1.30305,1.72062E-006
-18,0.000001,8.02158,-1.30305,1.8585E-006
-20,0.00000001,8.02158,-1.42625,4.7652E-007
-20,1.1721E-008,8.02158,-1.42625,4.66478E-007
-20,1.37382E-008,8.02158,-1.42625,4.56538E-007
-20,1.61026E-008,8.02158,-1.42625,4.37112E-007
-20,1.88739E-008,8.02158,-1.42625,4.26373E-007
-20,2.21222E-008,8.02158,-1.42625,4.1914E-007
-20,2.59294E-008,8.02158,-1.42625,4.50332E-007
-20,3.0392E-008,8.02158,-1.42625,4.99209E-007
-20,3.56225E-008,8.02158,-1.42625,5.44546E-007
-20,4.17532E-008,8.02158,-1.42625,5.80568E-007
-20,4.8939E-008,8.02158,-1.42625,6.11497E-007
-20,5.73615E-008,8.02158,-1.42625,6.37498E-007
-20,6.72336E-008,8.02158,-1.42625,6.60615E-007
-20,7.88046E-008,8.02158,-1.42625,6.87382E-007
-20,9.23671E-008,8.02158,-1.42625,7.27602E-007
-20,1.08264E-007,8.02158,-1.42625,7.74932E-007
-20,1.26896E-007,8.02158,-1.42625,8.11352E-007
-20,1.48735E-007,8.02158,-1.42625,8.51418E-007
-20,1.74333E-007,8.02158,-1.42625,8.96223E-007
-20,2.04336E-007,8.02158,-1.42625,9.46582E-007
-20,2.39503E-007,8.02158,-1.42625,1.00209E-006
-20,2.80722E-007,8.02158,-1.42625,1.06374E-006
-20,0.000000329,8.02158,-1.42625,0.000001132
-20,3.85662E-007,8.02158,-1.42625,1.2064E-006
-20,0.000000452,8.02158,-1.42625,1.28411E-006
-20,5.29832E-007,8.02158,-1.42625,1.36593E-006
-20,0.000000621,8.02158,-1.42625,1.45943E-006
-20,7.27895E-007,8.02158,-1.42625,0.000001566
-20,8.53168E-007,8.02158,-1.42625,1.68743E-006
-20,0.000001,8.02158,-1.42625,1.83311E-006
-22,0.00000001,8.02158,-1.48431,0.000000476
-22,1.1721E-008,8.02158,-1.48431,4.68683E-007
-22,1.37382E-008,8.02158,-1.48431,4.59146E-007
-22,1.61026E-008,8.02158,-1.48431,4.44331E-007
-22,1.88739E-008,8.02158,-1.48431,4.36406E-007
-22,2.21222E-008,8.02158,-1.48431,4.28264E-007
-22,2.59294E-008,8.02158,-1.48431,4.6249E-007
-22,3.0392E-008,8.02158,-1.48431,5.07112E-007
-22,3.56225E-008,8.02158,-1.48431,5.5077E-007
-22,4.17532E-008,8.02158,-1.48431,5.8683E-007
-22,4.8939E-008,8.02158,-1.48431,6.1849E-007
-22,5.73615E-008,8.02158,-1.48431,6.44711E-007
-22,6.72336E-008,8.02158,-1.48431,6.68166E-007
-22,7.88046E-008,8.02158,-1.48431,6.96884E-007
-22,9.23671E-008,8.02158,-1.48431,7.37252E-007
-22,1.08264E-007,8.02158,-1.48431,7.88172E-007
-22,1.26896E-007,8.02158,-1.48431,8.26054E-007
-22,1.48735E-007,8.02158,-1.48431,8.68082E-007
-22,1.74333E-007,8.02158,-1.48431,9.14455E-007
-22,2.04336E-007,8.02158,-1.48431,9.65212E-007
-22,2.39503E-007,8.02158,-1.48431,1.01948E-006
-22,2.80722E-007,8.02158,-1.48431,1.07553E-006
-22,0.000000329,8.02158,-1.48431,1.13154E-006
-22,3.85662E-007,8.02158,-1.48431,1.18922E-006
-22,0.000000452,8.02158,-1.48431,1.2576E-006
-22,5.29832E-007,8.02158,-1.48431,1.34073E-006
-22,0.000000621,8.02158,-1.48431,1.43959E-006
-22,7.27895E-007,8.02158,-1.48431,1.55122E-006
-22,8.53168E-007,8.02158,-1.48431,1.68192E-006
-22,0.000001,8.02158,-1.48431,0.000001833
-24,0.00000001,8.02158,-1.51622,0.000000478
-24,1.1721E-008,8.02158,-1.51622,4.69327E-007
-24,1.37382E-008,8.02158,-1.51622,4.61753E-007
-24,1.61026E-008,8.02158,-1.51622,4.5079E-007
-24,1.88739E-008,8.02158,-1.51622,4.37725E-007
-24,2.21222E-008,8.02158,-1.51622,4.38894E-007
-24,2.59294E-008,8.02158,-1.51622,4.7067E-007
-24,3.0392E-008,8.02158,-1.51622,5.12726E-007
-24,3.56225E-008,8.02158,-1.51622,5.55796E-007
-24,4.17532E-008,8.02158,-1.51622,5.92127E-007
-24,4.8939E-008,8.02158,-1.51622,6.24256E-007
-24,5.73615E-008,8.02158,-1.51622,0.00000065
-24,6.72336E-008,8.02158,-1.51622,6.74825E-007
-24,7.88046E-008,8.02158,-1.51622,7.04779E-007
-24,9.23671E-008,8.02158,-1.51622,7.41867E-007
-24,1.08264E-007,8.02158,-1.51622,7.98323E-007
-24,1.26896E-007,8.02158,-1.51622,8.37471E-007
-24,1.48735E-007,8.02158,-1.51622,8.80195E-007
-24,1.74333E-007,8.02158,-1.51622,9.26292E-007
-24,2.04336E-007,8.02158,-1.51622,9.74118E-007
-24,2.39503E-007,8.02158,-1.51622,1.01907E-006
-24,2.80722E-007,8.02158,-1.51622,1.06107E-006
-24,0.000000329,8.02158,-1.51622,0.000001108
-24,3.85662E-007,8.02158,-1.51622,1.16663E-006
-24,0.000000452,8.02158,-1.51622,1.23982E-006
-24,5.29832E-007,8.02158,-1.51622,1.32929E-006
-24,0.000000621,8.02158,-1.51622,1.43417E-006
-24,7.27895E-007,8.02158,-1.51622,1.54836E-006
-24,8.53168E-007,8.02158,-1.51622,1.67851E-006
-24,0.000001,8.02158,-1.51622,1.83462E-006
-26,0.00000001,8.02158,-1.54556,4.77165E-007
-26,1.1721E-008,8.02158,-1.54556,4.71604E-007
-26,1.37382E-008,8.02158,-1.54556,4.64619E-007
-26,1.61026E-008,8.02158,-1.54556,4.58507E-007
-26,1.88739E-008,8.02158,-1.54556,4.38056E-007
-26,2.21222E-008,8.02158,-1.54556,0.000000448
-26,2.59294E-008,8.02158,-1.54556,4.77583E-007
-26,3.0392E-008,8.02158,-1.54556,5.16632E-007
-26,3.56225E-008,8.02158,-1.54556,5.58671E-007
-26,4.17532E-008,8.02158,-1.54556,5.96505E-007
-26,4.8939E-008,8.02158,-1.54556,6.28054E-007
-26,5.73615E-008,8.02158,-1.54556,6.5457E-007
-26,6.72336E-008,8.02158,-1.54556,6.81442E-007
-26,7.88046E-008,8.02158,-1.54556,7.11695E-007
-26,9.23671E-008,8.02158,-1.54556,7.46196E-007
-26,1.08264E-007,8.02158,-1.54556,7.89788E-007
-26,1.26896E-007,8.02158,-1.54556,8.44153E-007
-26,1.48735E-007,8.02158,-1.54556,0.000000886
-26,1.74333E-007,8.02158,-1.54556,9.28769E-007
-26,2.04336E-007,8.02158,-1.54556,9.66803E-007
-26,2.39503E-007,8.02158,-1.54556,9.99897E-007
-26,2.80722E-007,8.02158,-1.54556,1.03757E-006
-26,0.000000329,8.02158,-1.54556,1.08643E-006
-26,3.85662E-007,8.02158,-1.54556,1.14914E-006
-26,0.000000452,8.02158,-1.54556,1.2261E-006
-26,5.29832E-007,8.02158,-1.54556,1.32085E-006
-26,0.000000621,8.02158,-1.54556,1.42805E-006
-26,7.27895E-007,8.02158,-1.54556,1.54975E-006
-26,8.53168E-007,8.02158,-1.54556,1.68909E-006
-26,0.000001,8.02158,-1.54556,1.69719E-006
-28,0.00000001,8.02158,-1.57116,0.000000477
-28,1.1721E-008,8.02158,-1.57116,4.74516E-007
-28,1.37382E-008,8.02158,-1.57116,4.69607E-007
-28,1.61026E-008,8.02158,-1.57116,4.64872E-007
-28,1.88739E-008,8.02158,-1.57116,0.000000444
-28,2.21222E-008,8.02158,-1.57116,4.56357E-007
-28,2.59294E-008,8.02158,-1.57116,4.82443E-007
-28,3.0392E-008,8.02158,-1.57116,0.000000519
-28,3.56225E-008,8.02158,-1.57116,5.60698E-007
-28,4.17532E-008,8.02158,-1.57116,5.98881E-007
-28,4.8939E-008,8.02158,-1.57116,0.000000631
-28,5.73615E-008,8.02158,-1.57116,6.58856E-007
-28,6.72336E-008,8.02158,-1.57116,0.000000687
-28,7.88046E-008,8.02158,-1.57116,7.1712E-007
-28,9.23671E-008,8.02158,-1.57116,7.50114E-007
-28,1.08264E-007,8.02158,-1.57116,7.86184E-007
-28,1.26896E-007,8.02158,-1.57116,8.25404E-007
-28,1.48735E-007,8.02158,-1.57116,8.67629E-007
-28,1.74333E-007,8.02158,-1.57116,9.05594E-007
-28,2.04336E-007,8.02158,-1.57116,9.35805E-007
-28,2.39503E-007,8.02158,-1.57116,9.66943E-007
-28,2.80722E-007,8.02158,-1.57116,1.00723E-006
-28,0.000000329,8.02158,-1.57116,1.06135E-006
-28,3.85662E-007,8.02158,-1.57116,1.13266E-006
-28,0.000000452,8.02158,-1.57116,1.22048E-006
-28,5.29832E-007,8.02158,-1.57116,1.32273E-006
-28,0.000000621,8.02158,-1.57116,1.43633E-006
-28,7.27895E-007,8.02158,-1.57116,1.55775E-006
-28,8.53168E-007,8.02158,-1.57116,1.55576E-006
-28,0.000001,8.02158,-1.57116,1.74843E-006
-30,0.00000001,8.02158,-1.59985,4.81461E-007
-30,1.1721E-008,8.02158,-1.59985,4.79263E-007
-30,1.37382E-008,8.02158,-1.59985,4.704E-007
-30,1.61026E-008,8.02158,-1.59985,4.66301E-007
-30,1.88739E-008,8.02158,-1.59985,4.52248E-007
-30,2.21222E-008,8.02158,-1.59985,4.63201E-007
-30,2.59294E-008,8.02158,-1.59985,4.86176E-007
-30,3.0392E-008,8.02158,-1.59985,5.20716E-007
-30,3.56225E-008,8.02158,-1.59985,5.61803E-007
-30,4.17532E-008,8.02158,-1.59985,6.00496E-007
-30,4.8939E-008,8.02158,-1.59985,6.3312E-007
-30,5.73615E-008,8.02158,-1.59985,6.62441E-007
-30,6.72336E-008,8.02158,-1.59985,6.91675E-007
-30,7.88046E-008,8.02158,-1.59985,7.21692E-007
-30,9.23671E-008,8.02158,-1.59985,7.53608E-007
-30,1.08264E-007,8.02158,-1.59985,7.87208E-007
-30,1.26896E-007,8.02158,-1.59985,8.21835E-007
-30,1.48735E-007,8.02158,-1.59985,8.56112E-007
-30,1.74333E-007,8.02158,-1.59985,8.87182E-007
-30,2.04336E-007,8.02158,-1.59985,9.15309E-007
-30,2.39503E-007,8.02158,-1.59985,9.49206E-007
-30,2.80722E-007,8.02158,-1.59985,9.95604E-007
-30,0.000000329,8.02158,-1.59985,1.05684E-006
-30,3.85662E-007,8.02158,-1.59985,1.13427E-006
-30,0.000000452,8.02158,-1.59985,1.2264E-006
-30,5.29832E-007,8.02158,-1.59985,1.33151E-006
-30,0.000000621,8.02158,-1.59985,1.27543E-006
-30,7.27895E-007,8.02158,-1.59985,1.43055E-006
-30,8.53168E-007,8.02158,-1.59985,1.60314E-006
-30,0.000001,8.02158,-1.59985,1.80874E-006
-32,0.00000001,8.02158,-1.62381,4.84103E-007
-32,1.1721E-008,8.02158,-1.62381,4.82766E-007
-32,1.37382E-008,8.02158,-1.62381,4.76384E-007
-32,1.61026E-008,8.02158,-1.62381,4.66777E-007
-32,1.88739E-008,8.02158,-1.62381,4.60256E-007
-32,2.21222E-008,8.02158,-1.62381,4.69772E-007
-32,2.59294E-008,8.02158,-1.62381,4.88742E-007
-32,3.0392E-008,8.02158,-1.62381,0.000000521
-32,3.56225E-008,8.02158,-1.62381,5.61735E-007
