Measurement report of dcv_sheet_black_box,,,
Generated by DesCoVer 2.6.0,,,
Date,2016-11-15 03:49:18 -0600,Author,b48923
,,,
,,,
Testbench: LIB: esd_sm8mvLib - CELL: RB_SOA_tests - VIEW: schematic_black_box - Tue Nov 15 03:49:23 CST 2016,,,
,,,
,,,
Setup: Parameters or device casing alteration,,,
Err:510,,,
esdstart=54u th_v2p5a=2.1 ,,,
,,,
,,,
esdwidth,stress,disturbance_width_v2p5a(s),
2.15443E-009,-330,2.99486E-005,
2.15443E-009,-340,0.000029924,
2.15443E-009,-350,2.99444E-005,
2.15443E-009,-360,2.99487E-005,
2.15443E-009,-370,2.99376E-005,
2.15443E-009,-380,2.99324E-005,
2.15443E-009,-390,NaN,
2.15443E-009,-400,NaN,
2.15443E-009,-410,NaN,
2.15443E-009,-420,2.99419E-005,
2.15443E-009,-430,1.42722E-008,
2.15443E-009,-440,NaN,
2.15443E-009,-450,2.99404E-005,
2.15443E-009,-460,0.000000015,
2.15443E-009,-470,NaN,
2.15443E-009,-480,NaN,
2.15443E-009,-490,2.99095E-005,
2.15443E-009,-500,2.99275E-005,
4.64159E-009,-50,7.54355E-009,
4.64159E-009,-60,7.76596E-009,
4.64159E-009,-70,7.89482E-009,
4.64159E-009,-80,0.000000008,
4.64159E-009,-90,8.0506E-009,
4.64159E-009,-100,8.1047E-009,
4.64159E-009,-110,0.000026889,
4.64159E-009,-120,2.99125E-005,
4.64159E-009,-130,2.99103E-005,
4.64159E-009,-140,0.000029895,
4.64159E-009,-150,2.99002E-005,
4.64159E-009,-160,2.98986E-005,
4.64159E-009,-170,2.99112E-005,
4.64159E-009,-180,2.99191E-005,
4.64159E-009,-190,2.99206E-005,
4.64159E-009,-200,1.33243E-008,
4.64159E-009,-210,2.99199E-005,
4.64159E-009,-220,2.99327E-005,
4.64159E-009,-230,NaN,
4.64159E-009,-240,2.99124E-005,
4.64159E-009,-250,NaN,
4.64159E-009,-260,NaN,
4.64159E-009,-270,1.67825E-008,
4.64159E-009,-280,NaN,
4.64159E-009,-290,NaN,
4.64159E-009,-300,0.000029926,
4.64159E-009,-310,2.99306E-005,
4.64159E-009,-320,NaN,
4.64159E-009,-330,NaN,
4.64159E-009,-340,2.99126E-005,
4.64159E-009,-350,NaN,
4.64159E-009,-360,NaN,
4.64159E-009,-370,0.000029911,
4.64159E-009,-380,2.13619E-008,
4.64159E-009,-390,2.99073E-005,
4.64159E-009,-400,2.99269E-005,
4.64159E-009,-410,2.99052E-005,
4.64159E-009,-420,2.99109E-005,
4.64159E-009,-430,0.00002993,
4.64159E-009,-440,NaN,
4.64159E-009,-450,2.99447E-005,
4.64159E-009,-460,NaN,
4.64159E-009,-470,2.99542E-005,
4.64159E-009,-480,2.99518E-005,
4.64159E-009,-490,NaN,
4.64159E-009,-500,NaN,
0.00000001,-50,1.2872E-008,
0.00000001,-60,1.31116E-008,
0.00000001,-70,1.32722E-008,
0.00000001,-80,1.33577E-008,
0.00000001,-90,1.34236E-008,
0.00000001,-100,1.3471E-008,
