time V_model I_model
0.0 11.7111111111478 0.00577777777779445
1e-10 11.7111111111415 0.00577777777779445
2e-10 11.7111111111363 0.00577777777779417
7e-10 11.7111111111234 0.00577777777779156
1.2e-09 11.711111111117 0.00577777777778601
1.59628963206552e-09 11.7111111111144 0.00577777777778047
2.59628963206552e-09 11.7111111111121 0.00577777777777925
3.59628963206552e-09 11.7111111111114 0.00577777777777825
4.59628963206552e-09 11.7111111111112 0.00577777777777793
5.59628963206552e-09 11.7111111111111 0.00577777777777782
6.59628963206552e-09 11.7111111111111 0.00577777777777779
7.59628963206552e-09 11.7111111111111 0.00577777777777778
8.59628963206552e-09 11.7111111111111 0.00577777777777778
1.35962896320655e-08 11.7111111111111 0.00577777777777778
3.85962896320655e-08 11.7111111111111 0.00577777777777778
1.63596289632066e-07 11.7111111111111 0.00577777777777778
7.63596289632066e-07 11.7111111111111 0.00577777777777778
1.36359628963207e-06 11.7111111111111 0.00577777777777778
1.96359628963207e-06 11.7111111111111 0.00577777777777778
2.56359628963207e-06 11.7111111111111 0.00577777777777778
3.16359628963207e-06 11.7111111111111 0.00577777777777778
3.76359628963207e-06 11.7111111111111 0.00577777777777778
4.36359628963207e-06 11.7111111111111 0.00577777777777778
4.96359628963207e-06 11.7111111111111 0.00577777777777778
5.56359628963207e-06 11.7111111111111 0.00577777777777778
6.16359628963207e-06 11.7111111111111 0.00577777777777778
6.76359628963207e-06 11.7111111111111 0.00577777777777778
7.36359628963207e-06 11.7111111111111 0.00577777777777778
7.96359628963207e-06 11.7111111111111 0.00577777777777778
8.56359628963207e-06 11.7111111111111 0.00577777777777778
9.16359628963207e-06 11.7111111111111 0.00577777777777778
9.58179814481603e-06 11.7111111111111 0.00577777777777778
1e-05 11.7111111111111 0.00577777777777778
1.00003e-05 12.4611111111111 0.00577777777777778
1.00006e-05 13.6779434974747 0.00588005050505049
1.00011847328766e-05 16.6032774208186 0.00640281030464559
1.00017332718164e-05 19.9845936879057 0.00762260290495795
1.00022427147575e-05 23.2514080884358 0.00953845167632078
1.00025866856993e-05 25.0004051111613 0.0340360925079323
1.00027933428497e-05 25.7654916085417 0.0601138619845158
1.0003e-05 26.3696377039888 0.0911608215995298
1.00030517659835e-05 26.4291492801175 0.0999207436521235
1.00031035319669e-05 26.4415311357837 0.108777486927353
1.00033623618842e-05 26.0344135880578 0.153161925421957
1.0003457282066e-05 25.6756719526074 0.168224427053245
1.0003931882975e-05 24.4184481008433 0.162873426570315
1.00042461134633e-05 24.3404326587341 0.146914449813217
1.00048458464245e-05 25.1742609398938 0.114985026417358
1.00055451429899e-05 25.683183482488 0.133310814374433
1.00058729747275e-05 25.2711477747134 0.147145556353194
1.00060976505775e-05 25.1214152826434 0.144236072919565
1.00066022417007e-05 24.9377308778537 0.141861528491434
1.00073756374492e-05 25.0875778677518 0.133757256161118
1.00083756374492e-05 25.1944002713099 0.138466732986486
1.00093756374492e-05 25.0039998062072 0.141824008526883
1.00103756374492e-05 25.0583999390937 0.135839993909368
1.00113756374492e-05 25.1652573429779 0.137549712371517
1.00123756374492e-05 25.0248161835872 0.140908087922163
1.00133756374492e-05 25.0649422291274 0.13649422291274
1.00143756374492e-05 25.1437612471528 0.137755327201148
1.00153756374492e-05 25.040170537748 0.140232496339088
1.00163756374492e-05 25.0697678832923 0.136976788329222
1.00173756374492e-05 25.1279055263256 0.137906990617756
1.00183756374492e-05 25.0514960526246 0.139734173684517
1.00193756374492e-05 25.0733273308249 0.137332733082487
1.00203756374492e-05 25.1162101987183 0.138018858968782
1.00213756374492e-05 25.0598498580584 0.139366606245431
1.00223756374492e-05 25.0759528125326 0.137595281253263
1.00233756374492e-05 25.0886051339053 0.138101374108169
1.00243756374492e-05 25.0795677614963 0.138499018494165
1.00253756374492e-05 25.0821498678988 0.138214986789882
1.00263756374492e-05 25.0841786657866 0.138296138705391
1.00273756374492e-05 25.0827295244382 0.13835990092472
1.00283756374492e-05 25.0837646254013 0.138314356482343
1.00293756374492e-05 25.0830252675705 0.138346888226898
1.00303756374492e-05 25.0835533803068 0.138323651266501
1.00313756374492e-05 25.0831761569237 0.138340249095356
1.00323756374492e-05 25.0834456021973 0.138328393503317
1.00333756374492e-05 25.0832531412876 0.138336861783345
1.00343756374492e-05 25.083390613366 0.138330813011896
1.00353756374492e-05 25.0832924190243 0.138335133562931
1.00363756374492e-05 25.0833625578398 0.138332047455049
1.00373756374492e-05 25.0833124586859 0.138334251817822
1.00383756374492e-05 25.0833482437958 0.138332677272984
1.00393756374492e-05 25.083322683003 0.138333801947868
1.00403756374492e-05 25.0833409407122 0.138332998608665
1.00413756374492e-05 25.0833278994913 0.138333572422382
1.00423756374492e-05 25.0833372146491 0.138333162555441
1.00433756374492e-05 25.083330560965 0.138333455317542
1.00443756374492e-05 25.0833353135965 0.138333246201756
1.00453756374492e-05 25.0833319188597 0.138333395570174
1.00463756374492e-05 25.0833343436717 0.138333288878447
1.00473756374492e-05 25.0833326116631 0.138333365086824
1.00483756374492e-05 25.0833338488121 0.138333310652269
1.00493756374492e-05 25.0833329651342 0.138333349534094
1.00503756374492e-05 25.0833335963327 0.138333321761362
1.00513756374492e-05 25.0833331454767 0.138333341599027
1.00523756374492e-05 25.0833334675167 0.138333327429266
1.00533756374492e-05 25.0833332374881 0.138333337550524
1.00543756374492e-05 25.0833334017942 0.138333330321054
1.00553756374492e-05 25.0833332844327 0.138333335484961
1.00563756374492e-05 25.0833333682624 0.138333331796456
1.00573756374492e-05 25.083333308384 0.138333334431103
1.00583756374492e-05 25.0833333511543 0.138333332549212
