time V_total I_total
4.99695960812996e-06 11.4969083765416 0.0100618318515808
5.14026532390228e-06 11.5317048855194 0.00936590224059704
5.41017588264994e-06 11.5999903203463 0.00800019360376153
5.82416748414264e-06 11.6990263669612 0.00601947266359249
6.38719244768345e-06 11.7986324669308 0.00402734974257853
6.98719244768345e-06 11.8565215597225 0.0028695688090054
7.58719244768345e-06 11.8779070933587 0.00244185806127091
8.18719244768345e-06 11.8832902554824 0.00233419489318549
8.78719244768345e-06 11.8841721218415 0.00231655758134566
9.38719244768345e-06 11.8844812371724 0.00231037525407743
1e-05 11.8844073942002 0.00231185211277249
1.00003e-05 12.8934773543858 0.0621304527429806
1.00004356894803e-05 13.4780491593181 0.0866228778196841
1.00005713789605e-05 14.1711606380402 0.108944510330683
1.00008168912548e-05 15.5609903072825 0.146617860720471
1.00010391991175e-05 17.0348697959708 0.176422369326484
1.00012871211725e-05 18.8535033500335 0.206162246581872
1.00015758670439e-05 21.0722982598013 0.238785246539508
1.00018945295945e-05 23.5161783280615 0.274884324614258
1.00022165271725e-05 25.9183318568531 0.312707409199948
1.00025220382889e-05 28.1051797003648 0.350440129948728
1.00027610191445e-05 29.7600684358864 0.381070403497251
1.0003e-05 31.3763412695643 0.412473346083827
1.00030291138572e-05 31.5443142987055 0.409113714001387
1.00030582277145e-05 31.6913205539316 0.406173578097781
1.00031595131571e-05 32.1072823032467 0.397854353624479
1.00032607985997e-05 32.3727218280612 0.392545563952226
1.00034330546878e-05 32.6461944283648 0.38707611125973
1.00036861854928e-05 32.8502001919278 0.382995995493637
1.00039519683845e-05 32.9612133362921 0.38077571840874
1.00044200240371e-05 33.0771913989789 0.378456171635076
1.00049145456356e-05 33.1605051361688 0.376789897328978
1.00055385294723e-05 33.2499064658023 0.375001872394162
1.00065279036167e-05 33.3790402328015 0.37241919962515
1.00075600469934e-05 33.5008676725908 0.369982648604963
1.00087969377771e-05 33.6191478446348 0.367617042983984
1.00101144383457e-05 33.7221532277549 0.365556935342286
1.00116073399054e-05 33.8191059556433 0.363617880768242
1.00131317433962e-05 33.9006156834341 0.361987686117252
1.00148183774774e-05 33.9767350369278 0.360465299267671
1.00166317036854e-05 34.0436911622847 0.359126175826549
1.00185209039799e-05 34.1020213848588 0.357959572266244
1.00205583059905e-05 34.1522840885135 0.356954318486578
1.0022652437672e-05 34.1930715523276 0.356138569011577
1.00248397323041e-05 34.2217407740666 0.355565183849917
1.00272241123174e-05 34.2464902779575 0.355070194443473
1.00298821408208e-05 34.2666753000427 0.354666494049593
1.00328670657872e-05 34.2859125805664 0.354281748383258
1.00363040173725e-05 34.3045746249578 0.353908507273562
1.00403027705025e-05 34.3231590308022 0.353536819345084
1.00450029830469e-05 34.3411396760175 0.353177206202478
1.00504078931322e-05 34.3606121813314 0.352787755969225
1.00565097552118e-05 34.3811944850359 0.352376110101969
1.00581937627143e-05 34.3868288314537 0.352263422603918
1.00598777702167e-05 34.3922727750769 0.352154544290253
1.00644890991804e-05 34.4070931957023 0.351858136043387
1.00678895300057e-05 34.4180840983154 0.351638318012046
1.00709172601741e-05 34.4274717396024 0.35145056509536
1.00753477853369e-05 34.4411909666434 0.351176180646744
